Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,28.094667,[ 26 109] ; [67 67],[46.67286245 88.32713755] ; [46.32713755 87.67286245],1
v1,1,9e-06,19.642644,[46 91] ; [81 53],[64.20295203 72.79704797] ; [62.79704797 71.20295203],1
r1,1,0.002602,9.06713,[106  35] ; [122  15],[115.64028777  25.35971223] ; [112.35971223  24.64028777],0
p12,1,0.002676,9.016186,[  4 136] ; [ 17 120],[ 10.61371841 129.38628159] ; [ 10.38628159 126.61371841],0
a5,1,0.011279,6.420746,[91 50] ; [108  30],[100.56989247  40.43010753] ; [98.43010753 39.56989247],0
p10,1,0.014125,6.022449,[90 49] ; [107  30],[99.21376812 39.78623188] ; [97.78623188 39.21376812],0
a7,1,0.018424,5.555341,[96 45] ; [111  27],[104.61290323  36.38709677] ; [102.38709677  35.61290323],0
p9,1,0.025048,5.020583,[101  38] ; [114  22],[108.67272727  30.32727273] ; [106.32727273  29.67272727],0
d1,1,0.025242,5.007228,[67 74] ; [84 54],[76.31182796 64.68817204] ; [74.68817204 63.31182796],0
d4,1,0.030127,4.702052,[106  35] ; [118  20],[113.20430108  27.79569892] ; [110.79569892  27.20430108],0
p4,1,0.055355,3.671362,[56 84] ; [71 67],[63.95683453 76.04316547] ; [63.04316547 74.95683453],0
d5,1,0.073759,3.197319,[104  37] ; [114  24],[110.17204301  30.82795699] ; [107.82795699  30.17204301],0
s8,1,0.109381,2.563148,[45 96] ; [56 80],[51.41155235 89.58844765] ; [49.58844765 86.41155235],0
p2,1,0.112812,2.514381,[93 48] ; [103  35],[99.05376344 41.94623656] ; [96.94623656 41.05376344],0
b2,1,0.120046,2.416723,[25 57] ; [33 45],[29.725 52.275] ; [28.275 49.725],0
b3,1,0.120046,2.416723,[25 57] ; [33 45],[29.725 52.275] ; [28.275 49.725],0
r3,1,0.160272,1.97166,[135   6] ; [136   2],[136.95698925   4.04301075] ; [134.04301075   3.95698925],0
b1,1,0.166898,1.910586,[54 87] ; [42 96],[48.51612903 92.48387097] ; [47.48387097 90.51612903],0
n3,1,0.171959,1.865781,[27 16] ; [27  8],[29.76923077 13.23076923] ; [24.23076923 10.76923077],0
p1,1,0.194319,1.684562,[ 14 126] ; [  8 130],[ 11.07913669 128.92086331] ; [ 10.92086331 127.07913669],0
p8,1,0.197366,1.661757,[ 33 107] ; [42 96],[ 37.76978417 102.23021583] ; [ 37.23021583 100.76978417],0
s7,1,0.200645,1.637676,[48 86] ; [57 74],[53.09433962 80.90566038] ; [51.90566038 79.09433962],0
v4,1,0.22783,1.454358,[136   4] ; [130   8],[133.95683453   6.04316547] ; [132.04316547   5.95683453],0
s6,1,0.232883,1.423166,[83 56] ; [90 45],[87.76277372 51.23722628] ; [85.23722628 49.76277372],0
s4,1,0.234906,1.410906,[ 28 111] ; [ 20 116],[ 24.26181818 114.73818182] ; [ 23.73818182 112.26181818],0
a1,1,0.239087,1.385969,[  2 139] ; [  5 133],[  3.53763441 137.46236559] ; [  3.46236559 134.53763441],0
b5,1,0.309601,1.032377,[98 43] ; [88 50],[94. 47.] ; [92. 46.],0
d3,1,0.320713,0.986038,[87 54] ; [93 45],[90.96774194 50.03225806] ; [89.03225806 48.96774194],0
p5,1,0.337465,0.92004,[ 11 128] ; [  7 131],[  9.03249097 129.96750903] ; [  8.96750903 129.03249097],0
p6,1,0.343687,0.896629,[ 20 121] ; [ 25 111],[ 22.90613718 118.09386282] ; [ 22.09386282 113.90613718],0
a3,1,0.349614,0.874857,[90 50] ; [96 42],[93.66906475 46.33093525] ; [92.33093525 45.66906475],0
p3,1,0.395803,0.721039,[43 97] ; [49 89],[46.33093525 93.66906475] ; [45.66906475 92.33093525],0
s2,1,0.404749,0.694173,[62 77] ; [67 68],[65.44160584 73.55839416] ; [63.55839416 71.44160584],0
n2,1,0.433357,0.613811,[33 13] ; [27  7],[34.5 11.5] ; [25.5  8.5],0
n4,1,0.480297,0.498188,[101  40] ; [104  34],[103.60215054  37.39784946] ; [101.39784946  36.60215054],0
u3,1,0.497054,0.461221,[35 16] ; [26 16],[33.4516129 17.5483871] ; [27.5483871 14.4516129],0
n6,1,0.507028,0.440195,[111  30] ; [113  25],[113.20430108  27.79569892] ; [110.79569892  27.20430108],0
d2,1,0.512176,0.42962,[65 75] ; [69 68],[67.72563177 72.27436823] ; [66.27436823 70.72563177],0
p11,1,0.586009,0.29662,[98 43] ; [100  38],[100.06451613  40.93548387] ; [97.93548387 40.06451613],0
b4,1,0.608677,0.262106,[88 53] ; [82 56],[85.91397849 55.08602151] ; [84.08602151 53.91397849],0
a4,1,0.619237,0.246941,[64 76] ; [59 79],[61.94244604 78.05755396] ; [61.05755396 76.94244604],0
r2,1,0.669352,0.182362,[138   3] ; [136   2],[138.47311828   2.52688172] ; [135.52688172   2.47311828],0
u4,1,0.680608,0.169442,[  3 138] ; [  4 134],[  3.53763441 137.46236559] ; [  3.46236559 134.53763441],0
u1,1,0.689784,0.159319,[ 23 118] ; [ 25 113],[ 24.25806452 116.74193548] ; [ 23.74193548 114.25806452],0
a8,1,0.72526,0.123508,[ 15 118] ; [ 12 109],[ 14.13779528 118.86220472] ; [ 12.86220472 108.13779528],0
u2,1,0.795784,0.066981,[29 22] ; [25 17],[29.61290323 21.38709677] ; [24.38709677 17.61290323],0
a2,1,0.834488,0.04366,[ 29 112] ; [ 27 111],[ 28.30107527 112.69892473] ; [ 27.69892473 110.30107527],0
n1,1,0.866214,0.028382,[19 26] ; [15 19],[19.36708861 25.63291139] ; [14.63291139 19.36708861],0
n5,1,0.868152,0.027558,[96 45] ; [92 45],[95.35251799 45.64748201] ; [92.64748201 44.35251799],0
s3,1,0.950337,0.003879,[70 69] ; [69 67],[70.25818182 68.74181818] ; [68.74181818 67.25818182],0
s5,1,0.951514,0.003697,[35 98] ; [33 94],[34.78461538 98.21538462] ; [33.21538462 93.78461538],0
a6,1,0.995592,3.1e-05,[96 45] ; [94 44],[96.02150538 44.97849462] ; [93.97849462 44.02150538],0
