Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p4,1,0.0,71.659332,[191  31] ; [186 175],[143.55746141  78.44253859] ; [233.44253859 127.55746141],1
p7,1,0.0,57.452518,[189  29] ; [199 155],[147.87412587  70.12587413] ; [240.12587413 113.87412587],1
p8,1,0.0,43.106516,[163  57] ; [165 192],[125.06065858  94.93934142] ; [202.93934142 154.06065858],1
p3,1,0.0,26.216305,[148  74] ; [162 199],[118.04459691 103.95540309] ; [191.95540309 169.04459691],1
s8,1,2e-06,22.240249,[131  90] ; [141 219],[103.46299484 117.53700516] ; [168.53700516 191.46299484],1
s5,1,2.4e-05,17.838248,[ 96 116] ; [ 98 254],[ 72.92198582 139.07801418] ; [121.07801418 230.92198582],1
v1,1,2.6e-05,17.656356,[147  70] ; [172 174],[122.95381883  94.04618117] ; [196.04618117 149.95381883],1
p5,1,3.9e-05,16.902557,[ 43 179] ; [ 28 329],[ 27.22279793 194.77720207] ; [ 43.77720207 313.22279793],1
s6,1,7.2e-05,15.744971,[168  47] ; [222 135],[146.59090909  68.40909091] ; [243.40909091 113.59090909],1
s7,1,0.000596,11.788954,[128  88] ; [154 193],[108.19182948 107.80817052] ; [173.80817052 173.19182948],1
p9,1,0.00125,10.414613,[209  12] ; [308  50],[197.33506045  23.66493955] ; [319.66493955  38.33506045],0
a1,1,0.001749,9.796237,[ 19 203] ; [ 10 352],[ 11.0239726 210.9760274] ; [ 17.9760274 344.0239726],0
p1,1,0.003128,8.731536,[ 26 196] ; [ 18 340],[ 16.84137931 205.15862069] ; [ 27.15862069 330.84137931],0
s2,1,0.00329,8.639318,[130  90] ; [166 191],[112.85961872 107.14038128] ; [183.14038128 173.85961872],0
p2,1,0.003663,8.443621,[207  15] ; [307  53],[196.06185567  25.93814433] ; [317.93814433  42.06185567],0
n4,1,0.008124,7.005932,[193  29] ; [283  79],[180.94520548  41.05479452] ; [295.05479452  66.94520548],0
p12,1,0.013883,6.053013,[ 27 193] ; [ 23 338],[ 18.93287435 201.06712565] ; [ 31.06712565 329.93287435],0
n6,1,0.014431,5.984629,[203  18] ; [305  54],[193.56551724  27.43448276] ; [314.43448276  44.56551724],0
a6,1,0.016583,5.739948,[143  78] ; [268  94],[155.79931389  65.20068611] ; [255.20068611 106.79931389],0
n5,1,0.018986,5.502786,[185  36] ; [271  88],[173.75172414  47.24827586] ; [282.24827586  76.75172414],0
b2,1,0.019088,5.493429,[68 82] ; [ 75 150],[57.2 92.8] ; [ 85.8 139.2],0
b3,1,0.019088,5.493429,[68 82] ; [ 75 150],[57.2 92.8] ; [ 85.8 139.2],0
s4,1,0.026116,4.948317,[ 41 174] ; [ 44 315],[ 31.83797909 183.16202091] ; [ 53.16202091 305.83797909],0
a4,1,0.027143,4.881712,[123  99] ; [166 195],[110.04802744 111.95197256] ; [178.95197256 182.04802744],0
d4,1,0.035279,4.431615,[206  16] ; [315  46],[198.39108062  23.60891938] ; [322.60891938  38.39108062],0
v4,1,0.042339,4.121602,[215   5] ; [336  21],[210.08665511   9.91334489] ; [340.91334489  16.08665511],0
b1,1,0.053266,3.735569,[ 86 136] ; [112 250],[ 75.26712329 146.73287671] ; [122.73287671 239.26712329],0
u1,1,0.058264,3.586131,[ 55 167] ; [ 66 296],[ 45.99657534 176.00342466] ; [ 75.00342466 286.99657534],0
p10,1,0.121493,2.397969,[199  21] ; [310  50],[193.06896552  26.93103448] ; [315.93103448  44.06896552],0
d1,1,0.133793,2.247929,[165  57] ; [248 114],[156.99657534  65.00342466] ; [256.00342466 105.99657534],0
d3,1,0.13516,2.232209,[173  49] ; [262 100],[165.35958904  56.64041096] ; [269.64041096  92.35958904],0
s3,1,0.190607,1.712923,[131  88] ; [192 162],[123.45026178  95.54973822] ; [199.54973822 154.45026178],0
n3,1,0.232989,1.422521,[29 16] ; [56 19],[31.875 13.125] ; [53.125 21.875],0
a7,1,0.269956,1.216971,[158  63] ; [273  88],[163.66151203  57.33848797] ; [267.33848797  93.66151203],0
a2,1,0.275642,1.188453,[ 63 159] ; [ 88 274],[ 57.40068493 164.59931507] ; [ 93.59931507 268.40068493],0
r4,1,0.407531,0.685992,[205  17] ; [327  35],[202.23287671  19.76712329] ; [329.76712329  32.23287671],0
r2,1,0.433333,0.613874,[209   9] ; [337  20],[207.00521739  10.99478261] ; [338.99478261  18.00521739],0
d2,1,0.45458,0.559206,[123  99] ; [188 172],[118.62886598 103.37113402] ; [192.37113402 167.62886598],0
v3,1,0.506019,0.442291,[ 93 122] ; [139 205],[ 89.23076923 125.76923077] ; [142.76923077 201.23076923],0
s1,1,0.543359,0.369349,[  6 214] ; [  7 351],[  4.94809689 215.05190311] ; [  8.05190311 349.94809689],0
u3,1,0.550611,0.356224,[34 19] ; [55 38],[32.30821918 20.69178082] ; [56.69178082 36.30821918],0
b5,1,0.642817,0.215076,[130  92] ; [219 143],[132.66780822  89.33219178] ; [216.33219178 145.66780822],0
a3,1,0.644086,0.213437,[168  53] ; [269  93],[165.65523156  55.34476844] ; [271.34476844  90.65523156],0
n2,1,0.698445,0.150094,[34 12] ; [57 17],[34.88333333 11.11666667] ; [56.11666667 17.88333333],0
u4,1,0.699195,0.14931,[  6 215] ; [  8 354],[  5.30703259 215.69296741] ; [  8.69296741 353.30703259],0
b4,1,0.780015,0.078009,[132  90] ; [211 151],[130.3869863  91.6130137] ; [212.6130137 149.3869863],0
r1,1,0.786406,0.07343,[179  42] ; [294  65],[180.22931034  40.77068966] ; [292.77068966  66.22931034],0
n1,1,0.887473,0.020023,[17 28] ; [27 47],[16.63865546 28.36134454] ; [27.36134454 46.63865546],0
u2,1,0.888458,0.019672,[32 22] ; [55 36],[32.4 21.6] ; [54.6 36.4],0
v2,1,0.947918,0.004267,[129  87] ; [207 138],[129.36898396  86.63101604] ; [206.63101604 138.36898396],0
a8,1,0.955261,0.003147,[ 30 172] ; [ 49 277],[ 30.22348485 171.77651515] ; [ 48.77651515 277.22348485],0
a5,1,0.959457,0.002584,[175  47] ; [286  76],[175.24315068  46.75684932] ; [285.75684932  76.24315068],0
