Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.008543,6.915923,[4 3] ; [ 7 41],[1.4 5.6] ; [ 9.6 38.4],0
v2,1,0.013019,6.166519,[5 2] ; [12 36],[2.16363636 4.83636364] ; [14.83636364 33.16363636],0
p4,1,0.067592,3.340557,[4 3] ; [12 38],[1.96491228 5.03508772] ; [14.03508772 35.96491228],0
v3,1,0.073638,3.2,[4 3] ; [12 37],[2. 5.] ; [14. 35.],0
s2,1,0.08449,2.976349,[4 3] ; [13 38],[2.05172414 4.94827586] ; [14.94827586 36.05172414],0
s5,1,0.096709,2.758992,[2 4] ; [ 5 46],[0.73684211 5.26315789] ; [ 6.26315789 44.73684211],0
p5,1,0.098019,2.737481,[1 6] ; [ 1 49],[0.24561404 6.75438596] ; [ 1.75438596 48.24561404],0
s3,1,0.131252,2.277634,[5 2] ; [21 30],[3.13793103 3.86206897] ; [22.86206897 28.13793103],0
p2,1,0.131252,2.277634,[5 2] ; [21 30],[3.13793103 3.86206897] ; [22.86206897 28.13793103],0
n6,1,0.158338,1.99003,[6 1] ; [29 21],[4.29824561 2.70175439] ; [30.70175439 19.29824561],0
a3,1,0.281841,1.158189,[4 3] ; [18 32],[2.70175439 4.29824561] ; [19.29824561 30.70175439],0
p6,1,0.288621,1.126041,[3 4] ; [12 38],[1.84210526 5.15789474] ; [13.15789474 36.84210526],0
p3,1,0.335035,0.929338,[3 4] ; [13 38],[1.93103448 5.06896552] ; [14.06896552 36.93103448],0
p8,1,0.35257,0.864186,[3 4] ; [13 37],[1.96491228 5.03508772] ; [14.03508772 35.96491228],0
b4,1,0.356383,0.850598,[5 2] ; [27 24],[3.86206897 3.13793103] ; [28.13793103 22.86206897],0
r4,1,0.407698,0.685504,[5 2] ; [28 23],[3.98275862 3.01724138] ; [29.01724138 21.98275862],0
a6,1,0.407698,0.685504,[2 5] ; [23 28],[3.01724138 3.98275862] ; [21.98275862 29.01724138],0
u2,1,0.446134,0.580455,[2 1] ; [14 18],[1.37142857 1.62857143] ; [14.62857143 17.37142857],0
d4,1,0.497605,0.46004,[2 5] ; [21 29],[2.8245614 4.1754386] ; [20.1754386 29.8245614],0
r2,1,0.500085,0.454756,[6 1] ; [37 13],[5.28070175 1.71929825] ; [37.71929825 12.28070175],0
v1,1,0.54379,0.368561,[3 4] ; [16 35],[2.29310345 4.70689655] ; [16.70689655 34.29310345],0
p11,1,0.549119,0.358898,[4 3] ; [23 28],[3.25862069 3.74137931] ; [23.74137931 27.25862069],0
r1,1,0.560752,0.338404,[5 2] ; [30 20],[4.29824561 2.70175439] ; [30.70175439 19.29824561],0
d3,1,0.586267,0.296211,[2 5] ; [20 31],[2.65517241 4.34482759] ; [19.34482759 31.65517241],0
b2,1,0.595365,0.282044,[2 2] ; [12 21],[1.51351351 2.48648649] ; [12.48648649 20.51351351],0
b3,1,0.595365,0.282044,[2 2] ; [12 21],[1.51351351 2.48648649] ; [12.48648649 20.51351351],0
b1,1,0.616611,0.25066,[4 3] ; [24 27],[3.37931034 3.62068966] ; [24.62068966 26.37931034],0
s6,1,0.619112,0.247118,[3 4] ; [17 34],[2.4137931 4.5862069] ; [17.5862069 33.4137931],0
a5,1,0.696225,0.152429,[3 4] ; [18 33],[2.53448276 4.46551724] ; [18.46551724 32.53448276],0
a8,1,0.759035,0.094094,[1 6] ; [ 5 43],[0.76363636 6.23636364] ; [ 5.23636364 42.76363636],0
b5,1,0.759636,0.093611,[3 4] ; [25 26],[3.37931034 3.62068966] ; [24.62068966 26.37931034],0
r3,1,0.854975,0.033407,[5 2] ; [34 16],[4.78947368 2.21052632] ; [34.21052632 15.78947368],0
n4,1,0.885255,0.020826,[4 3] ; [30 20],[4.1754386 2.8245614] ; [29.8245614 20.1754386],0
u3,1,0.916676,0.010946,[1 2] ; [12 21],[1.08333333 1.91666667] ; [11.91666667 21.08333333],0
p7,1,0.919074,0.010323,[4 3] ; [27 22],[3.875 3.125] ; [27.125 21.875],0
a7,1,0.954488,0.003257,[3 4] ; [22 28],[3.07017544 3.92982456] ; [21.92982456 28.07017544],0
n5,1,0.965686,0.001851,[4 3] ; [29 21],[4.05263158 2.94736842] ; [28.94736842 21.05263158],0
s4,1,0.967848,0.001625,[1 6] ; [ 7 44],[0.96551724 6.03448276] ; [ 7.03448276 43.96551724],0
p10,1,1.0,0.0,[1 6] ; [ 7 42],[1. 6.] ; [ 7. 42.],0
