Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,0.0,63.334245,[ 33 134] ; [53 19],[ 60.09205021 106.90794979] ; [25.90794979 46.09205021],1
s2,1,0.0,33.569531,[ 55 117] ; [55 22],[75.98393574 96.01606426] ; [34.01606426 42.98393574],1
s6,1,0.0,33.17316,[76 92] ; [65 12],[96.68571429 71.31428571] ; [44.31428571 32.68571429],1
s3,1,1e-06,23.234623,[76 93] ; [60 17],[93.43089431 75.56910569] ; [42.56910569 34.43089431],1
p5,1,0.002564,9.094091,[  9 162] ; [13 63],[ 15.23076923 155.76923077] ; [ 6.76923077 69.23076923],0
r4,1,0.00392,8.32064,[140  33] ; [74  4],[147.49800797  25.50199203] ; [66.50199203 11.49800797],0
p4,1,0.00964,6.700288,[ 66 104] ; [44 34],[75.40322581 94.59677419] ; [34.59677419 43.40322581],0
p8,1,0.010947,6.47391,[ 64 105] ; [43 35],[73.21052632 95.78947368] ; [33.78947368 44.21052632],0
p1,1,0.011149,6.441399,[ 11 160] ; [13 65],[ 16.48192771 154.51807229] ; [ 7.51807229 70.48192771],0
u2,1,0.021299,5.302144,[50 50] ; [26 10],[55.88235294 44.11764706] ; [20.11764706 15.88235294],0
p6,1,0.036883,4.355793,[ 46 122] ; [31 45],[ 53.01639344 114.98360656] ; [23.98360656 52.01639344],0
v3,1,0.037397,4.332223,[ 48 119] ; [31 42],[ 54.97083333 112.02916667] ; [24.02916667 48.97083333],0
r1,1,0.037811,4.313494,[112  61] ; [60 17],[119.024  53.976] ; [52.976 24.024],0
s4,1,0.038009,4.304628,[ 25 145] ; [20 58],[ 30.84677419 139.15322581] ; [14.15322581 63.84677419],0
p3,1,0.038905,4.265026,[ 56 116] ; [36 42],[ 63.296 108.704] ; [28.704 49.296],0
p10,1,0.04194,4.13763,[111  57] ; [60 16],[117.73770492  50.26229508] ; [53.26229508 22.73770492],0
n5,1,0.042837,4.101829,[104  66] ; [58 20],[111.0483871  58.9516129] ; [50.9516129 27.0483871],0
b1,1,0.057207,3.61656,[ 54 119] ; [34 44],[ 60.65338645 112.34661355] ; [27.34661355 50.65338645],0
d1,1,0.05804,3.592519,[ 50 123] ; [32 46],[ 56.51792829 116.48207171] ; [25.48207171 52.51792829],0
v2,1,0.060844,3.51423,[65 99] ; [38 34],[71.57627119 92.42372881] ; [31.42372881 40.57627119],0
d5,1,0.064996,3.405072,[105  67] ; [57 21],[111.456  60.544] ; [50.544 27.456],0
n4,1,0.0793,3.079196,[99 73] ; [54 24],[105.264  66.736] ; [47.736 30.264],0
p12,1,0.0849,2.968519,[  5 166] ; [ 6 71],[  7.58467742 163.41532258] ; [ 3.41532258 73.58467742],0
v1,1,0.087521,2.919395,[ 68 101] ; [39 36],[74.11065574 94.88934426] ; [32.88934426 42.11065574],0
p2,1,0.104606,2.633875,[124  47] ; [64 14],[129.10843373  41.89156627] ; [58.89156627 19.10843373],0
a8,1,0.112255,2.522182,[ 14 150] ; [11 60],[ 17.44680851 146.55319149] ; [ 7.55319149 63.44680851],0
a3,1,0.112561,2.517893,[71 99] ; [41 37],[76.77419355 93.22580645] ; [35.22580645 42.77419355],0
u3,1,0.113128,2.509969,[53 48] ; [25 12],[57.08695652 43.91304348] ; [20.91304348 16.08695652],0
r3,1,0.125995,2.341164,[154  16] ; [75  3],[156.97580645  13.02419355] ; [72.02419355  5.97580645],0
v4,1,0.128724,2.30782,[155  16] ; [75  3],[157.95180723  13.04819277] ; [72.04819277  5.95180723],0
b4,1,0.14089,2.168217,[108  65] ; [41 37],[102.69721116  70.30278884] ; [46.30278884 31.69721116],0
n6,1,0.177827,1.815691,[127  44] ; [64 14],[131.1686747  39.8313253] ; [59.8313253 18.1686747],0
s5,1,0.204386,1.610752,[ 37 132] ; [21 50],[ 40.84166667 128.15833333] ; [17.15833333 53.84166667],0
p9,1,0.22695,1.459876,[122  45] ; [61 15],[125.7654321  41.2345679] ; [57.2345679 18.7654321],0
p7,1,0.227422,1.456914,[90 74] ; [48 28],[94.3 69.7] ; [43.7 32.3],0
d4,1,0.271326,1.210029,[113  58] ; [57 21],[116.74698795  54.25301205] ; [53.25301205 24.74698795],0
u1,1,0.377474,0.778913,[  5 168] ; [ 4 74],[  6.20318725 166.79681275] ; [ 2.79681275 75.20318725],0
d2,1,0.407832,0.685112,[ 36 136] ; [20 58],[ 38.528 133.472] ; [17.472 60.528],0
a4,1,0.41441,0.666114,[ 30 142] ; [17 61],[ 32.336 139.664] ; [14.664 63.336],0
u4,1,0.561512,0.337094,[  1 172] ; [ 1 77],[  1.37848606 171.62151394] ; [ 0.62151394 77.37848606],0
b3,1,0.592597,0.286306,[25 59] ; [13 38],[23.64444444 60.35555556] ; [14.35555556 36.64444444],0
b2,1,0.592597,0.286306,[25 59] ; [13 38],[23.64444444 60.35555556] ; [14.35555556 36.64444444],0
d3,1,0.613635,0.254915,[95 76] ; [46 32],[96.8313253 74.1686747] ; [44.1686747 33.8313253],0
n1,1,0.645847,0.211176,[20 30] ; [7 8],[20.76923077 29.23076923] ; [6.23076923 8.76923077],0
p11,1,0.67853,0.171785,[122  51] ; [57 21],[123.37450199  49.62549801] ; [55.62549801 22.37450199],0
n2,1,0.723932,0.124756,[35 14] ; [10  5],[34.453125 14.546875] ; [10.546875  4.453125],0
a6,1,0.780569,0.077605,[92 81] ; [40 38],[90.98007968 82.01992032] ; [41.01992032 36.98007968],0
n3,1,0.806203,0.060185,[35 15] ; [10  5],[34.61538462 15.38461538] ; [10.38461538  4.61538462],0
a1,1,0.884551,0.021084,[  5 168] ; [ 2 76],[  4.8247012 168.1752988] ; [ 2.1752988 75.8247012],0
a7,1,0.893324,0.017983,[114  57] ; [52 25],[114.45967742  56.54032258] ; [51.54032258 25.45967742],0
b5,1,0.898961,0.016122,[105  68] ; [48 30],[105.45418327  67.54581673] ; [47.54581673 30.45418327],0
s1,1,0.901228,0.015403,[  8 160] ; [ 4 74],[  8.19512195 159.80487805] ; [ 3.80487805 74.19512195],0
