Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,1e-06,25.235294,[42 26] ; [12 52],[27.81818182 40.18181818] ; [26.18181818 37.81818182],1
r3,1,6e-06,20.640137,[60  9] ; [33 32],[47.8880597 21.1119403] ; [45.1119403 19.8880597],1
p4,1,0.000201,13.823403,[31 37] ; [10 54],[21.12121212 46.87878788] ; [19.87878788 44.12121212],1
r4,1,0.000375,12.653342,[52 17] ; [30 36],[41.91111111 27.08888889] ; [40.08888889 25.91111111],1
v4,1,0.000539,11.976612,[61  7] ; [42 23],[52.66165414 15.33834586] ; [50.33834586 14.66165414],1
v1,1,0.00068,11.543894,[31 37] ; [12 54],[21.82089552 46.17910448] ; [21.17910448 44.82089552],1
s6,1,0.001233,10.440212,[32 37] ; [13 52],[23.17164179 45.82835821] ; [21.82835821 43.17164179],0
p8,1,0.001442,10.151259,[27 40] ; [10 55],[18.78030303 48.21969697] ; [18.21969697 46.78030303],0
p3,1,0.001503,10.074681,[29 40] ; [11 54],[20.59701493 48.40298507] ; [19.40298507 45.59701493],0
p9,1,0.002891,8.87509,[38 29] ; [19 43],[29.60465116 37.39534884] ; [27.39534884 34.60465116],0
b3,1,0.009228,6.778149,[ 5 25] ; [21 25],[10.26315789 19.73684211] ; [15.73684211 30.26315789],0
b2,1,0.009228,6.778149,[ 5 25] ; [21 25],[10.26315789 19.73684211] ; [15.73684211 30.26315789],0
p6,1,0.009686,6.691817,[18 49] ; [ 6 58],[12.27480916 54.72519084] ; [11.72519084 52.27480916],0
r1,1,0.019212,5.482129,[48 20] ; [33 32],[41.41353383 26.58646617] ; [39.58646617 25.41353383],0
p1,1,0.024292,5.073634,[ 1 68] ; [ 7 59],[ 4.08888889 64.91111111] ; [ 3.91111111 62.08888889],0
n6,1,0.040835,4.182859,[46 23] ; [32 33],[40.1641791 28.8358209] ; [37.8358209 27.1641791],0
s1,1,0.043049,4.093468,[ 1 68] ; [ 6 59],[ 3.60447761 65.39552239] ; [ 3.39552239 61.60447761],0
p10,1,0.047471,3.928609,[32 36] ; [19 44],[26.47328244 41.52671756] ; [24.52671756 38.47328244],0
