Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.004384,8.11745,[21 47] ; [10  4],[25.70731707 42.29268293] ; [5.29268293 8.70731707],0
s6,1,0.012942,6.177023,[20 48] ; [9 5],[24.04878049 43.95121951] ; [4.95121951 9.04878049],0
p3,1,0.03424,4.482704,[19 49] ; [8 6],[22.3902439 45.6097561] ; [4.6097561 9.3902439],0
d5,1,0.048748,3.883996,[46 23] ; [13  1],[49.04819277 19.95180723] ; [9.95180723 4.04819277],0
s2,1,0.056331,3.642251,[17 52] ; [7 7],[19.95180723 49.04819277] ; [4.04819277 9.95180723],0
p10,1,0.059904,3.540043,[10 59] ; [5 9],[12.46987952 56.53012048] ; [ 2.53012048 11.46987952],0
v2,1,0.062786,3.462231,[33 35] ; [ 3 11],[29.85365854 38.14634146] ; [6.14634146 7.85365854],0
d1,1,0.066073,3.377987,[26 43] ; [9 5],[29.09638554 39.90361446] ; [5.90361446 8.09638554],0
d3,1,0.069194,3.30203,[36 33] ; [11  3],[39.07228916 29.92771084] ; [7.92771084 6.07228916],0
s7,1,0.071292,3.253028,[13 51] ; [5 6],[15.36 48.64] ; [2.64 8.36],0
p11,1,0.186318,1.746495,[33 36] ; [ 4 10],[30.75903614 38.24096386] ; [6.24096386 7.75903614],0
a1,1,0.205281,1.604395,[ 1 68] ; [ 1 13],[ 1.6626506 67.3373494] ; [ 0.3373494 13.6626506],0
s5,1,0.209269,1.576478,[10 58] ; [ 4 10],[11.6097561 56.3902439] ; [ 2.3902439 11.6097561],0
a7,1,0.213368,1.548425,[42 27] ; [6 8],[39.90361446 29.09638554] ; [8.09638554 5.90361446],0
d2,1,0.213368,1.548425,[27 42] ; [8 6],[29.09638554 39.90361446] ; [5.90361446 8.09638554],0
u2,1,0.237893,1.393038,[14 16] ; [5 2],[15.40540541 14.59459459] ; [3.59459459 3.40540541],0
b3,1,0.274722,1.193017,[10 28] ; [1 9],[ 8.70833333 29.29166667] ; [2.29166667 7.70833333],0
b2,1,0.274722,1.193017,[10 28] ; [1 9],[ 8.70833333 29.29166667] ; [2.29166667 7.70833333],0
n3,1,0.28263,1.154401,[17  7] ; [4 4],[15.75  8.25] ; [5.25 2.75],0
p8,1,0.307583,1.041028,[20 49] ; [6 8],[21.61445783 47.38554217] ; [4.38554217 9.61445783],0
r3,1,0.322423,0.979091,[61  8] ; [11  3],[59.85542169  9.14457831] ; [12.14457831  1.85542169],0
s8,1,0.333962,0.933472,[ 8 60] ; [ 3 11],[ 9.12195122 58.87804878] ; [ 1.87804878 12.12195122],0
d4,1,0.346505,0.886217,[51 18] ; [12  2],[52.37349398 16.62650602] ; [10.62650602  3.37349398],0
a5,1,0.349439,0.875493,[39 30] ; [6 8],[37.40963855 31.59036145] ; [7.59036145 6.40963855],0
n6,1,0.353945,0.859263,[34 35] ; [5 9],[32.42168675 36.57831325] ; [6.57831325 7.42168675],0
r1,1,0.365678,0.818298,[48 21] ; [8 6],[46.55421687 22.44578313] ; [9.44578313 4.55421687],0
s1,1,0.38749,0.746805,[ 5 64] ; [ 2 12],[ 5.81927711 63.18072289] ; [ 1.18072289 12.81927711],0
p4,1,0.390491,0.737413,[26 43] ; [7 7],[27.43373494 41.56626506] ; [5.56626506 8.43373494],0
a2,1,0.393332,0.728617,[11 58] ; [ 1 13],[ 9.97590361 59.02409639] ; [ 2.02409639 11.97590361],0
v3,1,0.393832,0.727078,[16 49] ; [5 9],[17.27848101 47.72151899] ; [ 3.72151899 10.27848101],0
