Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a4,1,0.0,45.989207,[115 113] ; [ 23 123],[ 84.12834225 143.87165775] ; [53.87165775 92.12834225],1
d2,1,0.0,40.40898,[120 108] ; [ 29 118],[ 90.592 137.408] ; [58.408 88.592],1
d1,1,0.0,37.465839,[140  90] ; [ 42 105],[111.03448276 118.96551724] ; [70.96551724 76.03448276],1
d5,1,0.0,36.839363,[189  40] ; [78 68],[163.048  65.952] ; [103.952  42.048],1
a3,1,0.0,33.286207,[171  58] ; [66 80],[144.728  84.272] ; [92.272 53.728],1
a6,1,0.0,28.149555,[172  57] ; [71 76],[147.99734043  81.00265957] ; [95.00265957 51.99734043],1
u1,1,2e-06,22.505496,[ 39 191] ; [  2 145],[ 25.0132626 204.9867374] ; [ 15.9867374 131.0132626],1
n4,1,1.4e-05,18.865526,[172  57] ; [78 68],[152.66666667  76.33333333] ; [97.33333333 48.66666667],1
r1,1,3.7e-05,17.024906,[180  48] ; [87 60],[162.336  65.664] ; [104.664  42.336],1
d3,1,0.000149,14.383681,[167  62] ; [78 67],[150.01336898  78.98663102] ; [94.98663102 50.01336898],1
d4,1,0.000432,12.386743,[186  43] ; [95 51],[171.59733333  57.40266667] ; [109.40266667  36.59733333],1
r4,1,0.00154,10.030358,[189  41] ; [100  47],[176.31299735  53.68700265] ; [112.68700265  34.31299735],0
a7,1,0.00257,9.090341,[169  60] ; [86 60],[155.72  73.28] ; [99.28 46.72],0
s7,1,0.004226,8.184145,[ 79 139] ; [ 31 110],[ 66.79665738 151.20334262] ; [43.20334262 97.79665738],0
v1,1,0.016605,5.737645,[100 125] ; [46 98],[ 89.02439024 135.97560976] ; [56.97560976 87.02439024],0
p4,1,0.017691,5.626539,[ 86 143] ; [ 37 107],[ 75.51474531 153.48525469] ; [47.48525469 96.51474531],0
r3,1,0.024777,5.039398,[208  20] ; [122  24],[201.17647059  26.82352941] ; [128.82352941  17.17647059],0
r2,1,0.035324,4.429439,[203  22] ; [120  25],[196.41891892  28.58108108] ; [126.58108108  18.41891892],0
p9,1,0.037477,4.328607,[169  56] ; [93 50],[160.19021739  64.80978261] ; [101.80978261  41.19021739],0
p2,1,0.040365,4.202467,[172  57] ; [96 51],[163.22340426  65.77659574] ; [104.77659574  42.22340426],0
v4,1,0.048114,3.905995,[206  22] ; [121  24],[199.88203753  28.11796247] ; [127.11796247  17.88203753],0
n6,1,0.051501,3.791907,[174  54] ; [98 48],[165.81818182  62.18181818] ; [106.18181818  39.81818182],0
n5,1,0.07877,3.090109,[160  68] ; [89 56],[152.20375335  75.79624665] ; [96.79624665 48.20375335],0
s6,1,0.115995,2.470579,[117 112] ; [62 83],[109.60160428 119.39839572] ; [69.39839572 75.60160428],0
a8,1,0.121187,2.401911,[ 32 180] ; [ 13 125],[ 27.25714286 184.74285714] ; [ 17.74285714 120.25714286],0
p10,1,0.123795,2.368639,[158  70] ; [88 55],[151.18059299  76.81940701] ; [94.81940701 48.18059299],0
s3,1,0.127814,2.318861,[ 89 138] ; [68 76],[ 96.06199461 130.93800539] ; [60.93800539 83.06199461],0
v2,1,0.154785,2.024448,[109 112] ; [57 80],[102.47486034 118.52513966] ; [63.52513966 73.47486034],0
p1,1,0.167388,1.906182,[ 11 218] ; [  3 144],[  8.52659574 220.47340426] ; [  5.47340426 141.52659574],0
