Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,0.0,29.222928,[46 25] ; [19 67],[29.39490446 41.60509554] ; [35.60509554 50.39490446],1
v3,1,8.5e-05,15.448723,[33 38] ; [15 71],[21.70700637 49.29299363] ; [26.29299363 59.70700637],1
p3,1,0.001628,9.928274,[43 29] ; [31 58],[33.0931677 38.9068323] ; [40.9068323 48.0931677],0
s6,1,0.002532,9.117423,[47 21] ; [40 49],[37.68152866 30.31847134] ; [49.31847134 39.68152866],0
p4,1,0.023993,5.095104,[44 28] ; [38 50],[36.9 35.1] ; [45.1 42.9],0
p5,1,0.031416,4.630073,[13 60] ; [ 6 82],[ 8.61490683 64.38509317] ; [10.38509317 77.61490683],0
s2,1,0.03723,4.339865,[39 34] ; [33 56],[32.44444444 40.55555556] ; [39.55555556 49.44444444],0
u3,1,0.046347,3.968933,[16 12] ; [12 25],[12.06153846 15.93846154] ; [15.93846154 21.06153846],0
s5,1,0.046403,3.966908,[23 44] ; [17 68],[17.63157895 49.36842105] ; [22.36842105 62.63157895],0
p10,1,0.04929,3.865441,[65  6] ; [70 17],[60.66455696 10.33544304] ; [74.33544304 12.66455696],0
a6,1,0.052685,3.753893,[34 39] ; [55 34],[40.10493827 32.89506173] ; [48.89506173 40.10493827],0
n5,1,0.088734,2.897198,[57 16] ; [58 30],[52.14285714 20.85714286] ; [62.85714286 25.14285714],0
s3,1,0.090548,2.864601,[40 33] ; [36 51],[34.675 38.325] ; [41.325 45.675],0
a8,1,0.104155,2.640748,[ 4 63] ; [12 73],[ 7.05263158 59.94736842] ; [ 8.94736842 76.05263158],0
s8,1,0.118006,2.443589,[29 44] ; [25 64],[24.33333333 48.66666667] ; [29.66666667 59.33333333],0
n3,1,0.171208,1.872337,[12  7] ; [25  6],[14.06  4.94] ; [22.94  8.06],0
v4,1,0.180833,1.790767,[65  7] ; [73 15],[62.1  9.9] ; [75.9 12.1],0
d5,1,0.192699,1.69686,[55 18] ; [58 30],[51.23602484 21.76397516] ; [61.76397516 26.23602484],0
