Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,131.363823,[336  20] ; [30 41],[305.14285714  50.85714286] ; [60.85714286 10.14285714],1
p11,1,0.0,40.900888,[307  50] ; [39 34],[287.26046512  69.73953488] ; [58.73953488 14.26046512],1
n5,1,0.0,35.245258,[285  69] ; [34 38],[265.08450704  88.91549296] ; [53.91549296 18.08450704],1
p7,1,0.0,26.205848,[252  97] ; [29 42],[233.49761905 115.50238095] ; [47.50238095 23.49761905],1
r4,1,1e-06,24.572359,[335  22] ; [55 18],[323.79069767  33.20930233] ; [66.20930233  6.79069767],1
n6,1,1e-06,23.655251,[317  36] ; [49 23],[303.99529412  49.00470588] ; [62.00470588  9.99529412],1
p2,1,7e-06,20.061667,[311  46] ; [48 25],[298.05348837  58.94651163] ; [60.94651163 12.05348837],1
v4,1,2.7e-05,17.644503,[342  11] ; [62 11],[334.76995305  18.23004695] ; [69.23004695  3.76995305],1
p3,1,0.000155,14.308008,[206 151] ; [24 48],[191.3986014 165.6013986] ; [38.6013986 33.3986014],1
p8,1,0.000907,11.008378,[204 147] ; [26 45],[191.30331754 159.69668246] ; [38.69668246 32.30331754],1
n4,1,0.001063,10.713977,[294  63] ; [47 25],[283.76923077  73.23076923] ; [57.23076923 14.76923077],0
p4,1,0.001573,9.991534,[233 122] ; [33 39],[221.14754098 133.85245902] ; [44.85245902 27.14754098],0
r1,1,0.00314,8.724097,[307  48] ; [53 20],[298.59813084  56.40186916] ; [61.40186916 11.59813084],0
v3,1,0.003851,8.352994,[205 144] ; [27 41],[194.16786571 154.83213429] ; [37.83213429 30.16786571],0
s8,1,0.005867,7.59056,[181 173] ; [24 48],[170.35211268 183.64788732] ; [34.64788732 37.35211268],0
s2,1,0.018956,5.505539,[201 153] ; [30 42],[191.95774648 162.04225352] ; [39.04225352 32.95774648],0
p6,1,0.023564,5.12643,[145 208] ; [18 50],[136.67220903 216.32779097] ; [26.32779097 41.67220903],0
p12,1,0.026436,4.927282,[ 40 317] ; [ 2 71],[ 34.86976744 322.13023256] ; [ 7.13023256 65.86976744],0
s5,1,0.035874,4.403061,[135 207] ; [18 51],[127.31386861 214.68613139] ; [25.68613139 43.31386861],0
d3,1,0.038697,4.274129,[284  73] ; [50 23],[277.29767442  79.70232558] ; [56.70232558 16.29767442],0
b1,1,0.042279,4.123995,[117 240] ; [33 40],[124.53488372 232.46511628] ; [25.46511628 47.53488372],0
s3,1,0.043403,4.079652,[204 147] ; [32 39],[196.29383886 154.70616114] ; [39.70616114 31.29383886],0
s6,1,0.053975,3.713469,[250 101] ; [43 29],[243.12765957 107.87234043] ; [49.87234043 22.12765957],0
r2,1,0.057866,3.597506,[336  15] ; [65  7],[332.74468085  18.25531915] ; [68.25531915  3.74468085],0
s7,1,0.067482,3.343232,[190 152] ; [31 40],[183.00726392 158.99273608] ; [37.99273608 33.00726392],0
u3,1,0.071655,3.244702,[45 27] ; [ 8 12],[41.47826087 30.52173913] ; [11.52173913  8.47826087],0
v1,1,0.084068,2.984447,[234 115] ; [40 31],[227.68095238 121.31904762] ; [46.31904762 24.68095238],0
b5,1,0.113494,2.504878,[209 148] ; [50 23],[215.03023256 141.96976744] ; [43.96976744 29.03023256],0
a5,1,0.124648,2.357927,[292  65] ; [54 19],[287.26046512  69.73953488] ; [58.73953488 14.26046512],0
u4,1,0.125833,2.343175,[  8 349] ; [ 4 69],[  9.9627907 347.0372093] ; [ 2.0372093 70.9627907],0
r3,1,0.12836,2.312227,[347   8] ; [69  4],[345.04672897   9.95327103] ; [70.95327103  2.04672897],0
d5,1,0.130683,2.284374,[328  29] ; [63 10],[324.62093023  32.37906977] ; [66.37906977  6.62093023],0
a3,1,0.155889,2.013657,[285  71] ; [53 20],[280.48484848  75.51515152] ; [57.51515152 15.48484848],0
p1,1,0.231787,1.429865,[ 29 327] ; [ 3 70],[ 26.55477855 329.44522145] ; [ 5.44522145 67.55477855],0
u1,1,0.245399,1.349309,[ 86 271] ; [13 60],[ 82.19302326 274.80697674] ; [16.80697674 56.19302326],0
d1,1,0.265397,1.240386,[267  90] ; [50 23],[263.18372093  93.81627907] ; [53.81627907 19.18372093],0
u2,1,0.310903,1.026836,[41 30] ; [ 8 10],[39.08988764 31.91011236] ; [9.91011236 8.08988764],0
s4,1,0.312111,1.021722,[ 56 299] ; [ 8 64],[ 53.20843091 301.79156909] ; [10.79156909 61.20843091],0
a6,1,0.392956,0.729775,[252 104] ; [48 25],[248.95104895 107.04895105] ; [51.04895105 21.95104895],0
a7,1,0.456921,0.553427,[273  83] ; [53 20],[270.52680653  85.47319347] ; [55.47319347 17.52680653],0
n3,1,0.483088,0.491883,[41 18] ; [20  6],[42.34117647 16.65882353] ; [18.65882353  7.34117647],0
b4,1,0.564917,0.331262,[217 140] ; [47 26],[219.18139535 137.81860465] ; [44.81860465 28.18139535],0
b2,1,0.593316,0.285196,[ 87 130] ; [18 32],[ 85.33707865 131.66292135] ; [19.66292135 30.33707865],0
b3,1,0.593316,0.285196,[ 87 130] ; [18 32],[ 85.33707865 131.66292135] ; [19.66292135 30.33707865],0
n1,1,0.622203,0.242783,[18 41] ; [ 9 16],[18.96428571 40.03571429] ; [ 8.03571429 16.96428571],0
d2,1,0.733793,0.115657,[202 154] ; [43 30],[203.31002331 152.68997669] ; [41.68997669 31.31002331],0
a8,1,0.771029,0.084698,[ 51 268] ; [ 9 53],[ 50.23622047 268.76377953] ; [ 9.76377953 52.23622047],0
s1,1,0.79694,0.066208,[  8 344] ; [ 2 70],[  8.30188679 343.69811321] ; [ 1.69811321 70.30188679],0
