Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,44.689967,[69 50] ; [ 1 48],[49.58333333 69.41666667] ; [20.41666667 28.58333333],1
d4,1,0.0,27.670588,[99 20] ; [21 28],[85. 34.] ; [35. 14.],1
d3,1,1e-06,24.297128,[81 38] ; [13 36],[66.58333333 52.41666667] ; [27.41666667 21.58333333],1
a4,1,2.5e-05,17.787795,[49 69] ; [ 4 45],[37.4491018 80.5508982] ; [15.5508982 33.4491018],1
a5,1,3.5e-05,17.139734,[78 41] ; [15 34],[65.875 53.125] ; [27.125 21.875],1
a3,1,0.000105,15.038717,[81 38] ; [17 31],[69.83233533 49.16766467] ; [28.16766467 19.83233533],1
d2,1,0.000583,11.830391,[52 65] ; [ 8 41],[42.28915663 74.71084337] ; [17.71084337 31.28915663],1
v2,1,0.001391,10.218205,[58 58] ; [11 37],[48.80487805 67.19512195] ; [20.19512195 27.80487805],0
a7,1,0.004741,7.97564,[79 40] ; [21 28],[70.83333333 48.16666667] ; [29.16666667 19.83333333],0
r2,1,0.013406,6.11467,[98 16] ; [34 15],[92.3190184 21.6809816] ; [39.6809816  9.3190184],0
p10,1,0.024204,5.079939,[90 25] ; [30 19],[84.14634146 30.85365854] ; [35.85365854 13.14634146],0
v1,1,0.033647,4.512561,[53 63] ; [13 34],[46.96932515 69.03067485] ; [19.03067485 27.96932515],0
p3,1,0.044858,4.023985,[59 60] ; [16 33],[53.125 65.875] ; [21.875 27.125],0
v3,1,0.045939,3.98383,[42 74] ; [10 39],[36.55757576 79.44242424] ; [15.44242424 33.55757576],0
p9,1,0.04771,3.92017,[97 18] ; [34 14],[92.42331288 22.57668712] ; [38.57668712  9.42331288],0
p11,1,0.082899,3.007124,[93 26] ; [32 17],[88.54166667 30.45833333] ; [36.45833333 12.54166667],0
r4,1,0.088403,2.903217,[82 37] ; [27 22],[77.20833333 41.79166667] ; [31.79166667 17.20833333],0
p2,1,0.088443,2.902488,[92 26] ; [32 17],[87.61676647 30.38323353] ; [36.38323353 12.61676647],0
b3,1,0.100981,2.689974,[30 43] ; [ 6 20],[26.54545455 46.45454545] ; [ 9.45454545 16.54545455],0
b2,1,0.100981,2.689974,[30 43] ; [ 6 20],[26.54545455 46.45454545] ; [ 9.45454545 16.54545455],0
p6,1,0.111819,2.528325,[41 74] ; [11 37],[36.68711656 78.31288344] ; [15.31288344 32.68711656],0
a6,1,0.121819,2.393774,[69 50] ; [22 27],[64.45833333 54.54166667] ; [26.54166667 22.45833333],0
r3,1,0.171572,1.869152,[108  11] ; [40  8],[105.46107784  13.53892216] ; [42.53892216  5.46107784],0
n4,1,0.204642,1.608933,[87 32] ; [31 18],[83.58333333 35.41666667] ; [34.41666667 14.58333333],0
s6,1,0.236491,1.401392,[65 49] ; [23 26],[61.54601227 52.45398773] ; [26.45398773 22.54601227],0
p1,1,0.245898,1.346459,[  8 110] ; [ 6 43],[  9.89221557 108.10778443] ; [ 4.10778443 44.89221557],0
s7,1,0.256222,1.289056,[44 68] ; [14 33],[40.85534591 71.14465409] ; [17.14465409 29.85534591],0
n1,1,0.259904,1.269267,[14 25] ; [ 3 12],[12.27777778 26.72222222] ; [ 4.72222222 10.27777778],0
p8,1,0.279853,1.167802,[49 68] ; [25 24],[52.15662651 64.84337349] ; [21.84337349 27.15662651],0
p12,1,0.284572,1.145124,[  5 114] ; [ 4 44],[  6.41317365 112.58682635] ; [ 2.58682635 45.41317365],0
