Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,1.3e-05,18.991162,[35 14] ; [10 30],[24.7752809 24.2247191] ; [20.2247191 19.7752809],1
s6,1,0.005034,7.867258,[36 11] ; [19 21],[29.71264368 17.28735632] ; [25.28735632 14.71264368],0
s8,1,0.008826,6.85764,[27 22] ; [11 29],[20.92134831 28.07865169] ; [17.07865169 22.92134831],0
s7,1,0.015624,5.844738,[29 18] ; [13 24],[23.5 23.5] ; [18.5 18.5],0
n6,1,0.060095,3.534764,[38 11] ; [36  3],[41.20454545  7.79545455] ; [32.79545455  6.20454545],0
v2,1,0.072178,3.232778,[26 22] ; [14 26],[21.81818182 26.18181818] ; [18.18181818 21.81818182],0
r3,1,0.167028,1.909413,[46  3] ; [34  6],[44.04494382  4.95505618] ; [35.95505618  4.04494382],0
b1,1,0.202128,1.626933,[25 24] ; [15 25],[22.02247191 26.97752809] ; [17.97752809 22.02247191],0
v1,1,0.225631,1.468194,[29 19] ; [19 21],[26.18181818 21.81818182] ; [21.81818182 18.18181818],0
p7,1,0.243955,1.357594,[37 12] ; [25 14],[34.52272727 14.47727273] ; [27.47727273 11.52272727],0
a5,1,0.245013,1.351515,[34 15] ; [23 17],[31.38202247 17.61797753] ; [25.61797753 14.38202247],0
a4,1,0.256559,1.287232,[14 35] ; [16 24],[16.51685393 32.48314607] ; [13.48314607 26.51685393],0
v4,1,0.266218,1.236132,[40  9] ; [36  4],[41.84269663  7.15730337] ; [34.15730337  5.84269663],0
p10,1,0.288983,1.124354,[38 10] ; [27 12],[35.86206897 12.13793103] ; [29.13793103  9.86206897],0
n1,1,0.305319,1.050816,[6 5] ; [4 8],[4.7826087 6.2173913] ; [5.2173913 6.7826087],0
a2,1,0.313293,1.016741,[ 7 42] ; [ 3 37],[ 5.50561798 43.49438202] ; [ 4.49438202 35.50561798],0
p8,1,0.321295,0.983668,[23 26] ; [23 17],[25.3258427 23.6741573] ; [20.6741573 19.3258427],0
v3,1,0.388299,0.744263,[17 30] ; [11 29],[15.12643678 31.87356322] ; [12.87356322 27.12643678],0
a8,1,0.404697,0.694326,[ 5 43] ; [ 2 35],[ 3.95294118 44.04705882] ; [ 3.04705882 33.95294118],0
s5,1,0.404806,0.694002,[15 28] ; [10 28],[13.27160494 29.72839506] ; [11.72839506 26.27160494],0
u2,1,0.409,0.681704,[10 10] ; [5 9],[ 8.82352941 11.17647059] ; [6.17647059 7.82352941],0
u1,1,0.411923,0.673243,[ 3 46] ; [ 1 39],[ 2.20224719 46.79775281] ; [ 1.79775281 38.20224719],0
a6,1,0.429352,0.624576,[31 18] ; [22 18],[29.17977528 19.82022472] ; [23.82022472 16.17977528],0
r2,1,0.466525,0.530195,[41  7] ; [31  8],[39.72413793  8.27586207] ; [32.27586207  6.72413793],0
p9,1,0.473777,0.513153,[42  7] ; [32  8],[40.74157303  8.25842697] ; [33.25842697  6.74157303],0
p1,1,0.485006,0.487586,[ 6 43] ; [ 7 33],[ 7.15730337 41.84269663] ; [ 5.84269663 34.15730337],0
