Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,54.989823,[197  69] ; [26 61],[168.03966006  97.96033994] ; [54.96033994 32.03966006],1
b3,1,0.459093,0.548106,[ 79 111] ; [16 29],[ 76.80851064 113.19148936] ; [18.19148936 26.80851064],0
b1,1,0.529386,0.39557,[115 153] ; [34 53],[112.48450704 155.51549296] ; [36.51549296 50.48450704],0
u2,1,0.595284,0.282168,[26 16] ; [19 15],[24.86842105 17.13157895] ; [20.13157895 13.86842105],0
b5,1,0.694976,0.153752,[160 108] ; [54 33],[161.55492958 106.44507042] ; [52.44507042 34.55492958],0
p12,1,0.70202,0.146379,[ 32 235] ; [ 9 77],[ 31.01133144 235.98866856] ; [ 9.98866856 76.01133144],0
v1,1,0.790248,0.07075,[159 101] ; [50 34],[157.96511628 102.03488372] ; [51.03488372 32.96511628],0
d4,1,0.812733,0.056122,[232  33] ; [77 10],[232.62784091  32.37215909] ; [76.37215909 10.62784091],0
r4,1,0.86021,0.031014,[248  20] ; [81  6],[248.37183099  19.62816901] ; [80.62816901  6.37183099],0
n3,1,0.940172,0.005633,[34 13] ; [11  4],[34.11290323 12.88709677] ; [10.88709677  4.11290323],0
p10,1,0.948529,0.004167,[233  35] ; [75 11],[233.17514124  34.82485876] ; [74.82485876 11.17514124],0
a6,1,0.973309,0.001119,[167  98] ; [55 32],[167.13068182  97.86931818] ; [54.86931818 32.13068182],0
