Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a6,1,0.0,57.546408,[261  76] ; [55 79],[226.09766454 110.90233546] ; [89.90233546 44.09766454],1
s5,1,0.41876,0.653794,[142 190] ; [61 69],[145.87878788 186.12121212] ; [57.12121212 72.87878788],0
p10,1,0.428311,0.627398,[292  44] ; [111  21],[289.33333333  46.66666667] ; [113.66666667  18.33333333],0
p1,1,0.451707,0.566364,[ 33 306] ; [ 10 123],[ 30.88347458 308.11652542] ; [ 12.11652542 120.88347458],0
a4,1,0.465093,0.53361,[160 178] ; [58 75],[156.44161359 181.55838641] ; [61.55838641 71.44161359],0
s2,1,0.515249,0.423392,[226 111] ; [85 48],[222.99361702 114.00638298] ; [88.00638298 44.99361702],0
n4,1,0.52865,0.396986,[302  37] ; [122  12],[303.88160677  35.11839323] ; [120.11839323  13.88160677],0
n6,1,0.546755,0.363162,[311  27] ; [121  13],[309.3559322  28.6440678] ; [122.6440678  11.3559322],0
p2,1,0.562502,0.33539,[293  47] ; [111  21],[291.01694915  48.98305085] ; [112.98305085  19.01694915],0
p5,1,0.619343,0.246792,[ 52 285] ; [ 23 110],[ 53.77659574 283.22340426] ; [ 21.22340426 111.77659574],0
v3,1,0.639623,0.219235,[139 187] ; [59 72],[141.2428884 184.7571116] ; [56.7571116 74.2428884],0
d2,1,0.683503,0.16621,[173 164] ; [66 68],[171.00424628 165.99575372] ; [67.99575372 66.00424628],0
p9,1,0.690198,0.158871,[299  36] ; [117  16],[297.77777778  37.22222222] ; [118.22222222  14.77777778],0
p12,1,0.715044,0.133291,[ 40 299] ; [ 14 118],[ 38.86624204 300.13375796] ; [ 15.13375796 116.86624204],0
p11,1,0.728355,0.120627,[277  63] ; [111  23],[278.31223629  61.68776371] ; [109.68776371  24.31223629],0
s1,1,0.740737,0.10948,[ 13 320] ; [  6 125],[ 13.63577586 319.36422414] ; [  5.36422414 125.63577586],0
n3,1,0.751623,0.100172,[42 19] ; [23 12],[41.30208333 19.69791667] ; [23.69791667 11.30208333],0
a1,1,0.770985,0.084731,[ 18 322] ; [  8 126],[ 18.64978903 321.35021097] ; [  7.35021097 126.64978903],0
a3,1,0.774956,0.081738,[254  84] ; [99 35],[252.78389831  85.21610169] ; [100.21610169  33.78389831],0
s3,1,0.789258,0.071436,[237  96] ; [93 40],[235.81545064  97.18454936] ; [94.18454936 38.81545064],0
n1,1,0.832455,0.044755,[28 32] ; [16 20],[27.5 32.5] ; [16.5 19.5],0
p3,1,0.93001,0.007714,[182 157] ; [72 61],[182.4279661 156.5720339] ; [71.5720339 61.4279661],0
u4,1,0.962286,0.002236,[ 13 327] ; [  5 129],[ 12.91139241 327.08860759] ; [  5.08860759 128.91139241],0
p6,1,0.970469,0.00137,[143 193] ; [56 75],[143.17773019 192.82226981] ; [55.82226981 75.17773019],0
