Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.0,42.460586,[113 157] ; [74 17],[139.86149584 130.13850416] ; [47.13850416 43.86149584],1
p5,1,0.0,37.271034,[  8 262] ; [21 70],[ 21.68975069 248.31024931] ; [ 7.31024931 83.68975069],1
s2,1,0.0,32.135406,[ 66 204] ; [52 40],[ 88.01104972 181.98895028] ; [29.98895028 62.01104972],1
p12,1,0.000236,13.516988,[  8 261] ; [12 79],[ 14.94444444 254.05555556] ; [ 5.05555556 85.94444444],1
s3,1,0.000494,12.137771,[ 91 179] ; [48 40],[104.83240223 165.16759777] ; [34.16759777 53.83240223],1
p3,1,0.000989,10.84855,[103 165] ; [53 38],[116.45682451 151.54317549] ; [39.54317549 51.45682451],1
n6,1,0.001315,10.321302,[203  66] ; [83  8],[213.70555556  55.29444444] ; [72.29444444 18.70555556],0
p6,1,0.002115,9.446702,[ 57 209] ; [34 56],[ 67.99438202 198.00561798] ; [23.00561798 66.99438202],0
a6,1,0.003042,8.782295,[213  58] ; [58 34],[202.31680441  68.68319559] ; [68.68319559 23.31680441],0
d4,1,0.006331,7.453708,[217  54] ; [85  7],[225.4600551  45.5399449] ; [76.5399449 15.4600551],0
p4,1,0.008573,6.909782,[137 133] ; [60 30],[147.75 122.25] ; [49.25 40.75],0
p10,1,0.011464,6.391984,[191  78] ; [76 14],[200.06406685  68.93593315] ; [66.93593315 23.06406685],0
s7,1,0.021162,5.313363,[ 63 192] ; [33 55],[ 71.37026239 183.62973761] ; [24.62973761 63.37026239],0
b4,1,0.021569,5.280211,[146 126] ; [62 30],[155.42857143 116.57142857] ; [52.57142857 39.42857143],0
s4,1,0.022155,5.233548,[ 31 239] ; [19 71],[ 37.5 232.5] ; [12.5 77.5],0
d1,1,0.033122,4.539437,[155 117] ; [64 28],[163.64835165 108.35164835] ; [55.35164835 36.64835165],0
b5,1,0.035825,4.405419,[167 105] ; [45 47],[158.41758242 113.58241758] ; [53.58241758 38.41758242],0
p1,1,0.039506,4.238994,[ 17 253] ; [12 80],[ 21.62983425 248.37016575] ; [ 7.37016575 84.62983425],0
p9,1,0.052612,3.756186,[199  69] ; [75 14],[205.69187675  62.30812325] ; [68.30812325 20.69187675],0
r4,1,0.06219,3.478001,[223  49] ; [83  9],[228.65934066  43.34065934] ; [77.34065934 14.65934066],0
p7,1,0.068746,3.312706,[142 126] ; [57 32],[149.38935574 118.61064426] ; [49.61064426 39.38935574],0
d2,1,0.074069,3.190467,[131 139] ; [54 37],[138.36565097 131.63434903] ; [46.63434903 44.36565097],0
r2,1,0.078032,3.10542,[242  24] ; [87  3],[245.8258427  20.1741573] ; [83.1741573  6.8258427],0
b1,1,0.078675,3.092072,[117 155] ; [30 62],[109.84615385 162.15384615] ; [37.15384615 54.84615385],0
a4,1,0.081394,3.036841,[136 134] ; [56 36],[143.20441989 126.79558011] ; [48.79558011 43.20441989],0
a7,1,0.169323,1.888927,[208  63] ; [64 28],[203.06336088  67.93663912] ; [68.93663912 23.06336088],0
u1,1,0.225664,1.467986,[ 44 228] ; [20 72],[ 47.82417582 224.17582418] ; [16.17582418 75.82417582],0
v2,1,0.228369,1.450992,[138 124] ; [54 36],[142.90909091 119.09090909] ; [49.09090909 40.90909091],0
n2,1,0.278831,1.17278,[50 24] ; [13  3],[51.8 22.2] ; [11.2  4.8],0
