Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,40.258227,[31 57] ; [128  41],[54.44357977 33.55642023] ; [104.55642023  64.44357977],1
s6,1,0.003221,8.67805,[35 50] ; [102  66],[46.02766798 38.97233202] ; [90.97233202 77.02766798],0
n6,1,0.005507,7.704913,[53 35] ; [129  39],[62.5625 25.4375] ; [119.4375  48.5625],0
p10,1,0.012658,6.216271,[49 37] ; [119  45],[57.792 28.208] ; [110.208  53.792],0
n1,1,0.015095,5.905381,[ 7 24] ; [28 29],[12.32954545 18.67045455] ; [22.67045455 34.32954545],0
s7,1,0.026184,4.943857,[20 64] ; [ 61 100],[27.77142857 56.22857143] ; [ 53.22857143 107.77142857],0
p9,1,0.048771,3.883203,[55 31] ; [125  40],[61.67330677 24.32669323] ; [118.32669323  46.67330677],0
r3,1,0.106634,2.603406,[79  9] ; [138  30],[74.59375 13.40625] ; [142.40625  25.59375],0
a2,1,0.107663,2.588191,[ 2 86] ; [ 12 158],[ 4.7751938 83.2248062] ; [  9.2248062 160.7751938],0
a5,1,0.117497,2.45037,[36 52] ; [87 83],[41.95348837 46.04651163] ; [81.04651163 88.95348837],0
p4,1,0.147903,2.093746,[21 67] ; [ 55 114],[26.0233463 61.9766537] ; [ 49.9766537 119.0233463],0
v1,1,0.152099,2.051068,[31 55] ; [75 90],[36.3187251 49.6812749] ; [69.6812749 95.3187251],0
p6,1,0.156907,2.003782,[14 74] ; [ 39 127],[18.36220472 69.63779528] ; [ 34.63779528 131.36220472],0
d4,1,0.167452,1.90561,[54 34] ; [89 81],[48.7751938 39.2248062] ; [94.2248062 75.7751938],0
p1,1,0.190616,1.712851,[ 3 83] ; [ 13 156],[ 5.39607843 80.60392157] ; [ 10.60392157 158.39607843],0
v3,1,0.190962,1.71018,[17 68] ; [ 46 121],[21.25 63.75] ; [ 41.75 125.25],0
d2,1,0.196337,1.669412,[11 77] ; [ 32 138],[14.66666667 73.33333333] ; [ 28.33333333 141.66666667],0
a8,1,0.202767,1.622335,[ 9 74] ; [ 27 132],[12.34710744 70.65289256] ; [ 23.65289256 135.34710744],0
a6,1,0.213362,1.548467,[42 46] ; [95 75],[46.72868217 41.27131783] ; [90.27131783 79.72868217],0
p2,1,0.250243,1.321948,[58 29] ; [125  45],[61.94941634 25.05058366] ; [121.05058366  48.94941634],0
n2,1,0.259984,1.268843,[22  9] ; [48 11],[24.11111111  6.88888889] ; [45.88888889 13.11111111],0
d3,1,0.286747,1.134834,[40 47] ; [ 66 103],[36.0234375 50.9765625] ; [69.9765625 99.0234375],0
s8,1,0.322047,0.980616,[21 66] ; [ 51 119],[24.37354086 62.62645914] ; [ 47.62645914 122.37354086],0
a7,1,0.341667,0.904165,[56 31] ; [99 71],[52.47081712 34.52918288] ; [102.52918288  67.47081712],0
b1,1,0.353324,0.861484,[31 57] ; [ 70 100],[34.4496124 53.5503876] ; [ 66.5503876 103.4496124],0
p8,1,0.364838,0.821173,[27 61] ; [ 60 105],[30.26086957 57.73913043] ; [ 56.73913043 108.26086957],0
