Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,78.573704,[ 29 151] ; [87 47],[ 66.49681529 113.50318471] ; [49.50318471 84.49681529],1
s2,1,0.0,37.810877,[ 57 119] ; [90 43],[83.72815534 92.27184466] ; [63.27184466 69.72815534],1
s6,1,0.0,30.228948,[87 93] ; [105  28],[110.41533546  69.58466454] ; [81.58466454 51.41533546],1
s3,1,0.0,27.276092,[ 74 102] ; [95 37],[96.57142857 79.42857143] ; [72.42857143 59.57142857],1
d2,1,0.0,25.983147,[ 62 115] ; [86 48],[84.23151125 92.76848875] ; [63.76848875 70.23151125],1
a5,1,1e-06,23.823836,[104  76] ; [112  22],[123.82165605  56.17834395] ; [92.17834395 41.82165605],1
u1,1,0.000101,15.111442,[ 21 159] ; [39 95],[ 34.39490446 145.60509554] ; [ 25.60509554 108.39490446],1
a3,1,0.00013,14.636767,[112  68] ; [110  24],[127.2611465  52.7388535] ; [94.7388535 39.2611465],1
p4,1,0.000167,14.170465,[ 62 117] ; [75 59],[ 78.34824281 100.65175719] ; [58.65175719 75.34824281],1
a2,1,0.000186,13.964601,[ 27 153] ; [44 90],[ 40.70063694 139.29936306] ; [ 30.29936306 103.70063694],1
d5,1,0.000227,13.592448,[129  51] ; [119  15],[142.1656051  37.8343949] ; [105.8343949  28.1656051],1
p3,1,0.000518,12.050717,[ 48 132] ; [61 73],[ 62.48407643 117.51592357] ; [46.51592357 87.48407643],1
p6,1,0.00104,10.754678,[ 27 150] ; [41 92],[ 38.82580645 138.17419355] ; [ 29.17419355 103.82580645],0
p7,1,0.00138,10.232441,[ 61 116] ; [69 62],[ 74.70779221 102.29220779] ; [55.29220779 75.70779221],0
p10,1,0.001622,9.935069,[130  49] ; [117  17],[141.25559105  37.74440895] ; [105.74440895  28.25559105],0
d1,1,0.001824,9.718322,[85 95] ; [87 47],[98.59872611 81.40127389] ; [73.40127389 60.59872611],0
a4,1,0.002212,9.364445,[ 69 110] ; [75 59],[82.3514377 96.6485623] ; [61.6485623 72.3514377],0
n4,1,0.002322,9.275785,[125  55] ; [113  21],[136.43312102  43.56687898] ; [101.56687898  32.43312102],0
s5,1,0.003808,8.373284,[ 34 139] ; [45 86],[ 44.95723684 128.04276316] ; [34.04276316 96.95723684],0
v3,1,0.004563,8.044933,[ 49 125] ; [55 70],[ 60.52173913 113.47826087] ; [43.47826087 81.52173913],0
n1,1,0.015597,5.847787,[16 40] ; [17 14],[21.24137931 34.75862069] ; [11.75862069 19.24137931],0
n5,1,0.021573,5.279925,[118  60] ; [104  29],[127.06109325  50.93890675] ; [94.93890675 38.06109325],0
b4,1,0.024766,5.040161,[123  57] ; [75 59],[113.50318471  66.49681529] ; [84.49681529 49.50318471],0
d4,1,0.030618,4.674262,[136  43] ; [115  19],[143.54313099  35.45686901] ; [107.45686901  26.54313099],0
n6,1,0.038885,4.265891,[144  36] ; [118  15],[150.67092652  29.32907348] ; [111.32907348  21.67092652],0
r2,1,0.054349,3.701951,[162  17] ; [126   5],[166.29677419  12.70322581] ; [121.70322581   9.29677419],0
b3,1,0.061109,3.507038,[31 64] ; [50 60],[37.53658537 57.46341463] ; [43.46341463 66.53658537],0
b2,1,0.061109,3.507038,[31 64] ; [50 60],[37.53658537 57.46341463] ; [43.46341463 66.53658537],0
v2,1,0.074073,3.190369,[81 85] ; [77 53],[88.60810811 77.39189189] ; [69.39189189 60.60810811],0
u3,1,0.076987,3.127388,[37 31] ; [18  6],[40.65217391 27.34782609] ; [14.34782609  9.65217391],0
p9,1,0.079842,3.068124,[141  38] ; [115  18],[146.87179487  32.12820513] ; [109.12820513  23.87179487],0
p12,1,0.105472,2.620794,[  8 172] ; [ 12 122],[ 11.46496815 168.53503185] ; [  8.53503185 125.46496815],0
u4,1,0.119823,2.419636,[  2 178] ; [  5 129],[  4.01273885 175.98726115] ; [  2.98726115 131.01273885],0
s1,1,0.126956,2.32933,[  2 173] ; [  5 128],[  3.97727273 171.02272727] ; [  3.02272727 129.97727273],0
a8,1,0.140626,2.171093,[ 17 151] ; [ 19 100],[ 21.07317073 146.92682927] ; [ 14.92682927 104.07317073],0
n2,1,0.149257,2.079832,[46 10] ; [22 10],[43.27272727 12.72727273] ; [24.72727273  7.27272727],0
b5,1,0.150133,2.070895,[108  72] ; [91 43],[114.07643312  65.92356688] ; [84.92356688 49.07643312],0
v1,1,0.209195,1.576987,[77 97] ; [65 61],[82.36 91.64] ; [59.64 66.36],0
r1,1,0.216245,1.529119,[130  48] ; [106  28],[134.64102564  43.35897436] ; [101.35897436  32.64102564],0
d3,1,0.261701,1.259738,[114  66] ; [93 41],[118.66242038  61.33757962] ; [88.33757962 45.66242038],0
p1,1,0.342894,0.89958,[ 11 169] ; [  5 129],[  9.17197452 170.82802548] ; [  6.82802548 127.17197452],0
s4,1,0.464772,0.534379,[ 24 153] ; [ 22 111],[ 26.26451613 150.73548387] ; [ 19.73548387 113.26451613],0
p5,1,0.491826,0.47253,[  8 172] ; [  8 121],[  9.32038835 170.67961165] ; [  6.67961165 122.32038835],0
a7,1,0.527147,0.399888,[121  58] ; [86 48],[118.38019169  60.61980831] ; [88.61980831 45.38019169],0
p2,1,0.566643,0.328331,[136  43] ; [98 36],[133.82108626  45.17891374] ; [100.17891374  33.82108626],0
a1,1,0.600899,0.273642,[  6 174] ; [  6 128],[  6.87898089 173.12101911] ; [  5.12101911 128.87898089],0
n3,1,0.60651,0.265288,[44 14] ; [25  6],[44.96629213 13.03370787] ; [24.03370787  6.96629213],0
v4,1,0.676299,0.174322,[166  13] ; [124   8],[166.91318328  12.08681672] ; [123.08681672   8.91318328],0
r4,1,0.714221,0.134097,[156  24] ; [118  16],[157.07006369  22.92993631] ; [116.92993631  17.07006369],0
u2,1,0.731311,0.117912,[41 26] ; [15  8],[41.68888889 25.31111111] ; [14.31111111  8.68888889],0
