Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.002427,9.194735,[10 26] ; [25 15],[16.57894737 19.42105263] ; [18.42105263 21.57894737],0
n2,1,0.027056,4.887218,[7 6] ; [12  1],[9.5 3.5] ; [9.5 3.5],0
p7,1,0.039664,4.232218,[15 20] ; [26 13],[19.39189189 15.60810811] ; [21.60810811 17.39189189],0
p6,1,0.128112,2.31524,[ 6 27] ; [13 25],[ 8.83098592 24.16901408] ; [10.16901408 27.83098592],0
a3,1,0.128887,2.305855,[25 12] ; [33  7],[27.87012987  9.12987013] ; [30.12987013  9.87012987],0
p5,1,0.13055,2.285947,[ 4 32] ; [ 1 39],[ 2.36842105 33.63157895] ; [ 2.63157895 37.36842105],0
b5,1,0.147451,2.098423,[18 19] ; [26 14],[21.14285714 15.85714286] ; [22.85714286 17.14285714],0
d2,1,0.177988,1.814342,[12 25] ; [19 21],[14.8961039 22.1038961] ; [16.1038961 23.8961039],0
p3,1,0.195145,1.678343,[11 24] ; [18 21],[13.71621622 21.28378378] ; [15.28378378 23.71621622],0
s7,1,0.20661,1.595026,[11 24] ; [17 20],[13.61111111 21.38888889] ; [14.38888889 22.61111111],0
p2,1,0.215475,1.534256,[23 13] ; [30  9],[25.44 10.56] ; [27.56 11.44],0
b2,1,0.22654,1.462455,[ 8 12] ; [ 5 17],[ 6.19047619 13.80952381] ; [ 6.80952381 15.19047619],0
b3,1,0.22654,1.462455,[ 8 12] ; [ 5 17],[ 6.19047619 13.80952381] ; [ 6.80952381 15.19047619],0
p11,1,0.227447,1.456757,[21 16] ; [28 12],[23.54545455 13.45454545] ; [25.45454545 14.54545455],0
p10,1,0.238627,1.388687,[19 15] ; [27 12],[21.42465753 12.57534247] ; [24.57534247 14.42465753],0
a6,1,0.244482,1.354561,[26 11] ; [23 17],[23.54545455 13.45454545] ; [25.45454545 14.54545455],0
v4,1,0.250338,1.321418,[31  6] ; [36  3],[32.61842105  4.38157895] ; [34.38157895  4.61842105],0
r3,1,0.255486,1.293056,[33  3] ; [39  1],[34.10526316  1.89473684] ; [37.89473684  2.10526316],0
b4,1,0.293323,1.104305,[22 15] ; [19 21],[19.7012987 17.2987013] ; [21.2987013 18.7012987],0
b1,1,0.310648,1.02792,[17 20] ; [23 17],[19.22077922 17.77922078] ; [20.77922078 19.22077922],0
s3,1,0.347715,0.881777,[15 22] ; [20 19],[17.03947368 19.96052632] ; [17.96052632 21.03947368],0
n3,1,0.35188,0.866667,[9 4] ; [11  2],[10.  3.] ; [10.  3.],0
p12,1,0.358429,0.843391,[ 1 34] ; [ 3 36],[ 1.89189189 33.10810811] ; [ 2.10810811 36.89189189],0
d5,1,0.40199,0.702365,[33  4] ; [33  7],[31.71428571  5.28571429] ; [34.28571429  5.71428571],0
r1,1,0.42584,0.634142,[26 10] ; [32  8],[27.47368421  8.52631579] ; [30.52631579  9.47368421],0
s8,1,0.450451,0.569516,[10 27] ; [14 26],[11.53246753 25.46753247] ; [12.46753247 27.53246753],0
p1,1,0.452363,0.564725,[ 2 35] ; [ 4 36],[ 2.88311688 34.11688312] ; [ 3.11688312 36.88311688],0
p9,1,0.470329,0.521203,[22 12] ; [29 11],[23.43243243 10.56756757] ; [27.56756757 12.43243243],0
a5,1,0.470726,0.52027,[25 12] ; [30 10],[26.42857143 10.57142857] ; [28.57142857 11.42857143],0
v1,1,0.504108,0.446277,[19 18] ; [23 16],[20.44736842 16.55263158] ; [21.55263158 17.44736842],0
r2,1,0.525995,0.402123,[33  4] ; [32  6],[32.06666667  4.93333333] ; [32.93333333  5.06666667],0
u3,1,0.56813,0.325822,[7 5] ; [5 2],[7.57894737 4.42105263] ; [4.42105263 2.57894737],0
u2,1,0.580543,0.305357,[9 3] ; [6 1],[9.47368421 2.52631579] ; [5.52631579 1.47368421],0
a7,1,0.621699,0.243486,[26 11] ; [26 14],[24.98701299 12.01298701] ; [27.01298701 12.98701299],0
n1,1,0.67329,0.177778,[4 8] ; [5 7],[4.5 7.5] ; [4.5 7.5],0
a8,1,0.716043,0.132315,[ 2 31] ; [ 3 33],[ 2.39130435 30.60869565] ; [ 2.60869565 33.39130435],0
p4,1,0.725332,0.123441,[17 19] ; [20 19],[17.76 18.24] ; [19.24 19.76],0
a4,1,0.793157,0.068756,[11 26] ; [13 27],[11.53246753 25.46753247] ; [12.46753247 27.53246753],0
s5,1,0.831759,0.045133,[ 8 28] ; [ 9 28],[ 8.38356164 27.61643836] ; [ 8.61643836 28.38356164],0
s4,1,0.852258,0.034685,[ 5 32] ; [ 6 34],[ 5.28571429 31.71428571] ; [ 5.71428571 34.28571429],0
v3,1,0.85508,0.033358,[14 21] ; [16 22],[14.38356164 20.61643836] ; [15.61643836 22.38356164],0
s6,1,0.864411,0.02916,[20 16] ; [23 17],[20.36842105 15.63157895] ; [22.63157895 17.36842105],0
d4,1,0.871867,0.026014,[30  7] ; [33  7],[30.27272727  6.72727273] ; [32.72727273  7.27272727],0
d1,1,0.876742,0.024056,[21 16] ; [22 18],[20.66233766 16.33766234] ; [22.33766234 17.66233766],0
a2,1,0.894841,0.017472,[ 5 32] ; [ 5 35],[ 4.80519481 32.19480519] ; [ 5.19480519 34.80519481],0
u1,1,0.920772,0.009892,[ 3 34] ; [ 3 37],[ 2.88311688 34.11688312] ; [ 3.11688312 36.88311688],0
r4,1,0.94522,0.004721,[28  9] ; [30 10],[27.87012987  9.12987013] ; [30.12987013  9.87012987],0
s2,1,0.947501,0.004336,[16 21] ; [17 23],[15.85714286 21.14285714] ; [17.14285714 22.85714286],0
a1,1,0.955444,0.003122,[ 1 36] ; [ 1 39],[ 0.96103896 36.03896104] ; [ 1.03896104 38.96103896],0
p8,1,0.963833,0.002056,[15 19] ; [17 22],[14.90410959 19.09589041] ; [17.09589041 21.90410959],0
s1,1,0.969079,0.001503,[ 1 35] ; [ 1 37],[ 0.97297297 35.02702703] ; [ 1.02702703 36.97297297],0
d3,1,0.994952,4e-05,[25 12] ; [27 13],[24.98701299 12.01298701] ; [27.01298701 12.98701299],0
