Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,87.122375,[222  79] ; [ 4 50],[191.62253521 109.37746479] ; [34.37746479 19.62253521],1
d3,1,0.0,75.848782,[260  41] ; [18 36],[235.71267606  65.28732394] ; [42.28732394 11.71267606],1
d5,1,0.0,72.412299,[271  30] ; [23 31],[249.27887324  51.72112676] ; [44.72112676  9.27887324],1
d2,1,5e-06,20.799399,[157 144] ; [10 44],[141.5971831 159.4028169] ; [25.4028169 28.5971831],1
a3,1,0.000299,13.078792,[225  74] ; [27 26],[214.05681818  84.94318182] ; [37.94318182 15.05681818],1
u1,1,0.000339,12.842405,[ 69 232] ; [ 1 53],[ 59.35211268 241.64788732] ; [10.64788732 43.35211268],1
p2,1,0.002187,9.385322,[281  19] ; [43 10],[275.35410765  24.64589235] ; [48.64589235  4.35410765],0
s2,1,0.002376,9.234019,[162 134] ; [17 36],[151.81661891 144.18338109] ; [27.18338109 25.81661891],0
a4,1,0.004697,7.992675,[136 164] ; [13 40],[126.62889518 173.37110482] ; [22.37110482 30.62889518],0
a2,1,0.005443,7.726187,[ 88 213] ; [ 6 48],[ 79.70140845 221.29859155] ; [14.29859155 39.70140845],0
s3,1,0.008451,6.935381,[171 123] ; [20 32],[162.29479769 131.70520231] ; [28.70520231 23.29479769],0
p1,1,0.015891,5.814865,[ 32 266] ; [12 41],[ 37.35612536 260.64387464] ; [ 6.64387464 46.35612536],0
s8,1,0.023695,5.116836,[143 154] ; [17 37],[135.38461538 161.61538462] ; [24.61538462 29.38461538],0
n6,1,0.024668,5.047059,[264  33] ; [42 12],[258.92307692  38.07692308] ; [47.07692308  6.92307692],0
v1,1,0.046209,3.97396,[181 112] ; [25 28],[174.44508671 118.55491329] ; [31.55491329 21.44508671],0
b4,1,0.046364,3.968319,[183 118] ; [25 29],[176.36056338 124.63943662] ; [31.63943662 22.36056338],0
a8,1,0.051317,3.797883,[ 45 219] ; [ 3 46],[ 40.485623 223.514377] ; [ 7.514377 41.485623],0
s6,1,0.069195,3.302023,[206  84] ; [31 22],[200.37900875  89.62099125] ; [36.62099125 16.37900875],0
r3,1,0.070706,3.266551,[287  11] ; [49  5],[284.45454545  13.54545455] ; [51.54545455  2.45454545],0
p4,1,0.07493,3.171568,[224  76] ; [34 20],[218.6440678  81.3559322] ; [39.3559322 14.6440678],0
n1,1,0.104669,2.632926,[16 33] ; [5 3],[18.05263158 30.94736842] ; [2.94736842 5.05263158],0
v2,1,0.143508,2.13994,[177 114] ; [26 26],[172.2244898 118.7755102] ; [30.7755102 21.2244898],0
a6,1,0.162713,1.948828,[232  68] ; [37 17],[227.96610169  72.03389831] ; [41.03389831 12.96610169],0
r2,1,0.162822,1.947821,[287  10] ; [50  4],[285.15384615  11.84615385] ; [51.84615385  2.15384615],0
a5,1,0.175395,1.836214,[237  64] ; [38 16],[233.16901408  67.83098592] ; [41.83098592 12.16901408],0
n5,1,0.188362,1.73038,[234  64] ; [38 16],[230.27272727  67.72727273] ; [41.72727273 12.27272727],0
n4,1,0.199716,1.644447,[235  65] ; [38 16],[231.3559322  68.6440678] ; [41.6440678 12.3559322],0
a1,1,0.214565,1.540353,[ 18 283] ; [ 1 53],[ 16.10985915 284.89014085] ; [ 2.89014085 51.10985915],0
u2,1,0.228087,1.452754,[44 32] ; [12 15],[41.32038835 34.67961165] ; [14.67961165 12.32038835],0
v4,1,0.251921,1.31262,[290   8] ; [50  3],[288.66096866   9.33903134] ; [51.33903134  1.66096866],0
n3,1,0.260578,1.265681,[34 16] ; [7 1],[35.34482759 14.65517241] ; [5.65517241 2.34482759],0
r4,1,0.291279,1.113702,[280  21] ; [48  6],[278.10704225  22.89295775] ; [49.89295775  4.10704225],0
p6,1,0.294418,1.09931,[144 153] ; [22 32],[140.46153846 156.53846154] ; [25.53846154 28.46153846],0
b1,1,0.306859,1.044145,[101 200] ; [22 32],[104.29014085 196.70985915] ; [18.70985915 35.29014085],0
p11,1,0.309045,1.034752,[261  40] ; [44 10],[258.6056338  42.3943662] ; [46.3943662  7.6056338],0
u3,1,0.350397,0.872018,[46 28] ; [14 13],[43.96039604 30.03960396] ; [16.03960396 10.96039604],0
p5,1,0.371028,0.800219,[ 55 246] ; [ 7 46],[ 52.71751412 248.28248588] ; [ 9.28248588 43.71751412],0
b2,1,0.424028,0.639125,[ 64 118] ; [ 8 21],[ 62.1042654 119.8957346] ; [ 9.8957346 19.1042654],0
b3,1,0.424028,0.639125,[ 64 118] ; [ 8 21],[ 62.1042654 119.8957346] ; [ 9.8957346 19.1042654],0
p3,1,0.474977,0.510374,[186 115] ; [30 23],[183.66101695 117.33898305] ; [32.33898305 20.66101695],0
r1,1,0.481306,0.495903,[254  44] ; [44 10],[252.28409091  45.71590909] ; [45.71590909  8.28409091],0
s5,1,0.581817,0.303306,[103 183] ; [17 36],[101.23893805 184.76106195] ; [18.76106195 34.23893805],0
p10,1,0.597351,0.27901,[260  37] ; [45  8],[258.81428571  38.18571429] ; [46.18571429  6.81428571],0
p12,1,0.601688,0.272458,[ 35 264] ; [ 5 49],[ 33.88101983 265.11898017] ; [ 6.11898017 47.88101983],0
b5,1,0.622052,0.242994,[189 112] ; [32 22],[187.38309859 113.61690141] ; [33.61690141 20.38309859],0
p9,1,0.63783,0.221591,[265  32] ; [47  7],[264.  33.] ; [48.  6.],0
p7,1,0.714677,0.13365,[237  56] ; [44  9],[237.9566474  55.0433526] ; [43.0433526  9.9566474],0
n2,1,0.799604,0.064444,[42  8] ; [7 1],[42.24137931  7.75862069] ; [6.75862069 1.24137931],0
s1,1,0.873934,0.025174,[ 10 289] ; [ 2 51],[ 10.19318182 288.80681818] ; [ 1.80681818 51.19318182],0
v3,1,0.909978,0.012784,[123 166] ; [23 30],[123.37426901 165.62573099] ; [22.62573099 30.37426901],0
s7,1,0.945263,0.004714,[144 141] ; [25 25],[143.7761194 141.2238806] ; [25.2238806 24.7761194],0
s4,1,0.980775,0.000581,[ 44 250] ; [ 8 45],[ 44.05763689 249.94236311] ; [ 7.94236311 45.05763689],0
