Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.589288,[504  38] ; [39 16],[492.97487437  49.02512563] ; [50.02512563  4.97487437],1
p10,1,1e-06,23.159091,[509  32] ; [41 13],[500.08403361  40.91596639] ; [49.91596639  4.08403361],1
n4,1,7.8e-05,15.606347,[489  52] ; [40 15],[480.18288591  60.81711409] ; [48.81711409  6.18288591],1
b1,1,0.000154,14.326849,[194 348] ; [34 21],[206.99497487 335.00502513] ; [21.00502513 33.99497487],1
p3,1,0.000223,13.623378,[312 229] ; [17 37],[299.14117647 241.85882353] ; [29.85882353 24.14117647],1
s7,1,0.001274,10.380175,[294 221] ; [18 35],[282.88732394 232.11267606] ; [29.11267606 23.88732394],0
d1,1,0.002717,8.988191,[339 203] ; [23 32],[328.64991625 213.35008375] ; [33.35008375 21.64991625],0
s5,1,0.002883,8.88001,[200 319] ; [10 45],[189.87804878 329.12195122] ; [20.12195122 34.87804878],0
r1,1,0.005415,7.73535,[438 101] ; [36 19],[430.11111111 108.88888889] ; [43.88888889 11.11111111],0
a5,1,0.006073,7.52844,[424 118] ; [34 21],[415.80569514 126.19430486] ; [42.19430486 12.80569514],0
d4,1,0.007694,7.103451,[450  91] ; [37 17],[442.80168067  98.19831933] ; [44.19831933  9.80168067],0
b2,1,0.009545,6.717819,[142 194] ; [ 6 26],[135.13043478 200.86956522] ; [12.86956522 19.13043478],0
b3,1,0.009545,6.717819,[142 194] ; [ 6 26],[135.13043478 200.86956522] ; [12.86956522 19.13043478],0
p2,1,0.011874,6.329561,[474  66] ; [40 13],[468.06070826  71.93929174] ; [45.93929174  7.06070826],0
p4,1,0.015012,5.915106,[369 172] ; [28 26],[360.9697479 180.0302521] ; [36.0302521 17.9697479],0
r3,1,0.017601,5.635444,[517  21] ; [49  6],[513.50421585  24.49578415] ; [52.49578415  2.50421585],0
p8,1,0.018756,5.524111,[316 218] ; [23 31],[307.86734694 226.13265306] ; [31.13265306 22.86734694],0
d2,1,0.018862,5.51427,[281 260] ; [19 35],[272.77310924 268.22689076] ; [27.22689076 26.77310924],0
s8,1,0.019919,5.418982,[275 264] ; [19 36],[266.77777778 272.22222222] ; [27.22222222 27.77777778],0
s6,1,0.025279,5.004704,[383 145] ; [32 23],[375.8490566 152.1509434] ; [39.1509434 15.8490566],0
p11,1,0.027016,4.88976,[465  77] ; [41 14],[459.38358459  82.61641541] ; [46.61641541  8.38358459],0
u1,1,0.034655,4.462081,[114 428] ; [ 5 50],[108.03685092 433.96314908] ; [10.96314908 44.03685092],0
d5,1,0.040564,4.194136,[451  90] ; [39 15],[445.52941176  95.47058824] ; [44.47058824  9.52941176],0
r2,1,0.046937,3.947658,[511  26] ; [47  6],[507.87457627  29.12542373] ; [50.12542373  2.87457627],0
b5,1,0.051001,3.808245,[321 221] ; [40 15],[327.74204355 214.25795645] ; [33.25795645 21.74204355],0
v4,1,0.05255,3.758172,[520  20] ; [49  5],[517.27272727  22.72727273] ; [51.72727273  2.27272727],0
d3,1,0.060719,3.517627,[375 167] ; [30 23],[368.92436975 173.07563025] ; [36.07563025 16.92436975],0
v3,1,0.08663,2.935912,[234 291] ; [16 34],[228.26086957 296.73913043] ; [21.73913043 28.26086957],0
p6,1,0.091455,2.848569,[231 308] ; [16 36],[225.26734349 313.73265651] ; [21.73265651 30.26734349],0
a4,1,0.105606,2.61878,[268 272] ; [21 34],[262.28571429 277.71428571] ; [26.71428571 28.28571429],0
p12,1,0.107768,2.586657,[ 57 482] ; [ 2 52],[ 53.62731872 485.37268128] ; [ 5.37268128 48.62731872],0
p1,1,0.116681,2.461321,[ 55 486] ; [ 2 53],[ 51.73993289 489.26006711] ; [ 5.26006711 49.73993289],0
s2,1,0.126633,2.333306,[297 240] ; [24 30],[291.67005076 245.32994924] ; [29.32994924 24.67005076],0
u2,1,0.144114,2.133467,[70 65] ; [12  5],[72.82894737 62.17105263] ; [9.17105263 7.82894737],0
n2,1,0.162644,1.949468,[83 22] ; [15  1],[85.04132231 19.95867769] ; [12.95867769  3.04132231],0
v2,1,0.188437,1.729797,[309 211] ; [26 26],[304.54545455 215.45454545] ; [30.45454545 21.54545455],0
p5,1,0.206286,1.597303,[ 83 454] ; [ 5 50],[ 79.82432432 457.17567568] ; [ 8.17567568 46.82432432],0
a2,1,0.242822,1.364133,[148 394] ; [11 44],[144.35175879 397.64824121] ; [14.64824121 40.35175879],0
a3,1,0.295504,1.094375,[407 132] ; [38 17],[403.7962963 135.2037037] ; [41.2037037 13.7962963],0
v1,1,0.302326,1.063908,[323 205] ; [28 24],[319.53103448 208.46896552] ; [31.46896552 20.53103448],0
b4,1,0.342203,0.90216,[312 230] ; [28 27],[308.67671692 233.32328308] ; [31.32328308 23.67671692],0
a8,1,0.472929,0.515125,[ 76 417] ; [10 42],[ 77.79449541 415.20550459] ; [ 8.20550459 43.79449541],0
s3,1,0.51509,0.423714,[318 218] ; [29 24],[315.77589134 220.22410866] ; [31.22410866 21.77589134],0
a7,1,0.56521,0.330763,[384 157] ; [37 18],[382.14932886 158.85067114] ; [38.85067114 16.14932886],0
s1,1,0.623292,0.241268,[ 14 520] ; [ 2 51],[ 14.55536627 519.44463373] ; [ 1.44463373 51.55536627],0
a1,1,0.658375,0.195504,[ 27 515] ; [ 2 53],[ 26.32830821 515.67169179] ; [ 2.67169179 52.32830821],0
n1,1,0.665862,0.18648,[46 58] ; [8 8],[46.8 57.2] ; [7.2 8.8],0
s4,1,0.686319,0.163099,[ 89 445] ; [ 8 47],[ 87.94227504 446.05772496] ; [ 9.05772496 45.94227504],0
u3,1,0.71088,0.1374,[73 62] ; [10  7],[73.71710526 61.28289474] ; [9.28289474 7.71710526],0
a6,1,0.925988,0.008629,[374 167] ; [37 17],[373.69915966 167.30084034] ; [37.30084034 16.69915966],0
n3,1,0.934805,0.006691,[77 27] ; [12  4],[77.13333333 26.86666667] ; [11.86666667  4.13333333],0
p7,1,0.986848,0.000272,[358 173] ; [35 17],[357.94682676 173.05317324] ; [35.05317324 16.94682676],0
