Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,75.77311,[106  47] ; [ 1 56],[77.95714286 75.04285714] ; [29.04285714 27.95714286],1
d4,1,0.0,57.236187,[137  15] ; [23 34],[116.36363636  35.63636364] ; [43.63636364 13.36363636],1
a7,1,0.0,32.206884,[117  35] ; [20 37],[99.63636364 52.36363636] ; [37.36363636 19.63636364],1
d3,1,0.0,26.063457,[110  43] ; [19 38],[93.98571429 59.01428571] ; [35.01428571 21.98571429],1
d2,1,3e-06,21.808974,[86 64] ; [12 45],[71.01449275 78.98550725] ; [26.98550725 30.01449275],1
a4,1,2.2e-05,18.032457,[76 76] ; [10 47],[62.54545455 89.45454545] ; [23.45454545 33.54545455],1
a3,1,2.3e-05,17.896488,[109  44] ; [22 34],[95.89952153 57.10047847] ; [35.10047847 20.89952153],1
a5,1,0.000389,12.585713,[103  50] ; [23 34],[91.8 61.2] ; [34.2 22.8],1
v2,1,0.001751,9.793552,[60 87] ; [ 9 44],[50.715 96.285] ; [18.285 34.715],0
a2,1,0.001791,9.752322,[ 33 120] ; [ 2 55],[ 25.5 127.5] ; [ 9.5 47.5],0
u1,1,0.001997,9.552325,[ 28 125] ; [ 1 56],[ 21.12857143 131.87142857] ; [ 7.87142857 49.12857143],0
r2,1,0.002704,8.997223,[136  15] ; [42 15],[129.22115385  21.77884615] ; [48.77884615  8.22115385],0
u3,1,0.003714,8.418566,[27 17] ; [10 25],[20.60759494 23.39240506] ; [16.39240506 18.60759494],0
r3,1,0.010999,6.465532,[132  20] ; [41 16],[125.81818182  26.18181818] ; [47.18181818  9.81818182],0
s8,1,0.023933,5.099477,[ 48 105] ; [ 9 48],[ 41.52857143 111.47142857] ; [15.47142857 41.52857143],0
s7,1,0.02469,5.045529,[50 95] ; [10 45],[ 43.5 101.5] ; [16.5 38.5],0
r1,1,0.029532,4.736345,[107  45] ; [31 26],[100.36363636  51.63636364] ; [37.63636364 19.36363636],0
a6,1,0.03569,4.411868,[102  51] ; [29 28],[95.44285714 57.55714286] ; [35.55714286 21.44285714],0
p4,1,0.038122,4.299575,[56 97] ; [12 44],[ 49.77990431 103.22009569] ; [18.22009569 37.77990431],0
p2,1,0.039341,4.246073,[94 59] ; [26 31],[87.42857143 65.57142857] ; [32.57142857 24.42857143],0
r4,1,0.068066,3.329044,[116  37] ; [36 21],[110.74285714  42.25714286] ; [41.25714286 15.74285714],0
p12,1,0.095807,2.773994,[  5 148] ; [ 5 52],[  7.28571429 145.71428571] ; [ 2.71428571 54.28571429],0
n6,1,0.099271,2.717221,[119  34] ; [38 19],[114.38571429  38.61428571] ; [42.61428571 14.38571429],0
v4,1,0.107012,2.597809,[130  23] ; [43 14],[126.04285714  26.95714286] ; [46.95714286 10.04285714],0
p10,1,0.175321,1.836848,[96 56] ; [29 26],[91.78743961 60.21256039] ; [33.21256039 21.78743961],0
n2,1,0.175524,1.83512,[34 25] ; [19  7],[36.78823529 22.21176471] ; [16.21176471  9.78823529],0
s2,1,0.205532,1.602624,[ 52 100] ; [14 42],[ 48.23076923 103.76923077] ; [17.76923077 38.23076923],0
s3,1,0.216727,1.525915,[66 86] ; [19 37],[62.11538462 89.88461538] ; [22.88461538 33.11538462],0
p3,1,0.217525,1.520626,[ 39 113] ; [10 47],[ 35.63636364 116.36363636] ; [13.36363636 43.63636364],0
b2,1,0.258217,1.278289,[28 60] ; [11 14],[30.37168142 57.62831858] ; [ 8.62831858 16.37168142],0
b3,1,0.258217,1.278289,[28 60] ; [11 14],[30.37168142 57.62831858] ; [ 8.62831858 16.37168142],0
b5,1,0.26276,1.254157,[91 62] ; [29 28],[87.42857143 65.57142857] ; [32.57142857 24.42857143],0
s4,1,0.288401,1.127071,[ 25 127] ; [13 44],[ 27.63636364 124.36363636] ; [10.36363636 46.63636364],0
a8,1,0.469909,0.52219,[  9 134] ; [ 5 49],[ 10.16243655 132.83756345] ; [ 3.83756345 50.16243655],0
p6,1,0.483409,0.491164,[ 19 134] ; [ 5 51],[ 17.56937799 135.43062201] ; [ 6.43062201 49.56937799],0
u2,1,0.492199,0.471715,[21 23] ; [14 21],[19.49367089 24.50632911] ; [15.50632911 19.49367089],0
s6,1,0.496509,0.462389,[72 80] ; [24 33],[69.81818182 82.18181818] ; [26.18181818 30.81818182],0
p8,1,0.549167,0.358812,[ 29 123] ; [13 44],[ 30.54545455 121.45454545] ; [11.45454545 45.54545455],0
