Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.0,49.92464,[4 5] ; [281  10],[8.55 0.45] ; [276.45  14.55],1
r4,1,0.0,48.430969,[3 6] ; [277  16],[8.34437086 0.65562914] ; [271.65562914  21.34437086],1
r1,1,7.2e-05,15.759382,[3 6] ; [245  46],[7.44 1.56] ; [240.56  50.44],1
d5,1,0.000523,12.030233,[4 5] ; [252  40],[7.65448505 1.34551495] ; [248.34551495  43.65448505],1
d4,1,0.001098,10.65386,[5 4] ; [263  29],[8.01328904 0.98671096] ; [259.98671096  32.01328904],0
r3,1,0.002578,9.084194,[7 2] ; [283   9],[8.67109635 0.32890365] ; [281.32890365  10.67109635],0
a7,1,0.004612,8.025643,[3 6] ; [220  72],[6.66777409 2.33222591] ; [216.33222591  75.66777409],0
p11,1,0.009303,6.76366,[4 5] ; [235  58],[7.12251656 1.87748344] ; [231.87748344  61.12251656],0
d1,1,0.012958,6.174894,[3 6] ; [210  83],[6.34768212 2.65231788] ; [206.65231788  86.34768212],0
p9,1,0.017829,5.612829,[6 3] ; [264  27],[8.1 0.9] ; [261.9  29.1],0
s7,1,0.020914,5.333908,[3 5] ; [207  72],[5.85365854 2.14634146] ; [204.14634146  74.85365854],0
s8,1,0.034911,4.449527,[3 6] ; [196  96],[5.95016611 3.04983389] ; [193.04983389  98.95016611],0
p10,1,0.058396,3.58236,[6 3] ; [256  35],[7.86 1.14] ; [254.14  36.86],0
a4,1,0.076167,3.144856,[2 7] ; [153 140],[4.6192053 4.3807947] ; [150.3807947 142.6192053],0
a3,1,0.102749,2.662348,[5 4] ; [230  63],[7.00331126 1.99668874] ; [227.99668874  65.00331126],0
p3,1,0.198367,1.654353,[8 1] ; [201  91],[6.24916944 2.75083056] ; [202.75083056  89.24916944],0
a2,1,0.206721,1.594241,[1 8] ; [ 90 203],[2.71192053 6.28807947] ; [ 88.28807947 204.71192053],0
n4,1,0.208564,1.581367,[6 3] ; [242  50],[7.41528239 1.58471761] ; [240.58471761  51.41528239],0
n5,1,0.221718,1.493216,[6 3] ; [241  51],[7.38538206 1.61461794] ; [239.61461794  52.38538206],0
p2,1,0.252052,1.311892,[7 2] ; [262  30],[8.04318937 0.95681063] ; [260.95681063  31.04318937],0
n6,1,0.254177,1.3002,[7 2] ; [261  30],[8.04 0.96] ; [259.96  31.04],0
b2,1,0.259366,1.272137,[1 5] ; [ 73 112],[2.32460733 3.67539267] ; [ 71.67539267 113.32460733],0
b3,1,0.259366,1.272137,[1 5] ; [ 73 112],[2.32460733 3.67539267] ; [ 71.67539267 113.32460733],0
v1,1,0.302267,1.064164,[4 5] ; [174 109],[5.48630137 3.51369863] ; [172.51369863 110.48630137],0
s3,1,0.356984,0.848477,[7 2] ; [257  35],[7.89368771 1.10631229] ; [256.10631229  35.89368771],0
s4,1,0.395401,0.722268,[1 8] ; [ 67 222],[2.05369128 6.94630872] ; [ 65.94630872 223.05369128],0
d3,1,0.44686,0.578604,[6 3] ; [227  66],[6.94370861 2.05629139] ; [226.05629139  66.94370861],0
s5,1,0.454943,0.558308,[3 5] ; [142 137],[4.04181185 3.95818815] ; [140.95818815 138.04181185],0
a8,1,0.4824,0.493434,[2 7] ; [ 38 235],[1.27659574 7.72340426] ; [ 38.72340426 234.27659574],0
a5,1,0.490571,0.475274,[8 1] ; [233  60],[7.18211921 1.81788079] ; [233.81788079  59.18211921],0
d2,1,0.49876,0.457575,[4 5] ; [163 129],[4.99335548 4.00664452] ; [162.00664452 129.99335548],0
u2,1,0.558582,0.342166,[2 2] ; [40 22],[2.54545455 1.45454545] ; [39.45454545 22.54545455],0
v2,1,0.573422,0.31699,[6 3] ; [162 121],[5.17808219 3.82191781] ; [162.82191781 120.17808219],0
p5,1,0.579322,0.307332,[1 8] ; [ 53 236],[1.63087248 7.36912752] ; [ 52.36912752 236.63087248],0
b4,1,0.618305,0.248257,[6 3] ; [171 122],[5.27483444 3.72516556] ; [171.72516556 121.27483444],0
p7,1,0.655613,0.198897,[6 3] ; [212  77],[6.58389262 2.41610738] ; [211.41610738  77.58389262],0
b5,1,0.66105,0.19225,[6 3] ; [174 119],[5.36423841 3.63576159] ; [174.63576159 118.36423841],0
p8,1,0.72762,0.121309,[5 4] ; [179 113],[5.50166113 3.49833887] ; [178.49833887 113.50166113],0
s6,1,0.79158,0.069833,[7 1] ; [261  28],[7.21885522 0.78114478] ; [260.78114478  28.21885522],0
p12,1,0.845063,0.03819,[1 8] ; [ 39 253],[1.19601329 7.80398671] ; [ 38.80398671 253.19601329],0
b1,1,0.898951,0.016126,[4 5] ; [124 169],[3.81456954 5.18543046] ; [124.18543046 168.81456954],0
p6,1,0.90932,0.012972,[5 4] ; [155 134],[4.83221477 4.16778523] ; [155.16778523 133.83221477],0
a6,1,0.971436,0.001282,[6 3] ; [197  96],[6.04966887 2.95033113] ; [196.95033113  96.04966887],0
v3,1,0.982994,0.000454,[4 5] ; [123 156],[3.96875 5.03125] ; [123.03125 155.96875],0
