Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,89.724977,[322   7] ; [44 25],[302.54773869  26.45226131] ; [63.45226131  5.54773869],1
r2,1,0.0,34.148177,[316  10] ; [53 15],[305.31472081  20.68527919] ; [63.68527919  4.31472081],1
r3,1,0.0,27.598374,[321   6] ; [58 11],[312.96212121  14.03787879] ; [66.03787879  2.96212121],1
v4,1,3e-06,21.666079,[321   7] ; [58 10],[313.91919192  14.08080808] ; [65.08080808  2.91919192],1
d1,1,6e-06,20.529307,[224 105] ; [27 42],[207.48492462 121.51507538] ; [43.51507538 25.48492462],1
d5,1,1.2e-05,19.087843,[285  43] ; [45 24],[272.64483627  55.35516373] ; [57.35516373 11.64483627],1
d4,1,4.1e-05,16.821219,[285  43] ; [46 23],[273.47103275  54.52896725] ; [57.52896725 11.47103275],1
u1,1,5.4e-05,16.304949,[ 81 248] ; [ 2 67],[ 68.61055276 260.38944724] ; [14.38944724 54.61055276],1
a5,1,7.4e-05,15.699739,[271  58] ; [42 27],[258.7361809  70.2638191] ; [54.2638191 14.7361809],1
n4,1,9.4e-05,15.251639,[277  52] ; [44 25],[265.34924623  63.65075377] ; [55.65075377 13.34924623],1
a7,1,0.000166,14.177245,[253  75] ; [38 31],[240.4231738  87.5768262] ; [50.5768262 18.4231738],1
p2,1,0.000185,13.976118,[312  16] ; [56 12],[304.80808081  23.19191919] ; [63.19191919  4.80808081],1
d3,1,0.000187,13.95381,[257  72] ; [39 30],[244.68341709  84.31658291] ; [51.31658291 17.68341709],1
p9,1,0.000268,13.284785,[302  27] ; [53 16],[293.45477387  35.54522613] ; [61.54522613  7.45477387],1
a2,1,0.000412,12.478251,[102 227] ; [ 7 62],[ 90.10301508 238.89698492] ; [18.89698492 50.10301508],1
d2,1,0.000475,12.212131,[181 148] ; [22 47],[167.80653266 161.19346734] ; [35.19346734 33.80653266],1
a4,1,0.001131,10.600337,[170 157] ; [21 48],[157.71969697 169.28030303] ; [33.28030303 35.71969697],0
n5,1,0.003083,8.757896,[274  54] ; [47 22],[265.20906801  62.79093199] ; [55.79093199 13.20906801],0
p10,1,0.003747,8.402424,[297  31] ; [54 15],[289.99496222  38.00503778] ; [61.00503778  7.99496222],0
a3,1,0.004073,8.251198,[254  74] ; [42 27],[244.55415617  83.44584383] ; [51.44584383 17.55415617],0
v3,1,0.015303,5.88119,[148 167] ; [21 47],[138.99477807 176.00522193] ; [30.00522193 37.99477807],0
n6,1,0.017118,5.684277,[290  37] ; [53 15],[283.95189873  43.04810127] ; [59.04810127  8.95189873],0
