Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,55.97769,[49 56] ; [298  62],[78.35483871 26.64516129] ; [268.64516129  91.35483871],1
p6,1,0.33185,0.941664,[39 62] ; [155 197],[43.25386313 57.74613687] ; [150.74613687 201.25386313],0
r3,1,0.345403,0.890276,[100   6] ; [348  13],[101.68736617   4.31263383] ; [346.31263383  14.68736617],0
a8,1,0.412786,0.670763,[13 86] ; [ 53 267],[15.59427208 83.40572792] ; [ 50.40572792 269.59427208],0
u3,1,0.464683,0.534591,[34 24] ; [41 22],[35.95041322 22.04958678] ; [39.04958678 23.95041322],0
v4,1,0.497213,0.460881,[103   4] ; [350   9],[104.01502146   2.98497854] ; [348.98497854  10.01502146],0
p12,1,0.540511,0.374594,[ 8 97] ; [ 34 321],[ 9.58695652 95.41304348] ; [ 32.41304348 322.58695652],0
b5,1,0.552349,0.353126,[66 41] ; [234 127],[68.58974359 38.41025641] ; [231.41025641 129.58974359],0
s1,1,0.591404,0.288158,[  4 100] ; [ 10 345],[  3.17211329 100.82788671] ; [ 10.82788671 344.17211329],0
p1,1,0.601534,0.272688,[12 95] ; [ 34 324],[10.58494624 96.41505376] ; [ 35.41505376 322.58494624],0
p5,1,0.614737,0.253334,[16 88] ; [ 48 309],[14.43817787 89.56182213] ; [ 49.56182213 307.43817787],0
v3,1,0.699576,0.148914,[51 54] ; [176 171],[52.73230088 52.26769912] ; [174.26769912 172.73230088],0
s4,1,0.828819,0.04675,[16 91] ; [ 56 298],[16.71149675 90.28850325] ; [ 55.28850325 298.71149675],0
s3,1,0.932041,0.007272,[61 44] ; [204 150],[60.62091503 44.37908497] ; [204.37908497 149.62091503],0
