Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,3e-06,21.774931,[99 33] ; [19 31],[85.58241758 46.41758242] ; [32.41758242 17.58241758],1
r4,1,7e-06,20.332489,[105  29] ; [23 29],[92.21505376 41.78494624] ; [35.78494624 16.21505376],1
r3,1,1.3e-05,18.941629,[121  13] ; [33 19],[110.94623656  23.05376344] ; [43.05376344  8.94623656],1
p9,1,3e-05,17.4003,[106  27] ; [23 25],[94.79005525 38.20994475] ; [34.20994475 13.79005525],1
r1,1,0.000577,11.848197,[91 43] ; [21 31],[80.68817204 53.31182796] ; [31.31182796 20.68817204],1
r2,1,0.002878,8.883094,[118  15] ; [36 15],[111.31521739  21.68478261] ; [42.68478261  8.31521739],0
b1,1,0.004376,8.120651,[59 75] ; [35 17],[67.72043011 66.27956989] ; [26.27956989 25.72043011],0
v4,1,0.005177,7.816416,[116  16] ; [36 15],[109.63934426  22.36065574] ; [42.36065574  8.63934426],0
p8,1,0.010659,6.521221,[60 72] ; [13 39],[52.36956522 79.63043478] ; [20.63043478 31.36956522],0
p2,1,0.01171,6.354255,[98 33] ; [29 23],[90.91256831 40.08743169] ; [36.08743169 15.91256831],0
n6,1,0.013244,6.136197,[104  29] ; [30 20],[97.38797814 35.61202186] ; [36.61202186 13.38797814],0
a5,1,0.01537,5.873577,[83 51] ; [22 30],[75.64516129 58.35483871] ; [29.35483871 22.64516129],0
n2,1,0.018724,5.527141,[30  8] ; [15 14],[25.52238806 12.47761194] ; [19.47761194  9.52238806],0
p7,1,0.021224,5.308333,[77 53] ; [21 31],[70. 60.] ; [28. 24.],0
u2,1,0.024307,5.072562,[27 23] ; [ 7 19],[22.36842105 27.63157895] ; [11.63157895 14.36842105],0
a1,1,0.026054,4.952461,[  3 131] ; [ 5 47],[  5.76344086 128.23655914] ; [ 2.23655914 49.76344086],0
s6,1,0.029118,4.760605,[75 54] ; [20 30],[68.46368715 60.53631285] ; [26.53631285 23.46368715],0
p6,1,0.033904,4.499531,[43 85] ; [ 9 42],[37.18435754 90.81564246] ; [14.81564246 36.18435754],0
d5,1,0.038595,4.27859,[89 45] ; [26 26],[82.84946237 51.15053763] ; [32.15053763 19.84946237],0
n3,1,0.045284,4.008037,[25 11] ; [13 16],[21.04615385 14.95384615] ; [16.95384615 12.04615385],0
p3,1,0.068082,3.32867,[55 78] ; [14 38],[49.60540541 83.39459459] ; [19.39459459 32.60540541],0
p4,1,0.169159,1.890379,[63 69] ; [19 33],[58.82608696 73.17391304] ; [23.17391304 28.82608696],0
a3,1,0.175745,1.833244,[83 51] ; [26 25],[78.95135135 55.04864865] ; [30.04864865 20.95135135],0
p12,1,0.191776,1.70392,[  9 122] ; [ 1 50],[  7.1978022 123.8021978] ; [ 2.8021978 48.1978022],0
u3,1,0.228689,1.448994,[25 26] ; [ 9 17],[22.51948052 28.48051948] ; [11.48051948 14.51948052],0
s8,1,0.24908,1.328459,[46 88] ; [13 38],[42.73513514 91.26486486] ; [16.26486486 34.73513514],0
v2,1,0.267935,1.227291,[45 85] ; [13 37],[41.88888889 88.11111111] ; [16.11111111 33.88888889],0
a6,1,0.293921,1.101573,[55 79] ; [17 35],[51.87096774 82.12903226] ; [20.12903226 31.87096774],0
s5,1,0.298264,1.081941,[46 81] ; [14 36],[43.05084746 83.94915254] ; [16.94915254 33.05084746],0
b5,1,0.301356,1.068183,[66 68] ; [30 22],[69.16129032 64.83870968] ; [26.83870968 25.16129032],0
n4,1,0.310756,1.027459,[92 42] ; [31 20],[89.09189189 44.90810811] ; [33.90810811 17.09189189],0
s4,1,0.326436,0.962984,[ 29 104] ; [ 8 44],[ 26.6 106.4] ; [10.4 41.6],0
v1,1,0.34571,0.889142,[54 78] ; [17 34],[51.21311475 80.78688525] ; [19.78688525 31.21311475],0
b4,1,0.35817,0.844299,[77 57] ; [26 26],[74.20430108 59.79569892] ; [28.79569892 23.20430108],0
b2,1,0.402648,0.700403,[33 57] ; [14 17],[34.95867769 55.04132231] ; [12.04132231 18.95867769],0
b3,1,0.402648,0.700403,[33 57] ; [14 17],[34.95867769 55.04132231] ; [12.04132231 18.95867769],0
s3,1,0.410219,0.678166,[69 64] ; [23 28],[66.5 66.5] ; [25.5 25.5],0
n5,1,0.480668,0.497348,[95 37] ; [34 17],[93.04918033 38.95081967] ; [35.95081967 15.04918033],0
u1,1,0.538685,0.377982,[  5 129] ; [ 3 49],[  5.76344086 128.23655914] ; [ 2.23655914 49.76344086],0
s1,1,0.552904,0.35214,[  5 127] ; [ 3 49],[  5.73913043 126.26086957] ; [ 2.26086957 49.73913043],0
p5,1,0.554742,0.34889,[ 11 121] ; [ 3 49],[ 10.04347826 121.95652174] ; [ 3.95652174 48.04347826],0
s7,1,0.605673,0.266524,[53 78] ; [17 30],[51.51685393 79.48314607] ; [18.48314607 28.51685393],0
d3,1,0.747213,0.103888,[55 79] ; [20 32],[54.03225806 79.96774194] ; [20.96774194 31.03225806],0
d1,1,0.747213,0.103888,[55 79] ; [20 32],[54.03225806 79.96774194] ; [20.96774194 31.03225806],0
s2,1,0.747624,0.103538,[52 81] ; [19 33],[51.04324324 81.95675676] ; [19.95675676 32.04324324],0
d4,1,0.751603,0.100189,[90 44] ; [33 18],[89.09189189 44.90810811] ; [33.90810811 17.09189189],0
n1,1,0.770103,0.085404,[14 23] ; [12 17],[14.57575758 22.42424242] ; [11.42424242 17.57575758],0
p1,1,0.772304,0.083731,[ 12 121] ; [ 4 48],[ 11.5027027 121.4972973] ; [ 4.4972973 47.5027027],0
u4,1,0.834301,0.04376,[  2 132] ; [ 1 51],[  2.16129032 131.83870968] ; [ 0.83870968 51.16129032],0
a4,1,0.836407,0.042639,[57 76] ; [21 30],[56.38043478 76.61956522] ; [21.61956522 29.38043478],0
a2,1,0.888491,0.01966,[ 12 122] ; [ 5 47],[ 12.24731183 121.75268817] ; [ 4.75268817 47.24731183],0
d2,1,0.928251,0.008108,[59 74] ; [23 28],[59.27173913 73.72826087] ; [22.72826087 28.27173913],0
a8,1,0.962663,0.002191,[ 13 114] ; [ 5 45],[ 12.91525424 114.08474576] ; [ 5.08474576 44.91525424],0
