Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r2,1,0.072414,3.227431,[1 2] ; [7 1],[2.18181818 0.81818182] ; [5.81818182 2.18181818],0
s2,1,0.200751,1.636905,[2 1] ; [2 6],[1.09090909 1.90909091] ; [2.90909091 5.09090909],0
p7,1,0.200751,1.636905,[1 2] ; [6 2],[1.90909091 1.09090909] ; [5.09090909 2.90909091],0
d5,1,0.200751,1.636905,[1 2] ; [6 2],[1.90909091 1.09090909] ; [5.09090909 2.90909091],0
v1,1,0.386916,0.748611,[1 2] ; [5 3],[1.63636364 1.36363636] ; [4.36363636 3.63636364],0
s5,1,0.386916,0.748611,[2 1] ; [3 5],[1.36363636 1.63636364] ; [3.63636364 4.36363636],0
a7,1,0.424954,0.636574,[2 1] ; [7 1],[2.45454545 0.54545455] ; [6.54545455 1.45454545],0
p4,1,0.424954,0.636574,[2 1] ; [7 1],[2.45454545 0.54545455] ; [6.54545455 1.45454545],0
p2,1,0.424954,0.636574,[2 1] ; [7 1],[2.45454545 0.54545455] ; [6.54545455 1.45454545],0
b1,1,0.621014,0.244444,[2 1] ; [4 4],[1.63636364 1.36363636] ; [4.36363636 3.63636364],0
p6,1,0.621014,0.244444,[1 2] ; [4 4],[1.36363636 1.63636364] ; [3.63636364 4.36363636],0
s6,1,0.621014,0.244444,[2 1] ; [4 4],[1.63636364 1.36363636] ; [4.36363636 3.63636364],0
p12,1,0.621014,0.244444,[1 2] ; [4 4],[1.36363636 1.63636364] ; [3.63636364 4.36363636],0
d3,1,0.621014,0.244444,[2 1] ; [4 4],[1.63636364 1.36363636] ; [4.36363636 3.63636364],0
d1,1,0.621014,0.244444,[1 2] ; [4 4],[1.36363636 1.63636364] ; [3.63636364 4.36363636],0
b5,1,0.621014,0.244444,[2 1] ; [4 4],[1.63636364 1.36363636] ; [4.36363636 3.63636364],0
r4,1,0.782252,0.076389,[2 1] ; [6 2],[2.18181818 0.81818182] ; [5.81818182 2.18181818],0
d4,1,0.782252,0.076389,[2 1] ; [6 2],[2.18181818 0.81818182] ; [5.81818182 2.18181818],0
a5,1,0.782252,0.076389,[2 1] ; [6 2],[2.18181818 0.81818182] ; [5.81818182 2.18181818],0
p8,1,0.782252,0.076389,[2 1] ; [6 2],[2.18181818 0.81818182] ; [5.81818182 2.18181818],0
b4,1,0.898195,0.016369,[2 1] ; [5 3],[1.90909091 1.09090909] ; [5.09090909 2.90909091],0
s3,1,0.898195,0.016369,[1 2] ; [3 5],[1.09090909 1.90909091] ; [2.90909091 5.09090909],0
p3,1,0.898195,0.016369,[2 1] ; [5 3],[1.90909091 1.09090909] ; [5.09090909 2.90909091],0
n5,1,0.898195,0.016369,[1 2] ; [3 5],[1.09090909 1.90909091] ; [2.90909091 5.09090909],0
