Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,0.00021,13.742538,[ 55 100] ; [21  8],[64.02173913 90.97826087] ; [11.97826087 17.02173913],1
s2,1,0.000857,11.114009,[ 36 118] ; [16 14],[ 43.52173913 110.47826087] ; [ 8.47826087 21.52173913],1
p5,1,0.003015,8.798527,[  5 149] ; [ 5 25],[  8.36956522 145.63043478] ; [ 1.63043478 28.36956522],0
a8,1,0.005135,7.831284,[ 14 128] ; [ 8 19],[ 18.4852071 123.5147929] ; [ 3.5147929 23.4852071],0
s3,1,0.023684,5.11765,[55 97] ; [17 12],[60.4640884 91.5359116] ; [11.5359116 17.4640884],0
r1,1,0.04594,3.983795,[99 54] ; [25  5],[103.67213115  49.32786885] ; [20.32786885  9.67213115],0
r2,1,0.046446,3.965331,[126  27] ; [29  1],[129.59016393  23.40983607] ; [25.40983607  4.59016393],0
s8,1,0.056451,3.638715,[ 29 126] ; [10 19],[ 32.85326087 122.14673913] ; [ 6.14673913 22.85326087],0
p11,1,0.068241,3.324842,[70 85] ; [19 11],[74.56756757 80.43243243] ; [14.43243243 15.56756757],0
s7,1,0.082978,3.005584,[ 37 108] ; [12 17],[ 40.83333333 104.16666667] ; [ 8.16666667 20.83333333],0
u2,1,0.117723,2.447354,[29 30] ; [ 4 11],[26.31081081 32.68918919] ; [6.68918919 8.31081081],0
n6,1,0.122689,2.382657,[93 60] ; [22  7],[96.67582418 56.32417582] ; [18.32417582 10.67582418],0
v2,1,0.130225,2.289817,[60 90] ; [16 13],[63.68715084 86.31284916] ; [12.31284916 16.68715084],0
n1,1,0.156481,2.007908,[23 40] ; [5 3],[24.84507042 38.15492958] ; [3.15492958 4.84507042],0
d4,1,0.158575,1.987765,[107  46] ; [24  5],[110.12637363  42.87362637] ; [20.87362637  8.12637363],0
v1,1,0.162739,1.948588,[ 53 100] ; [14 15],[56.32417582 96.67582418] ; [10.67582418 18.32417582],0
a3,1,0.185819,1.75046,[94 59] ; [14 15],[90.79120879 62.20879121] ; [17.20879121 11.79120879],0
r4,1,0.202735,1.622558,[106  49] ; [24  6],[108.91891892  46.08108108] ; [21.08108108  8.91891892],0
d2,1,0.227456,1.4567,[71 82] ; [17 12],[73.97802198 79.02197802] ; [14.02197802 14.97802198],0
r3,1,0.269733,1.218103,[125  29] ; [26  3],[127.07103825  26.92896175] ; [23.92896175  5.07103825],0
p3,1,0.298595,1.080459,[ 42 112] ; [11 19],[ 44.35869565 109.64130435] ; [ 8.64130435 21.35869565],0
p9,1,0.306578,1.045361,[ 52 100] ; [12 15],[54.34636872 97.65363128] ; [ 9.65363128 17.34636872],0
p2,1,0.314346,1.012325,[88 67] ; [20 10],[90.48648649 64.51351351] ; [17.51351351 12.48648649],0
p7,1,0.324304,0.971509,[64 89] ; [15 14],[66.41208791 86.58791209] ; [12.58791209 16.41208791],0
n2,1,0.333092,0.93684,[36 27] ; [6 2],[37.26760563 25.73239437] ; [4.73239437 3.26760563],0
n3,1,0.339868,0.910928,[35 26] ; [6 2],[36.24637681 24.75362319] ; [4.75362319 3.24637681],0
b4,1,0.346018,0.888005,[89 66] ; [20 10],[91.32432432 63.67567568] ; [17.67567568 12.32432432],0
n5,1,0.347749,0.881655,[81 73] ; [18 11],[83.31147541 70.68852459] ; [15.68852459 13.31147541],0
a7,1,0.348436,0.879146,[94 60] ; [15 14],[91.72677596 62.27322404] ; [17.27322404 11.72677596],0
p4,1,0.351496,0.868049,[ 53 101] ; [13 17],[55.23913043 98.76086957] ; [10.76086957 19.23913043],0
d3,1,0.356633,0.849716,[91 63] ; [15 15],[88.7173913 65.2826087] ; [17.2826087 12.7173913],0
v4,1,0.377653,0.778328,[122  31] ; [26  4],[123.73770492  29.26229508] ; [24.26229508  5.73770492],0
a1,1,0.38719,0.747747,[ 12 143] ; [ 1 29],[ 10.89189189 144.10810811] ; [ 2.10810811 27.89189189],0
a6,1,0.431016,0.620085,[94 60] ; [16 14],[92.06521739 61.93478261] ; [17.93478261 12.06521739],0
p1,1,0.458921,0.548526,[ 10 144] ; [ 3 26],[ 10.93989071 143.06010929] ; [ 2.06010929 26.93989071],0
v3,1,0.461174,0.543044,[ 39 107] ; [10 20],[ 40.64772727 105.35227273] ; [ 8.35227273 21.64772727],0
p6,1,0.46649,0.530278,[ 34 116] ; [ 5 25],[ 32.5 117.5] ; [ 6.5 23.5],0
b5,1,0.49302,0.469928,[93 62] ; [20 10],[94.67567568 60.32432432] ; [18.32432432 11.67567568],0
d5,1,0.531552,0.391424,[104  50] ; [22  8],[105.45652174  48.54347826] ; [20.54347826  9.45652174],0
n4,1,0.53852,0.37829,[97 57] ; [20  9],[98.45901639 55.54098361] ; [18.54098361 10.45901639],0
b1,1,0.56743,0.327001,[76 79] ; [13 17],[74.56756757 80.43243243] ; [14.43243243 15.56756757],0
p12,1,0.634079,0.22657,[  3 151] ; [ 1 29],[  3.34782609 150.65217391] ; [ 0.65217391 29.34782609],0
u1,1,0.652838,0.202341,[ 21 134] ; [ 5 25],[ 21.78378378 133.21621622] ; [ 4.21621622 25.78378378],0
a4,1,0.673655,0.177356,[60 93] ; [13 17],[61.03278689 91.96721311] ; [11.96721311 18.03278689],0
a5,1,0.683898,0.165771,[92 63] ; [19 11],[93. 62.] ; [18. 12.],0
d1,1,0.721521,0.12704,[72 83] ; [15 15],[72.89189189 82.10810811] ; [14.10810811 15.89189189],0
b2,1,0.815135,0.054666,[31 67] ; [ 7 17],[30.52459016 67.47540984] ; [ 7.47540984 16.52459016],0
b3,1,0.815135,0.054666,[31 67] ; [ 7 17],[30.52459016 67.47540984] ; [ 7.47540984 16.52459016],0
u3,1,0.877733,0.023668,[28 33] ; [7 9],[27.72727273 33.27272727] ; [7.27272727 8.72727273],0
p8,1,0.880872,0.022459,[ 47 106] ; [ 9 19],[ 47.33701657 105.66298343] ; [ 8.66298343 19.33701657],0
a2,1,0.934883,0.006675,[ 30 125] ; [ 6 24],[ 30.16216216 124.83783784] ; [ 5.83783784 24.16216216],0
s1,1,0.978901,0.000699,[ 10 143] ; [ 2 28],[ 10.03278689 142.96721311] ; [ 1.96721311 28.03278689],0
