Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.002769,8.953931,[18  6] ; [22 35],[11.85185185 12.14814815] ; [28.14814815 28.85185185],0
s7,1,0.004631,8.018192,[17  6] ; [20 32],[11.34666667 11.65333333] ; [25.65333333 26.34666667],0
s6,1,0.017064,5.689816,[20  4] ; [31 25],[15.3  8.7] ; [35.7 20.3],0
b5,1,0.038947,4.263158,[12 12] ; [42 15],[16.  8.] ; [38. 19.],0
n2,1,0.046906,3.948774,[12  1] ; [7 5],[9.88 3.12] ; [9.12 2.88],0
p1,1,0.051566,3.789781,[ 6 18] ; [ 5 52],[ 3.25925926 20.74074074] ; [ 7.74074074 49.25925926],0
s4,1,0.057897,3.596614,[ 7 16] ; [ 7 49],[ 4.07594937 18.92405063] ; [ 9.92405063 46.07594937],0
a7,1,0.073973,3.19259,[12 12] ; [39 16],[15.49367089  8.50632911] ; [35.50632911 19.49367089],0
p2,1,0.080037,3.064145,[23  1] ; [46 11],[20.44444444  3.55555556] ; [48.55555556  8.44444444],0
r1,1,0.091694,2.84438,[19  5] ; [34 23],[15.7037037  8.2962963] ; [37.2962963 19.7037037],0
p10,1,0.097339,2.748615,[20  4] ; [37 20],[16.88888889  7.11111111] ; [40.11111111 16.88888889],0
b3,1,0.106529,2.604965,[ 3 12] ; [15 19],[5.51020408 9.48979592] ; [12.48979592 21.51020408],0
b2,1,0.106529,2.604965,[ 3 12] ; [15 19],[5.51020408 9.48979592] ; [12.48979592 21.51020408],0
b4,1,0.112016,2.525543,[16  8] ; [27 30],[12.74074074 11.25925926] ; [30.25925926 26.74074074],0
n1,1,0.165403,1.924118,[9 4] ; [5 7],[7.28 5.72] ; [6.72 5.28],0
a8,1,0.170744,1.876399,[ 6 17] ; [ 7 46],[ 3.93421053 19.06578947] ; [ 9.06578947 43.93421053],0
n4,1,0.204745,1.6082,[19  5] ; [37 20],[16.59259259  7.40740741] ; [39.40740741 17.59259259],0
n3,1,0.2253,1.470289,[8 5] ; [10  2],[9.36 3.64] ; [8.64 3.36],0
a4,1,0.240813,1.375828,[ 7 17] ; [10 47],[ 5.03703704 18.96296296] ; [11.96296296 45.03703704],0
a3,1,0.240978,1.374866,[15  9] ; [27 29],[12.6 11.4] ; [29.4 26.6],0
d5,1,0.241489,1.371882,[19  5] ; [37 19],[16.8  7.2] ; [39.2 16.8],0
p12,1,0.256121,1.289605,[ 3 21] ; [ 3 54],[ 1.77777778 22.22222222] ; [ 4.22222222 52.77777778],0
s3,1,0.270635,1.213526,[15  9] ; [28 29],[12.74074074 11.25925926] ; [30.25925926 26.74074074],0
p9,1,0.277131,1.181104,[20  4] ; [41 16],[18.07407407  5.92592593] ; [42.92592593 14.07407407],0
v3,1,0.27858,1.174004,[ 6 18] ; [21 35],[ 8.1 15.9] ; [18.9 37.1],0
s8,1,0.287431,1.131618,[11 13] ; [19 38],[ 8.88888889 15.11111111] ; [21.11111111 35.88888889],0
p3,1,0.319699,0.990176,[13 11] ; [24 33],[10.96296296 13.03703704] ; [26.03703704 30.96296296],0
p5,1,0.322469,0.978904,[ 5 19] ; [ 7 50],[ 3.55555556 20.44444444] ; [ 8.44444444 48.55555556],0
d1,1,0.327406,0.959131,[ 5 19] ; [18 39],[ 6.81481481 17.18518519] ; [16.18518519 40.81481481],0
u2,1,0.329501,0.950857,[7 2] ; [18 12],[5.76923077 3.23076923] ; [19.23076923 10.76923077],0
u3,1,0.379041,0.77381,[6 3] ; [15 15],[4.84615385 4.15384615] ; [16.15384615 13.84615385],0
r4,1,0.476277,0.507376,[22  2] ; [49  8],[21.03703704  2.96296296] ; [49.96296296  7.03703704],0
a6,1,0.48178,0.494831,[11 13] ; [31 26],[12.44444444 11.55555556] ; [29.55555556 27.44444444],0
p8,1,0.507176,0.43989,[17  7] ; [36 21],[15.7037037  8.2962963] ; [37.2962963 19.7037037],0
p4,1,0.507176,0.43989,[17  7] ; [36 21],[15.7037037  8.2962963] ; [37.2962963 19.7037037],0
s1,1,0.522934,0.408103,[ 1 23] ; [ 1 56],[ 0.59259259 23.40740741] ; [ 1.40740741 55.59259259],0
u1,1,0.522934,0.408103,[ 1 23] ; [ 1 56],[ 0.59259259 23.40740741] ; [ 1.40740741 55.59259259],0
a1,1,0.522934,0.408103,[ 1 23] ; [ 1 56],[ 0.59259259 23.40740741] ; [ 1.40740741 55.59259259],0
d3,1,0.524044,0.405927,[13 11] ; [34 21],[14.27848101  9.72151899] ; [32.72151899 22.27848101],0
v1,1,0.525733,0.402633,[13 11] ; [26 30],[11.7 12.3] ; [27.3 28.7],0
v2,1,0.749128,0.102265,[11 12] ; [29 27],[11.64556962 11.35443038] ; [28.35443038 27.64556962],0
r2,1,0.762595,0.091249,[22  2] ; [51  6],[21.62962963  2.37037037] ; [51.37037037  5.62962963],0
p7,1,0.784617,0.074697,[20  4] ; [48  8],[20.4  3.6] ; [47.6  8.4],0
d4,1,0.792237,0.069383,[17  7] ; [42 15],[17.48148148  6.51851852] ; [41.51851852 15.48148148],0
b1,1,0.796335,0.066612,[10 14] ; [22 35],[ 9.48148148 14.51851852] ; [22.51851852 34.48148148],0
