Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.00124,10.430323,[15 19] ; [30  7],[21.54929577 12.45070423] ; [23.45070423 13.54929577],0
s2,1,0.002097,9.462545,[13 20] ; [28  9],[19.32857143 13.67142857] ; [21.67142857 15.32857143],0
a3,1,0.006798,7.325534,[11 25] ; [23 14],[16.76712329 19.23287671] ; [17.23287671 19.76712329],0
b1,1,0.009955,6.642942,[ 8 28] ; [19 18],[13.31506849 22.68493151] ; [13.68493151 23.31506849],0
s8,1,0.010692,6.515826,[ 5 31] ; [15 22],[ 9.8630137 26.1369863] ; [10.1369863 26.8630137],0
p7,1,0.027167,4.880174,[16 20] ; [24 10],[20.57142857 15.42857143] ; [19.42857143 14.57142857],0
p8,1,0.032187,4.588513,[11 25] ; [20 16],[15.5 20.5] ; [15.5 20.5],0
s5,1,0.052079,3.773237,[ 9 23] ; [18 17],[12.89552239 19.10447761] ; [14.10447761 20.89552239],0
b4,1,0.074453,3.18202,[24 12] ; [17 20],[20.21917808 15.78082192] ; [20.78082192 16.21917808],0
p2,1,0.089811,2.87775,[24 12] ; [31  6],[27.12328767  8.87671233] ; [27.87671233  9.12328767],0
p6,1,0.10247,2.666667,[ 6 30] ; [12 24],[ 9. 27.] ; [ 9. 27.],0
d2,1,0.159022,1.983499,[ 7 29] ; [ 3 34],[ 4.93150685 31.06849315] ; [ 5.06849315 31.93150685],0
u3,1,0.236703,1.400124,[13 12] ; [10  4],[14.74358974 10.25641026] ; [8.25641026 5.74358974],0
d5,1,0.24294,1.363453,[16 19] ; [22 15],[18.47222222 16.52777778] ; [19.52777778 17.47222222],0
a7,1,0.300675,1.071197,[24 11] ; [21 16],[21.875 13.125] ; [23.125 13.875],0
u2,1,0.302936,1.061224,[10 15] ; [8 6],[11.53846154 13.46153846] ; [6.46153846 7.53846154],0
p3,1,0.383995,0.757872,[12 24] ; [16 21],[13.80821918 22.19178082] ; [14.19178082 22.80821918],0
v2,1,0.408548,0.683021,[15 20] ; [12 24],[13.30985915 21.69014085] ; [13.69014085 22.30985915],0
n4,1,0.417373,0.6577,[19 17] ; [23 14],[20.71232877 15.28767123] ; [21.28767123 15.71232877],0
p9,1,0.442605,0.589518,[26 10] ; [28  7],[27.38028169  8.61971831] ; [26.61971831  8.38028169],0
r4,1,0.443484,0.587252,[29  7] ; [27 10],[27.61643836  8.38356164] ; [28.38356164  8.61643836],0
s6,1,0.445973,0.580867,[22 11] ; [27  9],[23.43478261  9.56521739] ; [25.56521739 10.43478261],0
r3,1,0.453255,0.5625,[33  3] ; [31  5],[32.  4.] ; [32.  4.],0
d3,1,0.479331,0.500386,[16 19] ; [20 17],[17.5 17.5] ; [18.5 18.5],0
n6,1,0.482851,0.492418,[28  7] ; [27 10],[26.73611111  8.26388889] ; [28.26388889  8.73611111],0
p4,1,0.533549,0.387628,[13 23] ; [16 21],[14.30136986 21.69863014] ; [14.69863014 22.30136986],0
a5,1,0.541953,0.371932,[14 22] ; [17 20],[15.28767123 20.71232877] ; [15.71232877 21.28767123],0
r1,1,0.566119,0.32922,[21 15] ; [24 13],[22.19178082 13.80821918] ; [22.80821918 14.19178082],0
s1,1,0.572021,0.319312,[ 1 34] ; [ 2 34],[ 1.47887324 33.52112676] ; [ 1.52112676 34.47887324],0
a8,1,0.590948,0.288866,[ 1 31] ; [ 2 32],[ 1.45454545 30.54545455] ; [ 1.54545455 32.45454545],0
n2,1,0.59256,0.286364,[9 2] ; [9 1],[9.42857143 1.57142857] ; [8.57142857 1.42857143],0
v1,1,0.597844,0.27826,[13 22] ; [16 21],[14.09722222 20.90277778] ; [14.90277778 22.09722222],0
p10,1,0.608874,0.261818,[24 12] ; [26 10],[25. 11.] ; [25. 11.],0
r2,1,0.706544,0.141753,[30  6] ; [32  5],[30.57534247  5.42465753] ; [31.42465753  5.57534247],0
b5,1,0.735838,0.113819,[20 16] ; [22 15],[20.71232877 15.28767123] ; [21.28767123 15.71232877],0
n5,1,0.739162,0.110864,[25 11] ; [27 10],[25.64383562 10.35616438] ; [26.35616438 10.64383562],0
p11,1,0.739162,0.110864,[25 11] ; [27 10],[25.64383562 10.35616438] ; [26.35616438 10.64383562],0
n1,1,0.757354,0.095455,[4 7] ; [3 7],[3.66666667 7.33333333] ; [3.33333333 6.66666667],0
b2,1,0.784916,0.074484,[ 2 15] ; [ 2 20],[ 1.74358974 15.25641026] ; [ 2.25641026 19.74358974],0
b3,1,0.784916,0.074484,[ 2 15] ; [ 2 20],[ 1.74358974 15.25641026] ; [ 2.25641026 19.74358974],0
a4,1,0.831759,0.045133,[ 8 28] ; [ 9 28],[ 8.38356164 27.61643836] ; [ 8.61643836 28.38356164],0
n3,1,0.890106,0.019091,[8 3] ; [7 3],[7.85714286 3.14285714] ; [7.14285714 2.85714286],0
a6,1,0.902926,0.014876,[19 17] ; [19 18],[18.73972603 17.26027397] ; [19.26027397 17.73972603],0
d4,1,0.912971,0.011945,[19 17] ; [20 17],[19.23287671 16.76712329] ; [19.76712329 17.23287671],0
v3,1,0.915138,0.011355,[ 7 27] ; [ 8 29],[ 7.18309859 26.81690141] ; [ 7.81690141 29.18309859],0
p1,1,0.977516,0.000794,[ 2 34] ; [ 2 35],[ 1.97260274 34.02739726] ; [ 2.02739726 34.97260274],0
p12,1,0.977516,0.000794,[ 2 34] ; [ 2 35],[ 1.97260274 34.02739726] ; [ 2.02739726 34.97260274],0
a1,1,0.984326,0.000386,[ 1 35] ; [ 1 36],[ 0.98630137 35.01369863] ; [ 1.01369863 35.98630137],0
v4,1,1.0,0.0,[33  3] ; [33  3],[33.  3.] ; [33.  3.],0
