Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.000905,11.012744,[11 21] ; [175  96],[19.64356436 12.35643564] ; [166.35643564 104.64356436],1
p7,1,0.00091,11.001973,[15 16] ; [205  64],[22.73333333  8.26666667] ; [197.26666667  71.73333333],1
n4,1,0.001703,9.84537,[20 12] ; [229  41],[26.38410596  5.61589404] ; [222.61589404  47.38410596],0
n5,1,0.010374,6.569546,[21 11] ; [226  43],[26.25913621  5.74086379] ; [220.74086379  48.25913621],0
a7,1,0.014295,6.001314,[18 14] ; [206  64],[23.73509934  8.26490066] ; [200.26490066  69.73509934],0
p9,1,0.017371,5.65849,[25  7] ; [246  23],[28.81063123  3.18936877] ; [242.18936877  26.81063123],0
s3,1,0.020566,5.363168,[24  8] ; [240  29],[28.06644518  3.93355482] ; [235.93355482  33.06644518],0
p10,1,0.02577,4.971385,[24  8] ; [239  30],[27.96013289  4.03986711] ; [235.03986711  33.96013289],0
p6,1,0.035403,4.425633,[11 20] ; [149 120],[16.53333333 14.46666667] ; [143.46666667 125.53333333],0
d3,1,0.041028,4.174844,[20 12] ; [213  58],[24.60726073  7.39273927] ; [208.39273927  62.60726073],0
p3,1,0.04185,4.141249,[17 15] ; [191  79],[22.0397351  9.9602649] ; [185.9602649  84.0397351],0
a8,1,0.064671,3.413358,[ 1 30] ; [ 39 213],[ 4.38162544 26.61837456] ; [ 35.61837456 216.38162544],0
p5,1,0.10006,2.704583,[ 2 27] ; [ 52 218],[ 5.23745819 23.76254181] ; [ 48.76254181 221.23745819],0
r1,1,0.100753,2.693587,[23  9] ; [224  44],[26.34666667  5.65333333] ; [220.65333333  47.34666667],0
p11,1,0.123212,2.376006,[22 10] ; [218  53],[25.34653465  6.65346535] ; [214.65346535  56.34653465],0
p1,1,0.146446,2.10889,[ 1 31] ; [ 31 239],[ 3.39072848 28.60927152] ; [ 28.60927152 241.39072848],0
s7,1,0.150891,2.063216,[18 11] ; [193  66],[21.24652778  7.75347222] ; [189.75347222  69.24652778],0
d4,1,0.156189,2.010743,[26  6] ; [242  28],[28.39735099  3.60264901] ; [239.60264901  30.39735099],0
s5,1,0.157685,1.996292,[12 19] ; [134 123],[15.71527778 15.28472222] ; [130.28472222 126.71527778],0
a6,1,0.171613,1.8688,[18 14] ; [185  86],[21.43894389 10.56105611] ; [181.56105611  89.43894389],0
v2,1,0.184025,1.764818,[15 17] ; [155 107],[18.50340136 13.49659864] ; [151.49659864 110.50340136],0
v3,1,0.201858,1.628877,[10 20] ; [118 141],[13.28719723 16.71280277] ; [114.71280277 144.28719723],0
