Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v2,1,1.3e-05,19.049884,[57 26] ; [60 94],[40.97468354 42.02531646] ; [76.02531646 77.97468354],1
p5,1,0.008901,6.842648,[18 66] ; [ 15 145],[11.36065574 72.63934426] ; [ 21.63934426 138.36065574],0
v1,1,0.013292,6.12983,[52 31] ; [72 85],[42.88333333 40.11666667] ; [81.11666667 75.88333333],0
s7,1,0.018957,5.505454,[51 28] ; [75 80],[42.53846154 36.46153846] ; [83.46153846 71.53846154],0
p3,1,0.021617,5.276323,[46 38] ; [63 97],[37.52459016 46.47540984] ; [71.47540984 88.52459016],0
s4,1,0.021785,5.262866,[10 75] ; [ 38 120],[16.79012346 68.20987654] ; [ 31.20987654 126.79012346],0
r1,1,0.037306,4.336398,[71 14] ; [113  45],[64.36213992 20.63786008] ; [119.63786008  38.36213992],0
b3,1,0.064633,3.414332,[20 27] ; [24 65],[15.20588235 31.79411765] ; [28.79411765 60.20588235],0
b2,1,0.064633,3.414332,[20 27] ; [24 65],[15.20588235 31.79411765] ; [28.79411765 60.20588235],0
p9,1,0.078319,3.099436,[64 19] ; [136  22],[68.87966805 14.12033195] ; [131.12033195  26.87966805],0
n6,1,0.116346,2.465835,[76  9] ; [130  29],[71.76229508 13.23770492] ; [134.23770492  24.76229508],0
p2,1,0.135386,2.229631,[63 21] ; [132  27],[67.40740741 16.59259259] ; [127.59259259  31.40740741],0
r4,1,0.175113,1.838615,[77  8] ; [135  25],[73.55102041 11.44897959] ; [138.44897959  21.55102041],0
a3,1,0.177143,1.821432,[53 31] ; [86 73],[48.04938272 35.95061728] ; [90.95061728 68.04938272],0
s2,1,0.206738,1.594122,[52 32] ; [85 74],[47.35802469 36.64197531] ; [89.64197531 69.35802469],0
a5,1,0.223812,1.479762,[53 31] ; [88 72],[48.54098361 35.45901639] ; [92.45901639 67.54098361],0
n5,1,0.242938,1.363463,[68 17] ; [115  42],[64.2768595 20.7231405] ; [118.7231405  38.2768595],0
a7,1,0.253465,1.304103,[51 32] ; [110  50],[54.99176955 28.00823045] ; [106.00823045  53.99176955],0
n4,1,0.26812,1.22634,[66 19] ; [113  46],[62.35655738 22.64344262] ; [116.64344262  42.35655738],0
b4,1,0.306398,1.04614,[52 33] ; [87 73],[48.2244898 36.7755102] ; [90.7755102 69.2244898],0
s8,1,0.306759,1.044578,[43 42] ; [70 90],[39.20408163 45.79591837] ; [73.79591837 86.20408163],0
p4,1,0.329338,0.951501,[48 35] ; [82 78],[44.40329218 38.59670782] ; [85.59670782 74.40329218],0
n1,1,0.362722,0.828445,[ 9 10] ; [14 26],[ 7.40677966 11.59322034] ; [15.59322034 24.40677966],0
r2,1,0.402014,0.702293,[79  6] ; [139  16],[77.20833333  7.79166667] ; [140.79166667  14.20833333],0
