Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,3e-06,21.644647,[97 22] ; [19 24],[85.20987654 33.79012346] ; [30.79012346 12.20987654],1
p10,1,2.1e-05,18.06605,[85 32] ; [15 27],[73.58490566 43.41509434] ; [26.41509434 15.58490566],1
p9,1,5.7e-05,16.2077,[92 24] ; [20 23],[81.71069182 34.28930818] ; [30.28930818 12.71069182],1
v4,1,0.001522,10.052116,[105  14] ; [28 14],[98.30434783 20.69565217] ; [34.69565217  7.30434783],0
r3,1,0.001845,9.6972,[102  17] ; [28 16],[94.90797546 24.09202454] ; [35.09202454  8.90797546],0
p11,1,0.004095,8.241238,[90 29] ; [23 21],[82.49693252 36.50306748] ; [30.50306748 13.49693252],0
b1,1,0.008963,6.830216,[51 68] ; [29 15],[58.40490798 60.59509202] ; [21.59509202 22.40490798],0
n4,1,0.013938,6.045927,[91 28] ; [25 19],[84.68711656 34.31288344] ; [31.31288344 12.68711656],0
a5,1,0.017434,5.652133,[76 43] ; [19 25],[69.35582822 49.64417178] ; [25.64417178 18.35582822],0
r4,1,0.019327,5.471688,[90 29] ; [25 19],[83.95705521 35.04294479] ; [31.04294479 12.95705521],0
p2,1,0.022762,5.186587,[87 31] ; [23 19],[81.125 36.875] ; [28.875 13.125],0
p8,1,0.024012,5.093752,[53 64] ; [11 32],[46.8 70.2] ; [17.2 25.8],0
a1,1,0.025715,4.975085,[  2 117] ; [ 4 40],[  4.3803681 114.6196319] ; [ 1.6196319 42.3803681],0
s8,1,0.037397,4.332257,[28 90] ; [ 4 40],[23.30864198 94.69135802] ; [ 8.69135802 35.30864198],0
u2,1,0.041125,4.170856,[17 31] ; [13  8],[20.86956522 27.13043478] ; [ 9.13043478 11.86956522],0
s6,1,0.050618,3.820863,[48 67] ; [11 33],[42.67295597 72.32704403] ; [16.32704403 27.67295597],0
d5,1,0.07038,3.274132,[78 41] ; [22 22],[73.00613497 45.99386503] ; [26.99386503 17.00613497],0
p3,1,0.078595,3.093718,[48 70] ; [11 32],[43.24223602 74.75776398] ; [15.75776398 27.24223602],0
v3,1,0.104259,2.639148,[36 81] ; [ 7 33],[32.04458599 84.95541401] ; [10.95541401 29.04458599],0
r2,1,0.112146,2.523715,[101  15] ; [33 10],[97.76100629 18.23899371] ; [36.23899371  6.76100629],0
s5,1,0.119455,2.424456,[30 85] ; [ 6 36],[26.36942675 88.63057325] ; [ 9.63057325 32.36942675],0
d4,1,0.149284,2.079556,[81 38] ; [24 19],[77.12962963 41.87037037] ; [27.87037037 15.12962963],0
p5,1,0.164896,1.928744,[ 14 104] ; [ 2 42],[ 11.65432099 106.34567901] ; [ 4.34567901 39.65432099],0
s3,1,0.165948,1.919175,[28 89] ; [15 28],[31.44375 85.55625] ; [11.55625 31.44375],0
d1,1,0.174508,1.843782,[49 70] ; [13 31],[45.26380368 73.73619632] ; [16.73619632 27.26380368],0
p4,1,0.177921,1.814905,[53 64] ; [14 28],[49.30188679 67.69811321] ; [17.69811321 24.30188679],0
n1,1,0.192137,1.701154,[10 26] ; [ 9 11],[12.21428571 23.78571429] ; [ 6.78571429 13.21428571],0
r1,1,0.197606,1.65998,[78 41] ; [24 20],[74.46625767 44.53374233] ; [27.53374233 16.46625767],0
s1,1,0.199928,1.642897,[  3 115] ; [ 3 41],[  4.37037037 113.62962963] ; [ 1.62962963 42.37037037],0
