Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,109.139427,[ 15 113] ; [98 30],[56.5 71.5] ; [56.5 71.5],1
s6,1,0.0,44.664765,[48 81] ; [99 27],[74.36470588 54.63529412] ; [72.63529412 53.36470588],1
s7,1,0.0,33.445025,[31 93] ; [74 46],[53.36065574 70.63934426] ; [51.63934426 68.36065574],1
s8,1,0.0,32.753603,[ 25 105] ; [68 59],[47.04280156 82.95719844] ; [45.95719844 81.04280156],1
r4,1,0.002231,9.34928,[96 35] ; [113  15],[105.71042471  25.28957529] ; [103.28957529  24.71042471],0
p2,1,0.003105,8.744479,[79 52] ; [99 29],[90.03088803 40.96911197] ; [87.96911197 40.03088803],0
d1,1,0.003153,8.716752,[60 71] ; [82 46],[71.82239382 59.17760618] ; [70.17760618 57.82239382],0
a1,1,0.003975,8.295326,[ 13 118] ; [  2 126],[  7.58687259 123.41312741] ; [  7.41312741 120.58687259],0
s4,1,0.005874,7.588403,[ 10 118] ; [ 25 102],[ 17.56862745 110.43137255] ; [ 17.43137255 109.56862745],0
v4,1,0.006912,7.295698,[107  24] ; [118   9],[114.24418605  16.75581395] ; [110.75581395  16.24418605],0
p10,1,0.00799,7.035763,[79 50] ; [98 30],[88.84435798 40.15564202] ; [88.15564202 39.84435798],0
s5,1,0.00823,6.982751,[ 19 106] ; [34 82],[27.48962656 97.51037344] ; [25.51037344 90.48962656],0
p9,1,0.010116,6.614354,[86 42] ; [104  24],[95. 33.] ; [95. 33.],0
r2,1,0.013585,6.091332,[113  16] ; [122   5],[118.41796875  10.58203125] ; [116.58203125  10.41796875],0
r1,1,0.016163,5.785075,[87 44] ; [102  26],[95.59459459 35.40540541] ; [93.40540541 34.59459459],0
p12,1,0.022197,5.230297,[  6 124] ; [ 16 111],[ 11.12840467 118.87159533] ; [ 10.87159533 116.12840467],0
p3,1,0.023051,5.164623,[37 94] ; [53 74],[45.69767442 85.30232558] ; [44.30232558 82.69767442],0
b3,1,0.025105,5.016611,[39 42] ; [24 54],[32.09433962 48.90566038] ; [30.90566038 47.09433962],0
b2,1,0.025105,5.016611,[39 42] ; [24 54],[32.09433962 48.90566038] ; [30.90566038 47.09433962],0
u1,1,0.028974,4.769183,[ 17 114] ; [30 98],[ 23.77220077 107.22779923] ; [ 23.22779923 104.77220077],0
u3,1,0.035706,4.41109,[20 28] ; [21 11],[24.6 23.4] ; [16.4 15.6],0
a3,1,0.051963,3.776958,[83 47] ; [96 32],[90.19379845 39.80620155] ; [88.80620155 39.19379845],0
s1,1,0.06728,3.348153,[  3 127] ; [  9 117],[  6.09375 123.90625] ; [  5.90625 120.09375],0
d3,1,0.074812,3.174153,[75 56] ; [87 41],[81.93822394 49.06177606] ; [80.06177606 47.93822394],0
d2,1,0.079197,3.081307,[62 66] ; [76 52],[69. 59.] ; [69. 59.],0
r3,1,0.089007,2.892242,[109  20] ; [117  11],[113.43968872  15.56031128] ; [112.56031128  15.43968872],0
b5,1,0.095206,2.784064,[77 54] ; [88 40],[83.45559846 47.54440154] ; [81.54440154 46.45559846],0
u2,1,0.100242,2.701689,[21 27] ; [20 12],[24.6 23.4] ; [16.4 15.6],0
p4,1,0.106439,2.606314,[52 78] ; [64 64],[58.4496124 71.5503876] ; [57.5503876 70.4496124],0
p11,1,0.169362,1.888581,[87 44] ; [95 33],[92.05405405 38.94594595] ; [89.94594595 38.05405405],0
p6,1,0.176014,1.830964,[ 18 111] ; [ 26 102],[ 22.08560311 106.91439689] ; [ 21.91439689 106.08560311],0
a6,1,0.189352,1.722653,[91 40] ; [79 49],[85.98455598 45.01544402] ; [84.01544402 43.98455598],0
d4,1,0.192457,1.698705,[98 32] ; [105  23],[102.28682171  27.71317829] ; [100.71317829  27.28682171],0
p8,1,0.212207,1.556307,[ 26 104] ; [34 94],[30.23255814 99.76744186] ; [29.76744186 98.23255814],0
a7,1,0.214189,1.542881,[83 47] ; [91 37],[87.6744186 42.3255814] ; [86.3255814 41.6744186],0
n5,1,0.222318,1.489348,[102  28] ; [108  20],[105.81395349  24.18604651] ; [104.18604651  23.81395349],0
u4,1,0.237729,1.394009,[  2 129] ; [  5 123],[  3.54054054 127.45945946] ; [  3.45945946 124.54054054],0
a2,1,0.315561,1.007258,[ 25 106] ; [31 97],[ 28.32432432 102.67567568] ; [ 27.67567568 100.32432432],0
v1,1,0.334386,0.931838,[53 75] ; [57 63],[56.77419355 71.22580645] ; [53.22580645 66.77419355],0
n6,1,0.358646,0.842627,[104  26] ; [108  20],[106.82170543  23.17829457] ; [105.17829457  22.82170543],0
a5,1,0.363789,0.824772,[96 35] ; [100  28],[99.13513514 31.86486486] ; [96.86486486 31.13513514],0
n1,1,0.376298,0.78276,[18 20] ; [18 13],[19.82608696 18.17391304] ; [16.17391304 14.82608696],0
p5,1,0.403097,0.699067,[  7 124] ; [ 10 116],[  8.66536965 122.33463035] ; [  8.33463035 117.66536965],0
d5,1,0.448681,0.573982,[96 35] ; [99 29],[98.62934363 32.37065637] ; [96.37065637 31.62934363],0
b1,1,0.464143,0.535886,[56 75] ; [49 79],[53.10810811 77.89189189] ; [51.89189189 76.10810811],0
p1,1,0.513919,0.42608,[ 12 118] ; [ 15 113],[ 13.60465116 116.39534884] ; [ 13.39534884 114.60465116],0
v3,1,0.527144,0.399893,[41 85] ; [44 77],[43.36032389 82.63967611] ; [41.63967611 79.36032389],0
v2,1,0.529915,0.394555,[56 69] ; [60 63],[58.46774194 66.53225806] ; [57.53225806 65.46774194],0
a8,1,0.536344,0.382358,[ 13 107] ; [ 16 103],[ 14.56066946 105.43933054] ; [ 14.43933054 104.56066946],0
a4,1,0.618432,0.248077,[67 63] ; [62 66],[65. 65.] ; [64. 64.],0
n2,1,0.636784,0.222973,[26 13] ; [23  9],[26.91549296 12.08450704] ; [22.08450704  9.91549296],0
n3,1,0.822169,0.050515,[26 11] ; [21 10],[25.57352941 11.42647059] ; [21.42647059  9.57352941],0
b4,1,0.880557,0.022579,[80 51] ; [77 51],[79.40926641 51.59073359] ; [77.59073359 50.40926641],0
