Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,323.299833,[ 49 265] ; [341  71],[168.67768595 145.32231405] ; [221.32231405 190.67768595],1
s6,1,0.0,137.61828,[140 171] ; [349  56],[212.40083799  98.59916201] ; [276.59916201 128.40083799],1
s7,1,0.0,101.033702,[ 84 214] ; [266 133],[149.64131994 148.35868006] ; [200.35868006 198.64131994],1
s8,1,0.0,80.904752,[ 84 230] ; [248 163],[143.79034483 170.20965517] ; [188.20965517 222.79034483],1
s5,1,0.0,34.960669,[ 72 237] ; [174 214],[109.05882353 199.94117647] ; [136.94117647 251.05882353],1
s4,1,6.2e-05,16.03334,[ 34 278] ; [ 91 317],[ 54.16666667 257.83333333] ; [ 70.83333333 337.16666667],1
p12,1,0.000272,13.256208,[ 12 301] ; [ 46 362],[ 25.17891817 287.82108183] ; [ 32.82108183 375.17891817],1
p9,1,0.003237,8.668774,[252  61] ; [359  47],[265.98470097  47.01529903] ; [345.01529903  60.98470097],0
u4,1,0.005025,7.870421,[  2 315] ; [ 16 396],[  7.82716049 309.17283951] ; [ 10.17283951 401.82716049],0
r2,1,0.005209,7.805458,[292  21] ; [398  10],[299.54230236  13.45769764] ; [390.45769764  17.54230236],0
n5,1,0.010835,6.492179,[216  99] ; [315  94],[231.02900552  83.97099448] ; [299.97099448 109.02900552],0
p4,1,0.016807,5.716448,[173 140] ; [262 147],[188.58033241 124.41966759] ; [246.41966759 162.58033241],0
n1,1,0.017537,5.641858,[22 57] ; [41 49],[29.44970414 49.55029586] ; [33.55029586 56.44970414],0
p2,1,0.021186,5.311405,[251  63] ; [354  56],[262.38950276  51.61049724] ; [342.61049724  67.38950276],0
r1,1,0.024826,5.035988,[248  68] ; [349  62],[259.49381018  56.50618982] ; [337.50618982  73.49381018],0
u2,1,0.025267,5.005497,[49 42] ; [63 27],[56.30939227 34.69060773] ; [55.69060773 34.30939227],0
r3,1,0.026043,4.953133,[298  19] ; [399  11],[303.91884457  13.08115543] ; [393.08115543  16.91884457],0
a3,1,0.027263,4.874065,[224  92] ; [320  90],[236.78236915  79.21763085] ; [307.21763085 102.78236915],0
p7,1,0.027767,4.842465,[184 128] ; [264 130],[197.98300283 114.01699717] ; [250.01699717 143.98300283],0
p10,1,0.029675,4.728028,[244  68] ; [344  63],[255.15438108  56.84561892] ; [332.84561892  74.15438108],0
p6,1,0.032291,4.582969,[103 208] ; [165 238],[116.73389356 194.26610644] ; [151.26610644 251.73389356],0
d2,1,0.038605,4.278171,[152 164] ; [230 182],[165.81318681 150.18681319] ; [216.18681319 195.81318681],0
p3,1,0.039387,4.244076,[145 169] ; [221 189],[158.73480663 155.26519337] ; [207.26519337 202.73480663],0
u3,1,0.040673,4.189604,[52 40] ; [64 26],[58.63736264 33.36263736] ; [57.36263736 32.63736264],0
a2,1,0.060344,3.527912,[ 72 245] ; [119 293],[ 83.05486968 233.94513032] ; [107.94513032 304.05486968],0
n4,1,0.060972,3.510733,[231  86] ; [324  87],[241.66895604  75.33104396] ; [313.33104396  97.66895604],0
r4,1,0.105745,2.616682,[284  33] ; [383  29],[290.03978052  26.96021948] ; [376.96021948  35.03978052],0
s1,1,0.116167,2.468254,[  6 309] ; [ 16 391],[  9.59833795 305.40166205] ; [ 12.40166205 394.59833795],0
u1,1,0.120632,2.40909,[ 56 261] ; [ 92 320],[ 64.35665295 252.64334705] ; [ 83.64334705 328.35665295],0
n2,1,0.121186,2.40193,[53 27] ; [70 21],[57.54385965 22.45614035] ; [65.45614035 25.54385965],0
p11,1,0.150119,2.071041,[239  78] ; [329  83],[246.99039781  70.00960219] ; [321.00960219  90.99039781],0
p5,1,0.168309,1.89794,[ 30 285] ; [ 52 354],[ 35.82524272 279.17475728] ; [ 46.17475728 359.82524272],0
a8,1,0.18344,1.769535,[ 31 247] ; [ 57 331],[ 36.73273273 241.26726727] ; [ 51.26726727 336.73273273],0
d1,1,0.225554,1.46868,[213 104] ; [294 118],[220.46502058  96.53497942] ; [286.53497942 125.46502058],0
p1,1,0.23805,1.392106,[ 19 297] ; [ 34 375],[ 23.10068966 292.89931034] ; [ 29.89931034 379.10068966],0
p8,1,0.251724,1.31371,[157 154] ; [223 184],[164.59610028 146.40389972] ; [215.40389972 191.59610028],0
b1,1,0.26968,1.218374,[115 202] ; [166 246],[122.19067215 194.80932785] ; [158.80932785 253.19067215],0
v1,1,0.300917,1.070128,[167 147] ; [226 170],[173.8056338 140.1943662] ; [219.1943662 176.8056338],0
n3,1,0.394928,0.723716,[51 28] ; [65 27],[53.59064327 25.40935673] ; [62.40935673 29.59064327],0
b2,1,0.398789,0.711973,[ 69 115] ; [105 148],[ 73.26315789 110.73684211] ; [100.73684211 152.26315789],0
b3,1,0.398789,0.711973,[ 69 115] ; [105 148],[ 73.26315789 110.73684211] ; [100.73684211 152.26315789],0
a1,1,0.468013,0.526663,[ 16 301] ; [ 26 386],[ 18.26337449 298.73662551] ; [ 23.73662551 388.26337449],0
a4,1,0.527254,0.399681,[149 167] ; [204 208],[153.22527473 162.77472527] ; [199.77472527 212.22527473],0
d5,1,0.537646,0.37992,[281  36] ; [359  53],[278.29903978  38.70096022] ; [361.70096022  50.29903978],0
n6,1,0.558385,0.342508,[270  47] ; [341  67],[267.15448276  49.84551724] ; [343.84551724  64.15448276],0
b5,1,0.592316,0.286742,[197 120] ; [248 164],[193.5048011 123.4951989] ; [251.4951989 160.5048011],0
v3,1,0.596926,0.279658,[119 187] ; [161 233],[122.4 183.6] ; [157.6 236.4],0
a7,1,0.715261,0.133079,[239  78] ; [305 106],[236.87912088  80.12087912] ; [307.12087912 103.87912088],0
b4,1,0.814277,0.055184,[185 132] ; [244 168],[186.5473251 130.4526749] ; [242.4526749 169.5473251],0
a5,1,0.874548,0.024927,[240  77] ; [314  98],[240.90260631  76.09739369] ; [313.09739369  98.90260631],0
a6,1,0.874821,0.024818,[220  97] ; [283 128],[219.0260989  97.9739011] ; [283.9739011 127.0260989],0
d3,1,0.893624,0.017881,[246  71] ; [318  94],[245.25102881  71.74897119] ; [318.74897119  93.25102881],0
v2,1,0.933277,0.007009,[179 131] ; [227 164],[179.54350927 130.45649073] ; [226.45649073 164.54350927],0
