Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.0,67.19653,[188  88] ; [ 36 104],[148.61538462 127.38461538] ; [75.38461538 64.61538462],1
a1,1,0.030948,4.655872,[ 23 253] ; [  4 137],[ 17.8705036 258.1294964] ; [  9.1294964 131.8705036],0
n2,1,0.039081,4.257354,[41  7] ; [31 15],[36.76595745 11.23404255] ; [35.23404255 10.76595745],0
v2,1,0.063142,3.452874,[163 103] ; [68 64],[154.38693467 111.61306533] ; [76.61306533 55.38693467],0
p9,1,0.065307,3.397193,[245  30] ; [114  24],[239.04358354  35.95641646] ; [119.95641646  18.04358354],0
v3,1,0.070782,3.264782,[117 150] ; [45 86],[108.67839196 158.32160804] ; [53.32160804 77.67839196],0
u2,1,0.074726,3.17603,[31 21] ; [28  8],[34.86363636 17.13636364] ; [24.13636364 11.86363636],0
a3,1,0.087757,2.915051,[222  52] ; [104  37],[215.23855422  58.76144578] ; [110.76144578  30.23855422],0
n4,1,0.097211,2.750707,[224  51] ; [105  36],[217.48798077  57.51201923] ; [111.51201923  29.48798077],0
n3,1,0.100989,2.689862,[39 10] ; [29 16],[35.44680851 13.55319149] ; [32.55319149 12.44680851],0
v4,1,0.101033,2.689166,[264  11] ; [130  11],[260.45673077  14.54326923] ; [133.54326923   7.45673077],0
s8,1,0.101503,2.681766,[169 107] ; [74 66],[161.22115385 114.77884615] ; [81.77884615 58.22115385],0
a6,1,0.109084,2.567436,[193  82] ; [88 53],[185.75721154  89.24278846] ; [95.24278846 45.75721154],0
d2,1,0.11554,2.476759,[150 126] ; [88 53],[157.52517986 118.47482014] ; [80.47482014 60.52517986],0
v1,1,0.122465,2.385505,[155 115] ; [65 67],[147.76119403 122.23880597] ; [72.23880597 59.76119403],0
n1,1,0.123138,2.376942,[19 29] ; [25 20],[22.70967742 25.29032258] ; [21.29032258 23.70967742],0
b1,1,0.151178,2.060325,[120 156] ; [51 90],[113.17985612 162.82014388] ; [57.82014388 83.17985612],0
s6,1,0.199193,1.648285,[234  38] ; [112  26],[229.54146341  42.45853659] ; [116.45853659  21.54146341],0
d1,1,0.202363,1.625235,[191  85] ; [106  35],[196.57553957  79.42446043] ; [100.42446043  40.57553957],0
a2,1,0.227601,1.455791,[ 82 194] ; [ 34 107],[ 76.77697842 199.22302158] ; [ 39.22302158 101.77697842],0
b5,1,0.278039,1.176651,[161 115] ; [90 51],[166.1294964 109.8705036] ; [84.8705036 56.1294964],0
a5,1,0.310047,1.030474,[214  62] ; [103  38],[209.81294964  66.18705036] ; [107.18705036  33.81294964],0
s2,1,0.344676,0.892963,[226  50] ; [110  31],[222.38848921  53.61151079] ; [113.61151079  27.38848921],0
d3,1,0.439712,0.597033,[213  63] ; [104  37],[209.81294964  66.18705036] ; [107.18705036  33.81294964],0
u3,1,0.447372,0.577302,[34 18] ; [27 10],[35.64044944 16.35955056] ; [25.35955056 11.64044944],0
p1,1,0.514869,0.424159,[ 22 252] ; [ 14 127],[ 23.7686747 250.2313253] ; [ 12.2313253 128.7686747],0
a7,1,0.592165,0.286975,[198  77] ; [105  36],[200.30048077  74.69951923] ; [102.69951923  38.30048077],0
u4,1,0.605932,0.266141,[  9 267] ; [  6 135],[  9.92805755 266.07194245] ; [  5.07194245 135.92805755],0
s1,1,0.620012,0.245851,[ 11 265] ; [  7 132],[ 11.97108434 264.02891566] ; [  6.02891566 132.97108434],0
u1,1,0.693118,0.15573,[ 58 218] ; [ 32 109],[ 59.56834532 216.43165468] ; [ 30.43165468 110.56834532],0
s4,1,0.704068,0.144275,[ 61 212] ; [ 29 111],[ 59.49152542 213.50847458] ; [ 30.50847458 109.49152542],0
p12,1,0.773827,0.082583,[ 31 244] ; [ 17 122],[ 31.88405797 243.11594203] ; [ 16.11594203 122.88405797],0
b2,1,0.800969,0.063551,[ 75 104] ; [34 44],[ 75.91828794 103.08171206] ; [33.08171206 44.91828794],0
b3,1,0.800969,0.063551,[ 75 104] ; [34 44],[ 75.91828794 103.08171206] ; [33.08171206 44.91828794],0
b4,1,0.811218,0.057052,[165 111] ; [86 55],[166.1294964 109.8705036] ; [84.8705036 56.1294964],0
a4,1,0.834819,0.043483,[136 140] ; [71 70],[137.00719424 138.99280576] ; [69.99280576 71.00719424],0
r2,1,0.951542,0.003693,[261  10] ; [135   5],[261.10948905   9.89051095] ; [134.89051095   5.10948905],0
d5,1,0.984317,0.000386,[239  37] ; [122  19],[238.9352518  37.0647482] ; [122.0647482  18.9352518],0
