Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d1,1,0.0,42.983666,[37 88] ; [160  84],[66.73441734 58.26558266] ; [130.26558266 113.73441734],1
d2,1,0.0,39.138403,[25 99] ; [132 111],[53.04632153 70.95367847] ; [103.95367847 139.04632153],1
d5,1,0.0,33.248207,[72 53] ; [207  37],[94.51219512 30.48780488] ; [184.48780488  59.51219512],1
a4,1,0.0,28.925303,[26 99] ; [121 122],[49.93206522 75.06793478] ; [ 97.06793478 145.93206522],1
a3,1,5e-06,20.867097,[63 62] ; [181  63],[82.65582656 42.34417344] ; [161.34417344  82.65582656],1
a6,1,9e-06,19.82118,[62 63] ; [178  66],[81.30081301 43.69918699] ; [158.69918699  85.30081301],1
r1,1,2e-05,18.157134,[79 46] ; [202  41],[95.44836957 29.55163043] ; [185.55163043  57.44836957],1
u1,1,2.3e-05,17.933608,[  2 123] ; [ 40 204],[ 14.22764228 110.77235772] ; [ 27.77235772 216.22764228],1
d4,1,4.2e-05,16.79003,[85 39] ; [211  33],[99.73913043 24.26086957] ; [196.26086957  47.73913043],1
n4,1,4.6e-05,16.596875,[73 51] ; [192  51],[89.53678474 34.46321526] ; [175.46321526  67.53678474],1
s7,1,0.000905,11.013505,[33 89] ; [106 129],[47.50140056 74.49859944] ; [ 91.49859944 143.50140056],1
v1,1,0.000976,10.87233,[43 79] ; [126 109],[57.7535014 64.2464986] ; [111.2464986 123.7535014],1
n5,1,0.003211,8.683375,[75 48] ; [182  58],[87.08264463 35.91735537] ; [169.91735537  70.08264463],0
p10,1,0.00405,8.261099,[86 37] ; [200  41],[96.64285714 26.35714286] ; [189.35714286  51.64285714],0
p4,1,0.005548,7.691399,[35 88] ; [105 137],[47.17808219 75.82191781] ; [ 92.82191781 149.17808219],0
s8,1,0.006054,7.534077,[33 92] ; [ 99 143],[44.95912807 80.04087193] ; [ 87.04087193 154.95912807],0
p2,1,0.009132,6.796746,[91 33] ; [205  37],[100.28415301  23.71584699] ; [195.71584699  46.28415301],0
r4,1,0.013834,6.059251,[100  25] ; [218  26],[107.72357724  17.27642276] ; [210.27642276  33.72357724],0
p9,1,0.016352,5.764618,[93 30] ; [205  34],[101.25414365  21.74585635] ; [196.74585635  42.25414365],0
a7,1,0.017659,5.629622,[76 48] ; [179  65],[85.92391304 38.07608696] ; [169.07608696  74.92391304],0
d3,1,0.02262,5.197466,[75 50] ; [175  69],[84.68834688 40.31165312] ; [165.31165312  78.68834688],0
s6,1,0.02341,5.137847,[65 58] ; [155  83],[74.95844875 48.04155125] ; [145.04155125  92.95844875],0
b3,1,0.041982,4.135929,[16 51] ; [57 93],[22.53917051 44.46082949] ; [50.46082949 99.53917051],0
b2,1,0.041982,4.135929,[16 51] ; [57 93],[22.53917051 44.46082949] ; [50.46082949 99.53917051],0
n6,1,0.045679,3.993395,[95 29] ; [205  36],[101.91780822  22.08219178] ; [198.08219178  42.91780822],0
s5,1,0.071109,3.257239,[25 97] ; [ 69 166],[32.1232493 89.8767507] ; [ 61.8767507 173.1232493],0
v2,1,0.088298,2.90514,[53 63] ; [129 104],[60.49283668 55.50716332] ; [121.50716332 111.49283668],0
v3,1,0.146414,2.109222,[33 89] ; [ 80 151],[39.05382436 82.94617564] ; [ 73.94617564 157.05382436],0
s4,1,0.147334,2.099642,[ 23 100] ; [ 31 208],[ 18.3480663 104.6519337] ; [ 35.6519337 203.3480663],0
r2,1,0.230935,1.435091,[110  14] ; [221  18],[113.06887052  10.93112948] ; [217.93112948  21.06887052],0
p5,1,0.231009,1.434636,[  4 119] ; [ 15 227],[  6.40273973 116.59726027] ; [ 12.59726027 229.40273973],0
a1,1,0.264201,1.246607,[  2 123] ; [  9 235],[  3.72628726 121.27371274] ; [  7.27371274 236.72628726],0
p8,1,0.268097,1.22646,[46 77] ; [103 134],[50.90833333 72.09166667] ; [ 98.09166667 138.90833333],0
v4,1,0.268116,1.226363,[112  11] ; [226  14],[114.52892562   8.47107438] ; [223.47107438  16.52892562],0
p12,1,0.311098,1.026009,[  5 119] ; [ 16 225],[  7.13424658 116.86575342] ; [ 13.86575342 227.13424658],0
u4,1,0.369204,0.806341,[  1 124] ; [  5 239],[  2.03252033 122.96747967] ; [  3.96747967 240.03252033],0
p7,1,0.405797,0.69108,[65 52] ; [119 115],[61.33333333 55.66666667] ; [122.66666667 111.33333333],0
s2,1,0.457273,0.552562,[52 72] ; [110 129],[55.33884298 68.66115702] ; [106.66115702 132.33884298],0
b4,1,0.512524,0.428912,[74 51] ; [153  91],[76.89701897 48.10298103] ; [150.10298103  93.89701897],0
p6,1,0.512691,0.428572,[34 90] ; [ 58 181],[31.42699725 92.57300275] ; [ 60.57300275 178.42699725],0
u3,1,0.535347,0.384232,[33 29] ; [37 26],[34.72 27.28] ; [35.28 27.72],0
n1,1,0.542852,0.370279,[14 20] ; [22 41],[12.6185567 21.3814433] ; [23.3814433 39.6185567],0
p1,1,0.58572,0.297077,[  5 118] ; [ 13 229],[  6.06575342 116.93424658] ; [ 11.93424658 230.06575342],0
n3,1,0.623787,0.240581,[26  8] ; [46 18],[24.97959184  9.02040816] ; [47.02040816 16.97959184],0
s3,1,0.691501,0.157465,[65 58] ; [119 116],[63.21787709 59.78212291] ; [120.78212291 114.21787709],0
r3,1,0.760622,0.09282,[118   6] ; [231  10],[118.56438356   5.43561644] ; [230.43561644  10.56438356],0
b1,1,0.761379,0.092216,[36 89] ; [ 74 170],[37.26287263 87.73712737] ; [ 72.73712737 171.26287263],0
n2,1,0.761748,0.091922,[25  8] ; [51 14],[25.59183673  7.40816327] ; [50.40816327 14.59183673],0
u2,1,0.773428,0.082883,[35 27] ; [36 25],[35.78861789 26.21138211] ; [35.21138211 25.78861789],0
b5,1,0.835767,0.042978,[77 48] ; [153  91],[77.91327913 47.08672087] ; [152.08672087  91.91327913],0
a8,1,0.948604,0.004155,[ 18 101] ; [ 33 189],[ 17.79765396 101.20234604] ; [ 33.20234604 188.79765396],0
s1,1,0.961915,0.00228,[  3 119] ; [  6 230],[  3.06703911 118.93296089] ; [  5.93296089 230.06703911],0
