Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,87.714392,[ 28 105] ; [96 24],[65.18577075 67.81422925] ; [58.81422925 61.18577075],1
d4,1,0.0,75.877955,[68 66] ; [118   1],[98.51383399 35.48616601] ; [87.48616601 31.51383399],1
d5,1,0.0,73.12666,[68 66] ; [118   2],[98.12598425 35.87401575] ; [87.87401575 32.12598425],1
d3,1,0.0,58.853579,[ 28 106] ; [83 38],[58.32941176 75.67058824] ; [52.67058824 68.32941176],1
a4,1,0.0,39.793638,[35 98] ; [79 41],[59.92885375 73.07114625] ; [54.07114625 65.92885375],1
a5,1,0.0,34.605681,[69 65] ; [104  17],[90.90980392 43.09019608] ; [82.09019608 38.90980392],1
a3,1,2e-06,22.903069,[74 59] ; [101  20],[91.63385827 41.36614173] ; [83.36614173 37.63385827],1
s8,1,0.00254,9.111848,[48 85] ; [66 54],[59.92885375 73.07114625] ; [54.07114625 65.92885375],0
s7,1,0.003148,8.719584,[54 77] ; [68 45],[65.5 65.5] ; [56.5 56.5],0
s5,1,0.003553,8.49931,[37 90] ; [54 60],[47.95435685 79.04564315] ; [43.04564315 70.95435685],0
b1,1,0.003855,8.350783,[50 84] ; [67 54],[61.48235294 72.51764706] ; [55.51764706 65.48235294],0
p6,1,0.004928,7.905529,[35 96] ; [50 64],[45.44897959 85.55102041] ; [39.55102041 74.44897959],0
u1,1,0.005164,7.820971,[  3 131] ; [ 13 108],[  8.40784314 125.59215686] ; [  7.59215686 113.40784314],0
a2,1,0.007711,7.099334,[  6 128] ; [ 17 104],[ 12.08627451 121.91372549] ; [ 10.91372549 110.08627451],0
p4,1,0.007967,7.040948,[55 77] ; [69 49],[65.472 66.528] ; [58.528 59.472],0
p3,1,0.009656,6.697254,[51 82] ; [65 54],[61.22222222 71.77777778] ; [54.77777778 64.22222222],0
r3,1,0.014217,6.010975,[115  19] ; [114   6],[120.81102362  13.18897638] ; [108.18897638  11.81102362],0
n4,1,0.016837,5.713258,[93 41] ; [98 21],[101.16205534  32.83794466] ; [89.83794466 29.16205534],0
s2,1,0.022643,5.195702,[53 80] ; [65 55],[62.03162055 70.96837945] ; [55.96837945 64.03162055],0
p9,1,0.023923,5.100183,[95 37] ; [99 19],[102.432  29.568] ; [91.568 26.432],0
p8,1,0.028537,4.795343,[50 82] ; [60 56],[58.5483871 73.4516129] ; [51.4516129 64.5483871],0
p2,1,0.06347,3.444296,[90 42] ; [92 25],[96.48192771 35.51807229] ; [85.51807229 31.48192771],0
s6,1,0.09102,2.856249,[73 55] ; [79 38],[79.4122449 48.5877551] ; [72.5877551 44.4122449],0
v2,1,0.101767,2.677636,[54 73] ; [62 55],[60.37704918 66.62295082] ; [55.62295082 61.37704918],0
r1,1,0.105096,2.626456,[92 42] ; [94 27],[97.74117647 36.25882353] ; [88.25882353 32.74117647],0
p7,1,0.109186,2.565963,[72 59] ; [76 41],[78.17741935 52.82258065] ; [69.82258065 47.17741935],0
n6,1,0.119535,2.423406,[100  33] ; [99 20],[105.02777778  27.97222222] ; [93.97222222 25.02777778],0
p5,1,0.121814,2.393837,[ 10 122] ; [ 16 102],[ 13.728 118.272] ; [ 12.272 105.728],0
p10,1,0.124017,2.365841,[90 42] ; [90 27],[95.42168675 36.57831325] ; [84.57831325 32.42168675],0
n2,1,0.127618,2.32124,[36  9] ; [22 12],[33.03797468 11.96202532] ; [24.96202532  9.03797468],0
a6,1,0.142394,2.15189,[62 72] ; [45 76],[56.22745098 77.77254902] ; [50.77254902 70.22745098],0
s4,1,0.154134,2.030854,[ 20 114] ; [26 93],[ 24.36363636 109.63636364] ; [21.63636364 97.36363636],0
n5,1,0.259389,1.272017,[95 37] ; [93 26],[98.8685259 33.1314741] ; [89.1314741 29.8685259],0
s1,1,0.260483,1.266189,[  7 125] ; [  3 116],[  5.25896414 126.74103586] ; [  4.74103586 114.25896414],0
b5,1,0.261519,1.2607,[67 67] ; [52 69],[62.53333333 71.46666667] ; [56.46666667 64.53333333],0
s3,1,0.283217,1.15159,[71 61] ; [72 47],[75.20318725 56.79681275] ; [67.79681275 51.20318725],0
r4,1,0.28573,1.139635,[111  23] ; [106  15],[114.03137255  19.96862745] ; [102.96862745  18.03137255],0
v1,1,0.298586,1.080499,[63 68] ; [64 53],[67.08467742 63.91532258] ; [59.91532258 57.08467742],0
p12,1,0.393202,0.729018,[  9 123] ; [  5 111],[  7.4516129 124.5483871] ; [  6.5483871 109.4516129],0
n1,1,0.423431,0.640773,[18 26] ; [17 17],[19.74358974 24.25641026] ; [15.25641026 18.74358974],0
u3,1,0.438005,0.601504,[27 33] ; [11  9],[28.5 31.5] ; [ 9.5 10.5],0
v3,1,0.492528,0.470999,[45 84] ; [45 70],[47.58196721 81.41803279] ; [42.41803279 72.58196721],0
a8,1,0.542291,0.37131,[ 15 112] ; [ 11 106],[ 13.53278689 113.46721311] ; [ 12.46721311 104.53278689],0
b2,1,0.616786,0.25041,[37 48] ; [37 41],[38.58895706 46.41104294] ; [35.41104294 42.58895706],0
b3,1,0.616786,0.25041,[37 48] ; [37 41],[38.58895706 46.41104294] ; [35.41104294 42.58895706],0
u2,1,0.650182,0.205671,[28 32] ; [10  9],[28.86075949 31.13924051] ; [9.13924051 9.86075949],0
p11,1,0.781144,0.077188,[101  33] ; [93 28],[101.94509804  32.05490196] ; [92.05490196 28.94509804],0
b4,1,0.792777,0.069015,[72 62] ; [67 54],[73.04313725 60.95686275] ; [65.95686275 55.04313725],0
v4,1,0.810509,0.057489,[123  10] ; [110  10],[122.48616601  10.51383399] ; [110.51383399   9.48616601],0
a1,1,0.973263,0.001123,[  9 125] ; [  8 113],[  8.93333333 125.06666667] ; [  8.06666667 112.93333333],0
n3,1,0.994711,4.4e-05,[30 13] ; [23 10],[29.98684211 13.01315789] ; [23.01315789  9.98684211],0
p1,1,0.99548,3.2e-05,[ 10 123] ; [  9 111],[  9.98814229 123.01185771] ; [  9.01185771 110.98814229],0
