Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p8,1,0.001138,10.588543,[28  7] ; [3 8],[23.58695652 11.41304348] ; [7.41304348 3.58695652],0
p6,1,0.006633,7.369652,[19 15] ; [ 1 10],[15.11111111 18.88888889] ; [4.88888889 6.11111111],0
p2,1,0.057015,3.622146,[31  4] ; [7 4],[28.91304348  6.08695652] ; [9.08695652 1.91304348],0
v2,1,0.065631,3.389037,[23 11] ; [4 7],[20.4 13.6] ; [6.6 4.4],0
p3,1,0.083369,2.997974,[29  7] ; [6 5],[26.80851064  9.19148936] ; [8.19148936 2.80851064],0
p4,1,0.113526,2.504444,[30  6] ; [6 4],[28.17391304  7.82608696] ; [7.82608696 2.17391304],0
b4,1,0.155978,2.01279,[21 15] ; [9 2],[22.9787234 13.0212766] ; [7.0212766 3.9787234],0
p11,1,0.187619,1.736219,[32  4] ; [8 3],[30.63829787  5.36170213] ; [9.36170213 1.63829787],0
d2,1,0.201241,1.633347,[15 21] ; [7 4],[16.85106383 19.14893617] ; [5.14893617 5.85106383],0
r2,1,0.201907,1.628524,[31  4] ; [8 3],[29.67391304  5.32608696] ; [9.32608696 1.67391304],0
d3,1,0.241518,1.371712,[19 17] ; [8 3],[20.68085106 15.31914894] ; [6.31914894 4.68085106],0
a5,1,0.259175,1.273157,[27  9] ; [10  1],[28.34042553  7.65957447] ; [8.65957447 2.34042553],0
v3,1,0.260298,1.267174,[19 15] ; [4 7],[17.37777778 16.62222222] ; [5.62222222 5.37777778],0
b5,1,0.265103,1.241912,[16 20] ; [7 4],[17.61702128 18.38297872] ; [5.38297872 5.61702128],0
u3,1,0.291841,1.111111,[8 4] ; [1 2],[7.2 4.8] ; [1.8 1.2],0
u1,1,0.30127,1.068562,[ 5 31] ; [3 8],[ 6.12765957 29.87234043] ; [1.87234043 9.12765957],0
r4,1,0.30127,1.068562,[31  5] ; [8 3],[29.87234043  6.12765957] ; [9.12765957 1.87234043],0
