Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,79.989157,[16 75] ; [85 19],[47.13333333 43.86666667] ; [53.86666667 50.13333333],1
d3,1,0.0,56.976686,[36 53] ; [95  9],[60.40932642 28.59067358] ; [70.59067358 33.40932642],1
d4,1,0.0,51.789652,[52 39] ; [102   1],[72.2371134 18.7628866] ; [81.7628866 21.2371134],1
d5,1,0.0,51.139222,[52 38] ; [103   1],[71.90721649 18.09278351] ; [83.09278351 20.90721649],1
a2,1,0.0,42.673504,[ 3 88] ; [46 59],[22.75 68.25] ; [26.25 78.75],1
a4,1,0.0,40.055953,[18 73] ; [68 37],[39.92857143 51.07142857] ; [46.07142857 58.92857143],1
a3,1,0.0,32.614147,[39 51] ; [86 18],[57.98969072 32.01030928] ; [67.01030928 36.98969072],1
u1,1,0.0,31.277225,[ 1 90] ; [33 72],[15.78571429 75.21428571] ; [18.21428571 86.78571429],1
a5,1,9.6e-05,15.21338,[48 43] ; [83 22],[60.82142857 30.17857143] ; [70.17857143 34.82142857],1
a6,1,0.000125,14.712054,[43 48] ; [77 27],[56. 35.] ; [64. 40.],1
r1,1,0.005888,7.584115,[60 30] ; [87 17],[68.19587629 21.80412371] ; [78.80412371 25.19587629],0
s8,1,0.012286,6.269151,[25 65] ; [47 57],[33.40206186 56.59793814] ; [38.59793814 65.40206186],0
p6,1,0.023144,5.157645,[21 69] ; [39 62],[28.27225131 61.72774869] ; [31.72774869 69.27225131],0
v2,1,0.028231,4.81393,[36 51] ; [58 43],[43.5 43.5] ; [50.5 50.5],0
s7,1,0.039104,4.256361,[33 53] ; [50 43],[39.87709497 46.12290503] ; [43.12290503 49.87709497],0
n1,1,0.042991,4.095748,[ 6 20] ; [20 22],[ 9.94117647 16.05882353] ; [16.05882353 25.94117647],0
p3,1,0.071991,3.237039,[30 61] ; [47 56],[36.1185567 54.8814433] ; [40.8814433 62.1185567],0
u2,1,0.097678,2.743048,[20 29] ; [12  7],[23.05882353 25.94117647] ; [ 8.94117647 10.05882353],0
a7,1,0.103147,2.656197,[60 30] ; [81 24],[65.07692308 24.92307692] ; [75.92307692 29.07692308],0
v4,1,0.118656,2.434968,[80 11] ; [98  6],[83.06666667  7.93333333] ; [94.93333333  9.06666667],0
u3,1,0.128647,2.308752,[24 26] ; [13  6],[26.8115942 23.1884058] ; [10.1884058  8.8115942],0
p8,1,0.137599,2.204607,[25 65] ; [39 64],[29.84455959 60.15544041] ; [34.15544041 68.84455959],0
r2,1,0.151704,2.055035,[83  8] ; [100   4],[85.4  5.6] ; [97.6  6.4],0
s6,1,0.162966,1.946485,[54 35] ; [71 30],[58.55263158 30.44736842] ; [66.44736842 34.55263158],0
n2,1,0.188587,1.728623,[21  6] ; [27 16],[18.51428571  8.48571429] ; [29.48571429 13.51428571],0
b1,1,0.197396,1.661538,[50 41] ; [48 57],[45.5 45.5] ; [52.5 52.5],0
p9,1,0.246177,1.344872,[53 35] ; [69 32],[56.8042328 31.1957672] ; [65.1957672 35.8042328],0
p10,1,0.255871,1.290958,[44 43] ; [60 42],[47.87301587 39.12698413] ; [56.12698413 45.87301587],0
a8,1,0.304934,1.052492,[13 73] ; [ 9 81],[10.75 75.25] ; [11.25 78.75],0
s3,1,0.31778,0.998062,[46 45] ; [60 44],[49.46666667 41.53333333] ; [56.53333333 47.46666667],0
b3,1,0.336864,0.922332,[10 32] ; [18 37],[12.12371134 29.87628866] ; [15.87628866 39.12371134],0
b2,1,0.336864,0.922332,[10 32] ; [18 37],[12.12371134 29.87628866] ; [15.87628866 39.12371134],0
p7,1,0.340801,0.907417,[49 41] ; [49 54],[45.69948187 44.30051813] ; [52.30051813 50.69948187],0
s5,1,0.346185,0.887392,[26 61] ; [35 61],[29. 58.] ; [32. 64.],0
u4,1,0.385261,0.753846,[ 1 90] ; [  3 102],[ 1.85714286 89.14285714] ; [  2.14285714 102.85714286],0
p5,1,0.402354,0.701279,[ 8 82] ; [ 6 98],[ 6.49484536 83.50515464] ; [ 7.50515464 96.49484536],0
r4,1,0.415464,0.663112,[77 14] ; [93 12],[78.92857143 12.07142857] ; [91.07142857 13.92857143],0
s2,1,0.454933,0.558332,[45 46] ; [57 47],[47.6 43.4] ; [54.4 49.6],0
n5,1,0.466031,0.53137,[54 36] ; [57 47],[51.49484536 38.50515464] ; [59.50515464 44.49484536],0
v1,1,0.494352,0.46704,[38 52] ; [49 55],[40.36082474 49.63917526] ; [46.63917526 57.36082474],0
b4,1,0.537213,0.38073,[48 43] ; [60 45],[50.14285714 40.85714286] ; [57.85714286 47.14285714],0
s4,1,0.553535,0.351022,[17 74] ; [23 81],[18.66666667 72.33333333] ; [21.33333333 82.66666667],0
p1,1,0.590106,0.290179,[ 6 85] ; [ 9 95],[ 7. 84.] ; [ 8. 96.],0
p4,1,0.596463,0.280363,[42 48] ; [52 51],[43.83419689 46.16580311] ; [50.16580311 52.83419689],0
a1,1,0.605134,0.267321,[ 3 88] ; [  5 100],[ 3.71428571 87.28571429] ; [  4.28571429 100.71428571],0
b5,1,0.708424,0.139857,[61 30] ; [73 32],[62.21428571 28.78571429] ; [71.78571429 33.21428571],0
n4,1,0.721395,0.12716,[54 36] ; [65 39],[55.20618557 34.79381443] ; [63.79381443 40.20618557],0
n6,1,0.778177,0.079353,[63 27] ; [74 29],[63.88601036 26.11398964] ; [73.11398964 29.88601036],0
p2,1,0.867642,0.027774,[64 27] ; [72 32],[63.46666667 27.53333333] ; [72.53333333 31.46666667],0
v3,1,0.955578,0.003103,[29 57] ; [33 66],[28.82162162 57.17837838] ; [33.17837838 65.82162162],0
s1,1,0.983412,0.000432,[ 6 83] ; [ 7 98],[ 5.96391753 83.03608247] ; [ 7.03608247 97.96391753],0
n3,1,0.987325,0.000252,[18  8] ; [29 13],[17.97058824  8.02941176] ; [29.02941176 12.97058824],0
