Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.0,39.703917,[209  33] ; [39 36],[189.32492114  52.67507886] ; [58.67507886 16.32492114],1
p2,1,0.0,27.662049,[211  33] ; [44 31],[195.04702194  48.95297806] ; [59.95297806 15.04702194],1
r4,1,0.0,25.299862,[237   7] ; [62 15],[227.27725857  16.72274143] ; [71.72274143  5.27725857],1
r3,1,1e-06,24.637486,[237   6] ; [63 14],[227.8125  15.1875] ; [72.1875  4.8125],1
p10,1,4e-06,21.36215,[201  42] ; [42 32],[186.27444795  56.72555205] ; [56.72555205 17.27444795],1
p8,1,4.2e-05,16.795619,[137 100] ; [23 52],[121.53846154 115.46153846] ; [38.46153846 36.53846154],1
n6,1,7.7e-05,15.638592,[210  34] ; [50 26],[198.25  45.75] ; [61.75 14.25],1
p7,1,9.7e-05,15.192478,[158  84] ; [29 44],[143.66349206  98.33650794] ; [43.33650794 29.66349206],1
v4,1,0.000547,11.947202,[237   7] ; [67 10],[231.07788162  12.92211838] ; [72.92211838  4.07788162],1
p4,1,0.003448,8.553835,[146  98] ; [30 44],[135.04402516 108.95597484] ; [40.95597484 33.04402516],0
a6,1,0.005229,7.798422,[183  61] ; [45 32],[173.30841121  70.69158879] ; [54.69158879 22.30841121],0
b1,1,0.005785,7.616054,[ 81 163] ; [39 38],[ 91.21495327 152.78504673] ; [28.78504673 48.21495327],0
s1,1,0.009517,6.723098,[  3 239] ; [ 5 71],[  6.08805031 235.91194969] ; [ 1.91194969 74.08805031],0
n4,1,0.012535,6.233551,[190  54] ; [49 28],[181.66978193  62.33021807] ; [57.33021807 19.66978193],0
s2,1,0.01706,5.690225,[ 23 218] ; [15 61],[ 28.88958991 212.11041009] ; [ 9.11041009 66.88958991],0
v1,1,0.019462,5.45955,[140 101] ; [33 44],[131.11006289 109.88993711] ; [41.88993711 35.11006289],0
p1,1,0.026474,4.924788,[ 21 222] ; [ 1 76],[ 16.70625 226.29375] ; [ 5.29375 71.70625],0
a2,1,0.076057,3.147218,[ 52 192] ; [24 53],[ 57.7694704 186.2305296] ; [18.2305296 58.7694704],0
n5,1,0.079075,3.083814,[176  67] ; [47 29],[169.87147335  73.12852665] ; [53.12852665 22.87147335],0
a3,1,0.083847,2.988716,[163  81] ; [58 17],[169.04075235  74.95924765] ; [51.95924765 23.04075235],0
p5,1,0.083997,2.985811,[ 26 218] ; [ 3 71],[ 22.25157233 221.74842767] ; [ 6.74842767 67.25157233],0
p12,1,0.09373,2.809117,[ 15 228] ; [ 1 74],[ 12.22641509 230.77358491] ; [ 3.77358491 71.22641509],0
p3,1,0.097388,2.747813,[121 123] ; [29 46],[114.73354232 129.26645768] ; [35.26645768 39.73354232],0
v2,1,0.100528,2.697142,[145  89] ; [39 37],[138.89032258  95.10967742] ; [45.10967742 30.89032258],0
a8,1,0.108361,2.577964,[ 32 183] ; [ 5 63],[ 28.10954064 186.89045936] ; [ 8.89045936 59.10954064],0
s4,1,0.133266,2.254036,[ 18 221] ; [10 66],[ 21.24444444 217.75555556] ; [ 6.75555556 69.24444444],0
a4,1,0.159621,1.977814,[104 139] ; [40 37],[109.35 133.65] ; [34.65 42.35],0
a5,1,0.161551,1.959647,[193  51] ; [55 22],[188.51090343  55.48909657] ; [59.48909657 17.51090343],0
r2,1,0.172489,1.861174,[230  12] ; [69  7],[227.5408805  14.4591195] ; [71.4591195  4.5408805],0
b3,1,0.208375,1.582679,[56 93] ; [12 32],[52.49740933 96.50259067] ; [15.50259067 28.49740933],0
b2,1,0.208375,1.582679,[56 93] ; [12 32],[52.49740933 96.50259067] ; [15.50259067 28.49740933],0
a1,1,0.212149,1.556698,[  8 236] ; [ 5 72],[  9.88161994 234.11838006] ; [ 3.11838006 73.88161994],0
b4,1,0.221368,1.495484,[136 108] ; [49 28],[140.62305296 103.37694704] ; [44.37694704 32.62305296],0
s7,1,0.247017,1.340094,[ 62 170] ; [24 47],[ 65.84818482 166.15181518] ; [20.15181518 50.84818482],0
d4,1,0.280993,1.162283,[195  48] ; [66 11],[198.196875  44.803125] ; [62.803125 14.196875],0
d3,1,0.28828,1.127635,[171  73] ; [49 28],[167.22741433  76.77258567] ; [52.77258567 24.22741433],0
d1,1,0.303492,1.058788,[143 101] ; [40 37],[139.10280374 104.89719626] ; [43.89719626 33.10280374],0
d5,1,0.402028,0.702251,[199  45] ; [66 11],[201.43302181  42.56697819] ; [63.56697819 13.43302181],0
b5,1,0.423706,0.640014,[146  98] ; [50 27],[148.98442368  95.01557632] ; [47.01557632 29.98442368],0
u2,1,0.424331,0.638289,[46 34] ; [ 9 10],[44.44444444 35.55555556] ; [10.55555556  8.44444444],0
n3,1,0.440956,0.593794,[33 13] ; [19 11],[31.47368421 14.52631579] ; [20.52631579  9.47368421],0
v3,1,0.462395,0.540091,[ 87 149] ; [30 42],[ 89.64935065 146.35064935] ; [27.35064935 44.64935065],0
n2,1,0.467865,0.527015,[31 15] ; [19 13],[29.48717949 16.51282051] ; [20.51282051 11.48717949],0
p6,1,0.476768,0.506247,[ 79 162] ; [21 53],[ 76.50793651 164.49206349] ; [23.49206349 50.50793651],0
s6,1,0.536724,0.381646,[105 134] ; [36 39],[107.32165605 131.67834395] ; [33.67834395 41.32165605],0
a7,1,0.545084,0.366198,[182  61] ; [55 22],[179.971875  63.028125] ; [57.028125 19.971875],0
u1,1,0.739055,0.110959,[ 42 202] ; [12 65],[ 41.04672897 202.95327103] ; [12.95327103 64.04672897],0
n1,1,0.743204,0.107331,[14 33] ; [10 20],[14.64935065 32.35064935] ; [ 9.35064935 20.64935065],0
s5,1,0.863817,0.029418,[ 58 181] ; [17 56],[ 57.45192308 181.54807692] ; [17.54807692 55.45192308],0
d2,1,0.92226,0.009523,[112 131] ; [35 42],[111.628125 131.371875] ; [35.371875 41.628125],0
s8,1,0.986676,0.000279,[ 68 174] ; [21 54],[ 67.94321767 174.05678233] ; [21.05678233 53.94321767],0
u3,1,0.991759,0.000107,[47 34] ; [11  8],[46.98 34.02] ; [11.02  7.98],0
