Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s7,1,9e-05,15.341139,[23 23] ; [45  7],[31.91836735 14.08163265] ; [36.08163265 15.91836735],1
r4,1,0.001945,9.600343,[38 13] ; [58  3],[43.71428571  7.28571429] ; [52.28571429  8.71428571],0
d5,1,0.002944,8.841586,[33 16] ; [55  6],[39.2  9.8] ; [48.8 12.2],0
d1,1,0.005774,7.619498,[21 30] ; [41 20],[28.23214286 22.76785714] ; [33.76785714 27.23214286],0
s1,1,0.009539,6.719005,[ 9 40] ; [ 2 58],[ 4.94495413 44.05504587] ; [ 6.05504587 53.94495413],0
s6,1,0.012602,6.224168,[38 12] ; [54  4],[42.59259259  7.40740741] ; [49.40740741  8.59259259],0
d2,1,0.013004,6.168521,[21 29] ; [40 21],[27.47747748 22.52252252] ; [33.52252252 27.47747748],0
n6,1,0.013202,6.141857,[31 19] ; [49 10],[36.69724771 13.30275229] ; [43.30275229 15.69724771],0
n5,1,0.019016,5.5,[24 26] ; [42 18],[30. 20.] ; [36. 24.],0
a8,1,0.02056,5.363733,[ 2 46] ; [10 42],[ 5.76 42.24] ; [ 6.24 45.76],0
r1,1,0.021404,5.293577,[35 16] ; [52  8],[39.97297297 11.02702703] ; [47.02702703 12.97297297],0
v4,1,0.021835,5.25887,[43  8] ; [59  2],[46.44642857  4.55357143] ; [55.55357143  5.44642857],0
s5,1,0.024176,5.081954,[16 31] ; [31 24],[21.65686275 25.34313725] ; [25.34313725 29.65686275],0
v2,1,0.024735,5.042339,[20 27] ; [38 21],[25.71698113 21.28301887] ; [32.28301887 26.71698113],0
u3,1,0.027504,4.858873,[ 8 10] ; [13  3],[11.11764706  6.88235294] ; [9.88235294 6.11764706],0
p9,1,0.027945,4.83144,[32 16] ; [50  9],[36.78504673 11.21495327] ; [45.21495327 13.78504673],0
p2,1,0.032048,4.595919,[32 18] ; [50 11],[36.93693694 13.06306306] ; [45.06306306 15.93693694],0
p10,1,0.039145,4.254558,[27 22] ; [43 15],[32.05607477 16.94392523] ; [37.94392523 20.05607477],0
n1,1,0.040974,4.177109,[ 4 15] ; [11 10],[ 7.125 11.875] ; [ 7.875 13.125],0
v1,1,0.047999,3.91001,[21 30] ; [36 24],[26.18918919 24.81081081] ; [30.81081081 29.18918919],0
p1,1,0.048937,3.877499,[ 3 48] ; [11 49],[ 6.43243243 44.56756757] ; [ 7.56756757 52.43243243],0
r2,1,0.058835,3.56993,[46  5] ; [59  1],[48.24324324  2.75675676] ; [56.75675676  3.24324324],0
n4,1,0.07664,3.134762,[28 23] ; [42 17],[32.45454545 18.54545455] ; [37.54545455 21.45454545],0
u1,1,0.123087,2.377591,[ 8 43] ; [17 44],[11.38392857 39.61607143] ; [13.61607143 47.38392857],0
a3,1,0.142788,2.147656,[31 20] ; [45 16],[34.60714286 16.39285714] ; [41.39285714 19.60714286],0
p6,1,0.143034,2.145008,[15 34] ; [27 34],[18.70909091 30.29090909] ; [23.29090909 37.70909091],0
a1,1,0.155395,2.018472,[ 5 46] ; [ 2 59],[ 3.1875 47.8125] ; [ 3.8125 57.1875],0
p4,1,0.193284,1.692403,[25 25] ; [38 23],[28.37837838 21.62162162] ; [34.62162162 26.37837838],0
a2,1,0.228199,1.452052,[10 41] ; [18 43],[12.75 38.25] ; [15.25 45.75],0
r3,1,0.288657,1.125877,[44  5] ; [58  3],[45.43636364  3.56363636] ; [56.56363636  4.43636364],0
a6,1,0.302934,1.061235,[28 22] ; [40 21],[30.63063063 19.36936937] ; [37.36936937 23.63063063],0
p3,1,0.312727,1.019125,[19 31] ; [29 32],[21.62162162 28.37837838] ; [26.37837838 34.62162162],0
b5,1,0.35869,0.842475,[30 21] ; [41 20],[32.33035714 18.66964286] ; [38.66964286 22.33035714],0
n3,1,0.360709,0.835422,[13  6] ; [17  4],[14.25  4.75] ; [15.75  5.25],0
a4,1,0.396968,0.717491,[21 30] ; [30 31],[23.22321429 27.77678571] ; [27.77678571 33.22321429],0
u4,1,0.400989,0.705359,[ 1 50] ; [ 3 58],[ 1.82142857 49.17857143] ; [ 2.17857143 58.82142857],0
p5,1,0.46132,0.54269,[ 3 47] ; [ 6 55],[ 4.05405405 45.94594595] ; [ 4.94594595 56.05405405],0
d4,1,0.477159,0.505349,[42  8] ; [48 13],[40.54054054  9.45945946] ; [49.45945946 11.54054054],0
v3,1,0.498117,0.458946,[17 33] ; [23 34],[18.69158879 31.30841121] ; [21.30841121 35.69158879],0
s3,1,0.620288,0.245463,[39 12] ; [49 12],[40.07142857 10.92857143] ; [47.92857143 13.07142857],0
a5,1,0.642189,0.215891,[33 18] ; [42 19],[34.15178571 16.84821429] ; [40.84821429 20.15178571],0
u2,1,0.667451,0.184598,[10  9] ; [9 6],[10.61764706  8.38235294] ; [8.38235294 6.61764706],0
b3,1,0.678604,0.171701,[ 5 13] ; [12 24],[ 5.66666667 12.33333333] ; [11.33333333 24.66666667],0
b2,1,0.678604,0.171701,[ 5 13] ; [12 24],[ 5.66666667 12.33333333] ; [11.33333333 24.66666667],0
p8,1,0.693597,0.155219,[17 32] ; [19 42],[16.03636364 32.96363636] ; [19.96363636 41.03636364],0
d3,1,0.730088,0.11903,[36 13] ; [43 18],[35.19090909 13.80909091] ; [43.80909091 17.19090909],0
b1,1,0.767263,0.08759,[27 24] ; [34 27],[27.77678571 23.22321429] ; [33.22321429 27.77678571],0
n2,1,0.854953,0.033417,[14  5] ; [16  5],[14.25  4.75] ; [15.75  5.25],0
b4,1,0.904859,0.014286,[29 22] ; [34 27],[28.6875 22.3125] ; [34.3125 26.6875],0
p7,1,0.915587,0.011235,[25 24] ; [30 30],[24.72477064 24.27522936] ; [30.27522936 29.72477064],0
