Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,51.031135,[314  31] ; [10 14],[302.92682927  42.07317073] ; [21.07317073  2.92682927],1
r2,1,0.0,44.435385,[324  18] ; [13 10],[315.76438356  26.23561644] ; [21.23561644  1.76438356],1
r1,1,4.1e-05,16.812422,[260  83] ; [ 9 15],[251.40871935  91.59128065] ; [17.59128065  6.40871935],1
r3,1,0.000618,11.719574,[329  16] ; [18  5],[325.3125  19.6875] ; [21.6875  1.3125],1
p2,1,0.001995,9.553875,[292  50] ; [14  9],[286.71780822  55.28219178] ; [19.28219178  3.71780822],0
d3,1,0.006954,7.284829,[235 108] ; [10 14],[228.97820163 114.02179837] ; [16.02179837  7.97820163],0
s1,1,0.007903,7.055409,[  4 335] ; [ 2 22],[  5.60330579 333.39669421] ; [ 0.39669421 23.60330579],0
n6,1,0.014929,5.924866,[284  60] ; [15  9],[279.5  64.5] ; [19.5  4.5],0
v1,1,0.021462,5.288879,[178 155] ; [ 7 17],[172.56302521 160.43697479] ; [12.43697479 11.56302521],0
a7,1,0.025765,4.971751,[257  86] ; [13 11],[252.34332425  90.65667575] ; [17.65667575  6.34332425],0
p10,1,0.026117,4.948275,[308  35] ; [18  6],[304.68119891  38.31880109] ; [21.31880109  2.68119891],0
b1,1,0.027417,4.864387,[111 234] ; [13 11],[115.93495935 229.06504065] ; [ 8.06504065 15.93495935],0
p7,1,0.045067,4.016119,[197 140] ; [ 9 15],[192.30470914 144.69529086] ; [13.69529086 10.30470914],0
u3,1,0.059297,3.556949,[70 61] ; [3 9],[66.87412587 64.12587413] ; [6.12587413 5.87412587],0
p11,1,0.06851,3.318364,[293  52] ; [17  7],[289.83739837  55.16260163] ; [20.16260163  3.83739837],0
s6,1,0.081198,3.040766,[181 157] ; [ 8 15],[176.95844875 161.04155125] ; [12.04155125 10.95844875],0
a6,1,0.088022,2.91018,[244 101] ; [13 11],[240.28455285 104.71544715] ; [16.71544715  7.28455285],0
p8,1,0.088422,2.902872,[174 165] ; [ 8 16],[169.96694215 169.03305785] ; [12.03305785 11.96694215],0
d4,1,0.092905,2.823299,[279  66] ; [16  8],[275.81300813  69.18699187] ; [19.18699187  4.81300813],0
s5,1,0.093959,2.805199,[ 79 252] ; [ 2 21],[ 75.73728814 255.26271186] ; [ 5.26271186 17.73728814],0
v3,1,0.096847,2.75672,[109 221] ; [ 4 20],[105.33898305 224.66101695] ; [ 7.66101695 16.33898305],0
d1,1,0.100642,2.695343,[189 156] ; [ 9 15],[185.12195122 159.87804878] ; [12.87804878 11.12195122],0
a8,1,0.107925,2.584346,[ 34 284] ; [ 5 18],[ 36.36950147 281.63049853] ; [ 2.63049853 20.36950147],0
u4,1,0.131481,2.274932,[  3 342] ; [ 1 23],[  3.7398374 341.2601626] ; [ 0.2601626 23.7398374],0
s2,1,0.143888,2.135878,[105 236] ; [ 4 20],[101.83287671 239.16712329] ; [ 7.16712329 16.83287671],0
