Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
v3,1,0.0,100.513637,[213 129] ; [ 51 196],[153.29032258 188.70967742] ; [110.70967742 136.29032258],1
v1,1,0.0,43.683682,[246  98] ; [110 137],[207.21489002 136.78510998] ; [148.78510998  98.21489002],1
p10,1,3.7e-05,17.011326,[313  32] ; [196  53],[295.63131313  49.36868687] ; [213.36868687  35.63131313],1
a5,1,0.000769,11.314751,[284  64] ; [176  76],[266.8  81.2] ; [193.2  58.8],1
p3,1,0.001173,10.532879,[209 137] ; [118 133],[189.51758794 156.48241206] ; [137.48241206 113.51758794],0
p9,1,0.001204,10.483464,[315  28] ; [207  42],[302.44256757  40.55743243] ; [219.55743243  29.44256757],0
p7,1,0.003238,8.668047,[246  92] ; [152  96],[229.56313993 108.43686007] ; [168.43686007  79.56313993],0
b1,1,0.007593,7.126985,[119 230] ; [113 139],[134.72212978 214.27787022] ; [ 97.27787022 154.72212978],0
s7,1,0.00818,6.993606,[195 135] ; [115 125],[179.47368421 150.52631579] ; [130.52631579 109.47368421],0
s1,1,0.008341,6.958819,[  5 336] ; [ 13 234],[ 10.43877551 330.56122449] ; [  7.56122449 239.43877551],0
d4,1,0.009171,6.789228,[299  48] ; [195  55],[287.13232831  59.86767169] ; [206.86767169  43.13232831],0
p11,1,0.016121,5.789614,[298  51] ; [196  56],[286.86522463  62.13477537] ; [207.13477537  44.86522463],0
a3,1,0.016713,5.726303,[269  78] ; [172  78],[256.32663317  90.67336683] ; [184.67336683  65.32663317],0
a7,1,0.017625,5.632997,[267  80] ; [172  80],[254.31218698  92.68781302] ; [184.68781302  67.31218698],0
r1,1,0.018445,5.553402,[311  38] ; [206  44],[301.22370618  47.77629382] ; [215.77629382  34.22370618],0
s4,1,0.024274,5.074938,[ 45 300] ; [ 49 197],[ 54.87309645 290.12690355] ; [ 39.12690355 206.87309645],0
d1,1,0.030754,4.666623,[227 122] ; [142 110],[214.27787022 134.72212978] ; [154.72212978  97.27787022],0
p8,1,0.035632,4.414643,[207 132] ; [131 119],[194.53650255 144.46349745] ; [143.46349745 106.53650255],0
d3,1,0.039663,4.232238,[250  97] ; [161  90],[238.48996656 108.51003344] ; [172.51003344  78.48996656],0
s8,1,0.04783,3.915935,[179 165] ; [110 141],[167.08571429 176.91428571] ; [121.91428571 129.08571429],0
p4,1,0.058417,3.581775,[240 105] ; [156  95],[229.22818792 115.77181208] ; [166.77181208  84.22818792],0
p12,1,0.079149,3.0823,[ 38 308] ; [ 17 234],[ 31.8760469 314.1239531] ; [ 23.1239531 227.8760469],0
a1,1,0.084621,2.973834,[ 20 329] ; [  7 245],[ 15.67886855 333.32113145] ; [ 11.32113145 240.67886855],0
u1,1,0.093748,2.808811,[ 79 270] ; [ 43 209],[ 70.8452579 278.1547421] ; [ 51.1547421 200.8452579],0
d2,1,0.147776,2.095064,[186 161] ; [119 131],[177.27805695 169.72194305] ; [127.72194305 122.27805695],0
n3,1,0.14984,2.073879,[45 10] ; [40 17],[41.74107143 13.25892857] ; [43.25892857 13.74107143],0
d5,1,0.153721,2.034936,[294  54] ; [200  50],[287.47826087  60.52173913] ; [206.52173913  43.47826087],0
p2,1,0.169558,1.886843,[303  44] ; [210  42],[297.1803005  49.8196995] ; [215.8196995  36.1803005],0
b5,1,0.197666,1.659539,[202 147] ; [159  93],[209.63227953 139.36772047] ; [151.36772047 100.63227953],0
a6,1,0.233169,1.421425,[246 100] ; [167  84],[239.360134 106.639866] ; [173.639866  77.360134],0
a2,1,0.240556,1.377333,[ 98 251] ; [ 60 192],[ 91.75041597 257.24958403] ; [ 66.24958403 185.75041597],0
s5,1,0.24701,1.340139,[132 203] ; [ 85 160],[125.3362069 209.6637931] ; [ 91.6637931 153.3362069],0
p6,1,0.24765,1.336513,[146 195] ; [ 96 156],[139.16020236 201.83979764] ; [102.83979764 149.16020236],0
n2,1,0.275834,1.1875,[45  9] ; [45 15],[42.63157895 11.36842105] ; [47.36842105 12.63157895],0
s2,1,0.321397,0.983254,[193 151] ; [130 120],[187.05723906 156.94276094] ; [135.94276094 114.05723906],0
n4,1,0.325091,0.968356,[316  33] ; [221  30],[312.355  36.645] ; [224.645  26.355],0
p1,1,0.335045,0.929299,[ 28 319] ; [ 26 225],[ 31.33444816 315.66555184] ; [ 22.66555184 228.33444816],0
b4,1,0.344137,0.894958,[206 143] ; [139 113],[200.34109817 148.65890183] ; [144.65890183 107.34109817],0
r3,1,0.377578,0.778572,[342   6] ; [244   7],[340.44741235   7.55258765] ; [245.55258765   5.44741235],0
u4,1,0.380205,0.77004,[ 11 338] ; [  5 247],[  9.29118136 339.70881864] ; [  6.70881864 245.29118136],0
a8,1,0.405288,0.692581,[ 56 251] ; [ 36 196],[ 52.40074212 254.59925788] ; [ 39.59925788 192.40074212],0
n1,1,0.530257,0.393899,[22 30] ; [28 30],[23.63636364 28.36363636] ; [26.36363636 31.63636364],0
r2,1,0.540118,0.375321,[339   8] ; [247   4],[340.0367893   6.9632107] ; [245.9632107   5.0367893],0
v4,1,0.542106,0.371651,[341   8] ; [248   4],[342.03161398   6.96838602] ; [246.96838602   5.03161398],0
a4,1,0.559884,0.339904,[168 179] ; [115 135],[164.49078727 182.50921273] ; [118.50921273 131.49078727],0
s6,1,0.655179,0.199433,[250  92] ; [175  70],[247.61499148  94.38500852] ; [177.38500852  67.61499148],0
u2,1,0.685939,0.163516,[44 35] ; [42 38],[42.72955975 36.27044025] ; [43.27044025 36.72955975],0
u3,1,0.748071,0.103159,[48 32] ; [46 34],[47. 33.] ; [47. 33.],0
b2,1,0.790909,0.070294,[ 90 134] ; [59 93],[ 88.76595745 135.23404255] ; [60.23404255 91.76595745],0
