Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,35.013522,[54 19] ; [19 56],[36.00675676 36.99324324] ; [36.99324324 38.00675676],1
s8,1,0.0,28.080805,[42 31] ; [12 64],[26.45637584 46.54362416] ; [27.54362416 48.45637584],1
s6,1,8e-06,19.945006,[53 16] ; [30 45],[39.77083333 29.22916667] ; [43.22916667 31.77083333],1
s5,1,1.5e-05,18.69252,[30 37] ; [ 9 65],[18.53191489 48.46808511] ; [20.46808511 53.53191489],1
s7,1,0.000324,12.925077,[39 32] ; [18 53],[28.5 42.5] ; [28.5 42.5],1
s4,1,0.001611,9.947457,[23 50] ; [ 8 68],[15.18791946 57.81208054] ; [15.81208054 60.18791946],0
a1,1,0.013512,6.100801,[ 8 65] ; [ 1 75],[ 4.40939597 68.59060403] ; [ 4.59060403 71.40939597],0
b3,1,0.02492,5.029467,[13 34] ; [20 19],[18.03488372 28.96511628] ; [14.96511628 24.03488372],0
b2,1,0.02492,5.029467,[13 34] ; [20 19],[18.03488372 28.96511628] ; [14.96511628 24.03488372],0
p6,1,0.054984,3.682577,[30 42] ; [20 55],[24.48979592 47.51020408] ; [25.51020408 49.48979592],0
d4,1,0.061934,3.484822,[58 15] ; [50 26],[52.91275168 20.08724832] ; [55.08724832 20.91275168],0
n3,1,0.066907,3.357316,[13 10] ; [18  4],[15.84444444  7.15555556] ; [15.15555556  6.84444444],0
u3,1,0.072627,3.222628,[17 12] ; [11 20],[13.53333333 15.46666667] ; [14.46666667 16.53333333],0
v1,1,0.120721,2.407947,[37 33] ; [30 45],[32.34482759 37.65517241] ; [34.65517241 40.34482759],0
d1,1,0.124157,2.364085,[36 37] ; [28 48],[31.3557047 41.6442953] ; [32.6442953 43.3557047],0
v2,1,0.133135,2.255561,[33 36] ; [27 49],[28.55172414 40.44827586] ; [31.44827586 44.55172414],0
n2,1,0.260298,1.267174,[19  4] ; [15  7],[17.37777778  5.62222222] ; [16.62222222  5.37777778],0
a5,1,0.261704,1.259722,[46 27] ; [41 35],[42.62416107 30.37583893] ; [44.37583893 31.62416107],0
