Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,6e-06,20.466307,[50  9] ; [58 59],[36.20454545 22.79545455] ; [71.79545455 45.20454545],1
u2,1,0.202489,1.624333,[12  6] ; [21 22],[9.73770492 8.26229508] ; [23.26229508 19.73770492],0
n4,1,0.206849,1.593343,[47 13] ; [84 37],[43.42541436 16.57458564] ; [87.57458564 33.42541436],0
p2,1,0.23568,1.40625,[51  9] ; [93 27],[48. 12.] ; [96. 24.],0
p10,1,0.249572,1.325696,[50 10] ; [91 29],[47. 13.] ; [94. 26.],0
p9,1,0.26436,1.24578,[51  9] ; [92 26],[48.20224719 11.79775281] ; [94.79775281 23.20224719],0
d1,1,0.314866,1.010154,[35 25] ; [61 60],[31.82320442 28.17679558] ; [64.17679558 56.82320442],0
v4,1,0.318186,0.996387,[57  3] ; [108  11],[55.30726257  4.69273743] ; [109.69273743   9.30726257],0
a3,1,0.339103,0.913819,[42 18] ; [76 45],[39.1160221 20.8839779] ; [78.8839779 42.1160221],0
a8,1,0.349575,0.875,[ 6 50] ; [18 94],[ 8. 48.] ; [16. 96.],0
s4,1,0.422574,0.643147,[17 40] ; [29 91],[14.81355932 42.18644068] ; [31.18644068 88.81355932],0
v2,1,0.485299,0.486933,[31 28] ; [54 61],[28.82183908 30.17816092] ; [56.17816092 58.82183908],0
a1,1,0.516566,0.420744,[ 5 55] ; [  7 114],[ 3.97790055 56.02209945] ; [  8.02209945 112.97790055],0
u3,1,0.559401,0.340743,[9 9] ; [25 18],[10.03278689  7.96721311] ; [23.96721311 19.03278689],0
b1,1,0.560458,0.338913,[25 35] ; [45 76],[23.20441989 36.79558011] ; [46.79558011 74.20441989],0
a7,1,0.571158,0.320749,[48 11] ; [94 27],[46.54444444 12.45555556] ; [95.45555556 25.54444444],0
b4,1,0.635879,0.224173,[35 25] ; [75 46],[36.4640884 23.5359116] ; [73.5359116 47.4640884],0
s3,1,0.645201,0.212005,[47 12] ; [99 21],[48.12290503 10.87709497] ; [97.87709497 22.12290503],0
p11,1,0.658676,0.195136,[45 15] ; [87 34],[43.75690608 16.24309392] ; [88.24309392 32.75690608],0
a6,1,0.662751,0.190199,[39 21] ; [74 46],[37.66666667 22.33333333] ; [75.33333333 44.66666667],0
s1,1,0.695083,0.153638,[ 5 55] ; [  8 111],[ 4.3575419 55.6424581] ; [  8.6424581 110.3575419],0
n2,1,0.755399,0.09705,[11  2] ; [25  6],[10.63636364  2.36363636] ; [25.36363636  5.63636364],0
d5,1,0.760293,0.093084,[45 14] ; [89 31],[44.16759777 14.83240223] ; [89.83240223 30.16759777],0
u1,1,0.761638,0.092009,[11 49] ; [ 20 101],[10.27624309 49.72375691] ; [ 20.72375691 100.27624309],0
d4,1,0.774324,0.082211,[51  9] ; [100  20],[50.33333333  9.66666667] ; [100.66666667  19.33333333],0
v1,1,0.830677,0.045725,[27 32] ; [52 66],[26.33333333 32.66666667] ; [52.66666667 65.33333333],0
r3,1,0.837576,0.042023,[56  3] ; [113   7],[55.70391061  3.29608939] ; [113.29608939   6.70391061],0
r2,1,0.838661,0.041456,[56  4] ; [111   9],[55.66666667  4.33333333] ; [111.33333333   8.66666667],0
n1,1,0.848705,0.036394,[ 3 10] ; [ 8 23],[3.25 9.75] ; [ 7.75 23.25],0
a5,1,0.850901,0.035332,[41 19] ; [81 40],[40.44198895 19.55801105] ; [81.55801105 39.44198895],0
b5,1,0.880111,0.022749,[35 25] ; [72 49],[35.46961326 24.53038674] ; [71.53038674 49.46961326],0
