Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p9,1,0.005919,7.574879,[15  1] ; [8 8],[11.5  4.5] ; [11.5  4.5],0
a5,1,0.021229,5.307904,[14  3] ; [7 9],[10.81818182  6.18181818] ; [10.18181818  5.81818182],0
s7,1,0.028108,4.821429,[10  5] ; [ 4 11],[7. 8.] ; [7. 8.],0
v4,1,0.05899,3.565564,[16  1] ; [11  5],[13.90909091  3.09090909] ; [13.09090909  2.90909091],0
s6,1,0.05899,3.565564,[16  1] ; [11  5],[13.90909091  3.09090909] ; [13.09090909  2.90909091],0
p7,1,0.084695,2.972426,[8 9] ; [ 3 13],[ 5.66666667 11.33333333] ; [ 5.33333333 10.66666667],0
n2,1,0.09073,2.861376,[6 1] ; [4 5],[4.375 2.625] ; [5.625 3.375],0
p10,1,0.11415,2.495798,[13  4] ; [8 8],[10.81818182  6.18181818] ; [10.18181818  5.81818182],0
p8,1,0.166485,1.914312,[ 4 13] ; [ 1 15],[ 2.57575758 14.42424242] ; [ 2.42424242 13.57575758],0
p1,1,0.166485,1.914312,[ 4 13] ; [ 1 15],[ 2.57575758 14.42424242] ; [ 2.42424242 13.57575758],0
s8,1,0.207656,1.587696,[9 8] ; [ 5 11],[7.21212121 9.78787879] ; [6.78787879 9.21212121],0
a4,1,0.220597,1.500487,[10  7] ; [ 6 10],[8.24242424 8.75757576] ; [7.75757576 8.24242424],0
s2,1,0.226398,1.463348,[12  5] ; [8 8],[10.3030303  6.6969697] ; [9.6969697 6.3030303],0
u1,1,0.257673,1.281218,[ 1 16] ; [ 3 13],[ 2.06060606 14.93939394] ; [ 1.93939394 14.06060606],0
p4,1,0.324534,0.970588,[ 7 10] ; [ 4 12],[ 5.66666667 11.33333333] ; [ 5.33333333 10.66666667],0
d4,1,0.36214,0.83046,[14  3] ; [11  5],[12.87878788  4.12121212] ; [12.12121212  3.87878788],0
n4,1,0.373301,0.792647,[8 9] ; [10  6],[9.27272727 7.72727273] ; [8.72727273 7.27272727],0
a3,1,0.382797,0.761701,[13  4] ; [10  6],[11.84848485  5.15151515] ; [11.15151515  4.84848485],0
n3,1,0.515305,0.42328,[5 2] ; [5 4],[4.375 2.625] ; [5.625 3.375],0
n1,1,0.515305,0.42328,[2 5] ; [4 5],[2.625 4.375] ; [3.375 5.625],0
a6,1,0.553564,0.350972,[ 7 10] ; [ 5 11],[ 6.18181818 10.81818182] ; [ 5.81818182 10.18181818],0
p3,1,0.553564,0.350972,[ 7 10] ; [ 5 11],[ 6.18181818 10.81818182] ; [ 5.81818182 10.18181818],0
s1,1,0.575942,0.312841,[ 2 15] ; [ 3 13],[ 2.57575758 14.42424242] ; [ 2.42424242 13.57575758],0
v1,1,0.578709,0.308326,[8 9] ; [ 6 10],[7.21212121 9.78787879] ; [6.78787879 9.21212121],0
b5,1,0.578709,0.308326,[9 8] ; [10  6],[9.78787879 7.21212121] ; [9.21212121 6.78787879],0
p11,1,0.597504,0.278776,[8 9] ; [9 7],[8.75757576 8.24242424] ; [8.24242424 7.75757576],0
s3,1,0.61093,0.258824,[10  7] ; [8 8],[9.27272727 7.72727273] ; [8.72727273 7.27272727],0
d5,1,0.618698,0.247702,[13  4] ; [11  5],[12.36363636  4.63636364] ; [11.63636364  4.36363636],0
r1,1,0.622301,0.242647,[12  5] ; [10  6],[11.33333333  5.66666667] ; [10.66666667  5.33333333],0
b2,1,0.658076,0.195869,[4 9] ; [2 7],[3.54545455 9.45454545] ; [2.45454545 6.54545455],0
b3,1,0.658076,0.195869,[4 9] ; [2 7],[3.54545455 9.45454545] ; [2.45454545 6.54545455],0
n6,1,0.680243,0.169853,[14  3] ; [14  2],[14.42424242  2.57575758] ; [13.57575758  2.42424242],0
v3,1,0.694188,0.154589,[ 4 12] ; [ 5 11],[ 4.5 11.5] ; [ 4.5 11.5],0
u2,1,0.746886,0.104167,[1 3] ; [1 5],[0.8 3.2] ; [1.2 4.8],0
u3,1,0.77816,0.079365,[3 1] ; [4 2],[2.8 1.2] ; [4.2 1.8],0
d3,1,0.828975,0.046663,[10  7] ; [10  6],[10.3030303  6.6969697] ; [9.6969697 6.3030303],0
a7,1,0.848698,0.036397,[9 8] ; [9 7],[9.27272727 7.72727273] ; [8.72727273 7.27272727],0
b1,1,0.848698,0.036397,[8 9] ; [7 9],[7.72727273 9.27272727] ; [7.27272727 8.72727273],0
n5,1,0.86583,0.028547,[8 9] ; [8 8],[8.24242424 8.75757576] ; [7.75757576 8.24242424],0
d2,1,0.86583,0.028547,[9 8] ; [8 8],[8.75757576 8.24242424] ; [8.24242424 7.75757576],0
d1,1,0.86583,0.028547,[8 9] ; [8 8],[8.24242424 8.75757576] ; [7.75757576 8.24242424],0
b4,1,0.881162,0.022349,[10  7] ; [9 7],[9.78787879 7.21212121] ; [9.21212121 6.78787879],0
a1,1,0.964716,0.001957,[ 1 16] ; [ 1 15],[ 1.03030303 15.96969697] ; [ 0.96969697 15.03030303],0
v2,1,1.0,0.0,[9 7] ; [9 7],[9. 7.] ; [9. 7.],0
