Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
d2,1,0.0,36.867671,[40 13] ; [ 6 38],[25.13402062 27.86597938] ; [20.86597938 23.13402062],1
d3,1,0.0,36.064813,[50  3] ; [16 27],[36.4375 16.5625] ; [29.5625 13.4375],1
a4,1,0.000114,14.89442,[30 23] ; [ 8 36],[20.7628866 32.2371134] ; [17.2371134 26.7628866],1
v2,1,0.000116,14.860524,[32 18] ; [10 32],[22.82608696 27.17391304] ; [19.17391304 22.82608696],1
a2,1,0.000171,14.129058,[17 36] ; [ 1 43],[ 9.83505155 43.16494845] ; [ 8.16494845 35.83505155],1
a3,1,0.001648,9.905218,[39 14] ; [18 25],[31.46875 21.53125] ; [25.53125 17.46875],0
a5,1,0.004506,8.067735,[38 15] ; [19 25],[31.1443299 21.8556701] ; [25.8556701 18.1443299],0
u1,1,0.010283,6.585276,[10 43] ; [ 1 43],[ 6.01030928 46.98969072] ; [ 4.98969072 39.01030928],0
s4,1,0.01029,6.583947,[21 32] ; [ 7 37],[15.29896907 37.70103093] ; [12.70103093 31.29896907],0
r1,1,0.017125,5.683531,[40 13] ; [23 21],[34.42268041 18.57731959] ; [28.57731959 15.42268041],0
s6,1,0.020082,5.404765,[33 19] ; [17 26],[27.36842105 24.63157895] ; [22.63157895 20.36842105],0
s5,1,0.038082,4.301336,[18 31] ; [ 7 34],[13.61111111 35.38888889] ; [11.38888889 29.61111111],0
a7,1,0.043358,4.081407,[41 12] ; [25 18],[36.4375 16.5625] ; [29.5625 13.4375],0
r2,1,0.077908,3.108003,[47  5] ; [34 10],[43.875  8.125] ; [37.125  6.875],0
n2,1,0.096442,2.763413,[12 14] ; [9 3],[14.36842105 11.63157895] ; [6.63157895 5.36842105],0
v4,1,0.131822,2.270918,[47  6] ; [34 10],[44.25773196  8.74226804] ; [36.74226804  7.25773196],0
p7,1,0.133374,2.252789,[17 35] ; [21 23],[20.58333333 31.41666667] ; [17.41666667 26.58333333],0
p6,1,0.13638,2.21834,[13 37] ; [ 6 38],[10.10638298 39.89361702] ; [ 8.89361702 35.10638298],0
p10,1,0.152997,2.042111,[26 24] ; [16 27],[22.58064516 27.41935484] ; [19.41935484 23.58064516],0
a6,1,0.224894,1.472866,[33 20] ; [22 22],[30.05154639 22.94845361] ; [24.94845361 19.05154639],0
p8,1,0.255098,1.295164,[12 39] ; [15 29],[14.49473684 36.50526316] ; [12.50526316 31.49473684],0
u3,1,0.271807,1.207606,[9 5] ; [11 13],[7.36842105 6.63157895] ; [12.63157895 11.36842105],0
s7,1,0.277101,1.181254,[16 28] ; [11 32],[13.65517241 30.34482759] ; [13.34482759 29.65517241],0
r4,1,0.291249,1.113841,[39 14] ; [28 16],[36.60824742 16.39175258] ; [30.39175258 13.60824742],0
r3,1,0.338426,0.916383,[47  6] ; [36  8],[45.35051546  7.64948454] ; [37.64948454  6.35051546],0
s8,1,0.365236,0.819809,[14 39] ; [ 8 35],[12.14583333 40.85416667] ; [ 9.85416667 33.14583333],0
p9,1,0.402464,0.700952,[27 23] ; [19 23],[25. 25.] ; [21. 21.],0
s2,1,0.4223,0.643905,[26 27] ; [18 26],[24.04123711 28.95876289] ; [19.95876289 24.04123711],0
n4,1,0.443914,0.586144,[17 36] ; [11 33],[15.29896907 37.70103093] ; [12.70103093 31.29896907],0
b1,1,0.469482,0.523194,[25 28] ; [24 20],[26.77319588 26.22680412] ; [22.22680412 21.77319588],0
v1,1,0.517443,0.418986,[19 33] ; [13 30],[17.51578947 34.48421053] ; [14.48421053 28.51578947],0
n6,1,0.527572,0.399066,[27 25] ; [20 24],[25.45833333 26.54166667] ; [21.54166667 22.45833333],0
s3,1,0.572136,0.319121,[26 26] ; [19 24],[24.63157895 27.36842105] ; [20.36842105 22.63157895],0
b4,1,0.586027,0.296591,[33 20] ; [25 19],[31.69072165 21.30927835] ; [26.30927835 17.69072165],0
a1,1,0.670782,0.180688,[ 2 51] ; [ 1 43],[ 1.63917526 51.36082474] ; [ 1.36082474 42.63917526],0
p4,1,0.715703,0.132647,[19 32] ; [18 26],[19.86315789 31.13684211] ; [17.13684211 26.86315789],0
n3,1,0.739693,0.110396,[18  8] ; [7 4],[17.56756757  8.43243243] ; [7.43243243 3.56756757],0
v3,1,0.748079,0.103152,[15 34] ; [11 29],[14.31460674 34.68539326] ; [11.68539326 28.31460674],0
p3,1,0.748379,0.102898,[19 32] ; [15 29],[18.25263158 32.74736842] ; [15.74736842 28.25263158],0
s1,1,0.783194,0.075713,[ 4 49] ; [ 4 40],[ 4.37113402 48.62886598] ; [ 3.62886598 40.37113402],0
b3,1,0.810657,0.057398,[ 5 19] ; [ 5 16],[ 5.33333333 18.66666667] ; [ 4.66666667 16.33333333],0
b2,1,0.810657,0.057398,[ 5 19] ; [ 5 16],[ 5.33333333 18.66666667] ; [ 4.66666667 16.33333333],0
u2,1,0.858733,0.031679,[8 6] ; [13 11],[7.73684211 6.26315789] ; [13.26315789 10.73684211],0
p1,1,0.869627,0.026939,[ 4 48] ; [ 3 41],[ 3.79166667 48.20833333] ; [ 3.20833333 40.79166667],0
p2,1,0.917782,0.010656,[29 23] ; [25 19],[29.25 22.75] ; [24.75 19.25],0
b5,1,0.927572,0.008263,[33 20] ; [27 17],[32.78350515 20.21649485] ; [27.21649485 16.78350515],0
