Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s6,1,8.4e-05,15.47168,[40 12] ; [164 180],[26.78787879 25.21212121] ; [177.21212121 166.78787879],1
s3,1,0.003077,8.761303,[31 22] ; [128 217],[21.17336683 31.82663317] ; [137.82663317 207.17336683],0
s2,1,0.004966,7.891665,[24 28] ; [ 94 253],[15.37844612 36.62155388] ; [102.62155388 244.37844612],0
p11,1,0.034282,4.480589,[38 17] ; [285  65],[43.86419753 11.13580247] ; [279.13580247  70.86419753],0
s5,1,0.036265,4.384598,[17 32] ; [ 72 267],[11.23969072 37.76030928] ; [ 77.76030928 261.23969072],0
n4,1,0.047035,3.944123,[32 23] ; [250 100],[38.2962963 16.7037037] ; [243.7037037 106.2962963],0
b2,1,0.056323,3.642474,[ 4 21] ; [ 68 126],[ 8.21917808 16.78082192] ; [ 63.78082192 130.21917808],0
b3,1,0.056323,3.642474,[ 4 21] ; [ 68 126],[ 8.21917808 16.78082192] ; [ 63.78082192 130.21917808],0
a8,1,0.06299,3.456855,[ 2 49] ; [ 42 283],[ 5.96808511 45.03191489] ; [ 38.03191489 286.96808511],0
u2,1,0.073895,3.19431,[ 9 17] ; [71 61],[13.16455696 12.83544304] ; [66.83544304 65.16455696],0
d2,1,0.081045,3.043815,[17 38] ; [151 197],[22.9280397 32.0719603] ; [145.0719603 202.9280397],0
p8,1,0.128796,2.306955,[21 33] ; [172 172],[26.18592965 27.81407035] ; [166.81407035 177.18592965],0
v3,1,0.133094,2.256037,[12 40] ; [112 222],[16.70466321 35.29533679] ; [107.29533679 226.70466321],0
b1,1,0.179802,1.799256,[15 40] ; [128 222],[19.41975309 35.58024691] ; [123.58024691 226.41975309],0
a3,1,0.196029,1.671713,[29 26] ; [216 133],[33.3539604 21.6460396] ; [211.6460396 137.3539604],0
n6,1,0.201405,1.632158,[47  7] ; [278  71],[43.5483871 10.4516129] ; [281.4516129  67.5483871],0
p2,1,0.217887,1.518233,[41 14] ; [284  64],[44.35483871 10.64516129] ; [280.64516129  67.35483871],0
b4,1,0.236289,1.402597,[37 18] ; [206 144],[33. 22.] ; [210. 140.],0
p7,1,0.273315,1.200033,[28 27] ; [201 141],[31.72544081 23.27455919] ; [197.27455919 144.72544081],0
p10,1,0.276653,1.183459,[45 10] ; [259  86],[41.8 13.2] ; [262.2  82.8],0
a4,1,0.289568,1.121628,[18 37] ; [140 208],[21.56327543 33.43672457] ; [136.43672457 211.56327543],0
d1,1,0.332474,0.939239,[26 29] ; [190 160],[29.33333333 25.66666667] ; [186.66666667 163.33333333],0
r3,1,0.340945,0.906875,[53  2] ; [344   6],[53.91358025  1.08641975] ; [343.08641975   6.91358025],0
p4,1,0.359323,0.840256,[31 24] ; [172 174],[27.84289277 27.15710723] ; [175.15710723 170.84289277],0
d5,1,0.370947,0.800488,[40 14] ; [278  72],[42.5049505 11.4950495] ; [275.4950495  74.5049505],0
d3,1,0.382602,0.762325,[38 16] ; [225 125],[35.15346535 18.84653465] ; [227.84653465 122.15346535],0
v2,1,0.393432,0.728308,[25 28] ; [177 154],[27.88020833 25.11979167] ; [174.11979167 156.88020833],0
s8,1,0.416589,0.659918,[14 41] ; [ 72 277],[11.70792079 43.29207921] ; [ 74.29207921 274.70792079],0
p9,1,0.434345,0.611177,[46  9] ; [272  72],[43.83458647 11.16541353] ; [274.16541353  69.83458647],0
a7,1,0.464257,0.535611,[42 12] ; [255  94],[39.79652605 14.20347395] ; [257.20347395  91.79652605],0
d4,1,0.468304,0.525974,[42 13] ; [282  68],[44. 11.] ; [280.  70.],0
a2,1,0.470247,0.521395,[ 8 47] ; [ 65 285],[ 9.91358025 45.08641975] ; [ 63.08641975 286.91358025],0
n3,1,0.477069,0.505556,[9 4] ; [61 17],[10.  3.] ; [60. 18.],0
p3,1,0.478953,0.501247,[25 30] ; [141 208],[22.5990099 32.4009901] ; [143.4009901 205.5990099],0
n2,1,0.490283,0.475904,[11  2] ; [60 19],[10.0326087  2.9673913] ; [60.9673913 18.0326087],0
p12,1,0.519283,0.415317,[ 2 53] ; [ 20 327],[ 3.00995025 51.99004975] ; [ 18.99004975 328.00995025],0
n1,1,0.535975,0.38305,[5 8] ; [23 54],[4.04444444 8.95555556] ; [23.95555556 53.04444444],0
a6,1,0.558044,0.343102,[37 18] ; [249 101],[38.83950617 16.16049383] ; [247.16049383 102.83950617],0
p6,1,0.567639,0.326649,[17 38] ; [ 93 249],[15.23929471 39.76070529] ; [ 94.76070529 247.23929471],0
p5,1,0.656853,0.197369,[ 4 51] ; [ 20 328],[ 3.27543424 51.72456576] ; [ 20.72456576 327.27543424],0
p1,1,0.691014,0.15799,[ 3 52] ; [ 24 324],[ 3.68486352 51.31513648] ; [ 23.31513648 324.68486352],0
