Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,156.107027,[236  91] ; [ 59 219],[159.44628099 167.55371901] ; [135.55371901 142.44628099],1
s2,1,0.0,135.25002,[246  82] ; [ 75 198],[175.18801997 152.81198003] ; [145.81198003 127.18801997],1
s3,1,0.0,91.757724,[248  78] ; [101 170],[190.57621441 135.42378559] ; [158.42378559 112.57621441],1
s6,1,0.0,77.573677,[275  48] ; [140 130],[226.0455312  96.9544688] ; [188.9544688  81.0455312],1
a3,1,0.0,41.04853,[275  52] ; [169 108],[240.37748344  86.62251656] ; [203.62251656  73.37748344],1
s5,1,0.0,33.625736,[145 170] ; [ 61 205],[111.68674699 203.31325301] ; [ 94.31325301 171.68674699],1
p6,1,1e-06,24.564204,[163 161] ; [ 83 191],[133.28428094 190.71571906] ; [112.71571906 161.28428094],1
u1,1,1.3e-05,18.974153,[ 93 236] ; [ 38 240],[ 71.00329489 257.99670511] ; [ 59.99670511 218.00329489],1
v3,1,8.2e-05,15.510513,[162 159] ; [ 92 176],[138.4278438 182.5721562] ; [115.5721562 152.4278438],1
p5,1,8.5e-05,15.442103,[ 62 263] ; [ 22 255],[ 45.34883721 279.65116279] ; [ 38.65116279 238.34883721],1
p3,1,0.000134,14.588289,[199 129] ; [125 152],[175.65619835 152.34380165] ; [148.34380165 128.65619835],1
a5,1,0.000379,12.631636,[271  58] ; [195  83],[252.57660626  76.42339374] ; [213.42339374  64.57660626],1
p9,1,0.000779,11.290404,[296  30] ; [223  51],[281.99  44.01] ; [237.01  36.99],1
p4,1,0.000861,11.103827,[229  99] ; [156 119],[209.41956882 118.58043118] ; [175.58043118  99.41956882],1
s1,1,0.002178,9.393035,[ 19 307] ; [  3 270],[ 11.97328881 314.02671119] ; [ 10.02671119 262.97328881],0
r1,1,0.002281,9.308169,[283  46] ; [210  65],[268.53807947  60.46192053] ; [224.46192053  50.53807947],0
d1,1,0.005443,7.726028,[223 106] ; [158 120],[206.50576606 122.49423394] ; [174.49423394 103.50576606],0
d2,1,0.005714,7.638399,[192 137] ; [129 145],[175.13930348 153.86069652] ; [145.86069652 128.13930348],0
d4,1,0.007347,7.186149,[285  43] ; [218  59],[272.70082645  55.29917355] ; [230.29917355  46.70082645],0
p7,1,0.007361,7.18273,[224  96] ; [163 111],[208.48484848 111.51515152] ; [178.51515152  95.48484848],0
a2,1,0.007665,7.110142,[100 229] ; [ 58 220],[ 85.63756178 243.36243822] ; [ 72.36243822 205.63756178],0
u3,1,0.014321,5.998164,[36 18] ; [50 58],[28.66666667 25.33333333] ; [57.33333333 50.66666667],0
v4,1,0.025327,5.001377,[320   9] ; [259  18],[314.34158416  14.65841584] ; [264.65841584  12.34158416],0
r2,1,0.026949,4.894089,[315  10] ; [253  19],[309.21273032  15.78726968] ; [258.78726968  13.21273032],0
a4,1,0.027857,4.836904,[175 153] ; [122 153],[161.55223881 166.44776119] ; [135.44776119 139.55223881],0
u4,1,0.028242,4.813225,[ 13 316] ; [  3 274],[  8.68646865 320.31353135] ; [  7.31353135 269.68646865],0
d3,1,0.029245,4.753129,[240  89] ; [180  98],[227.64415157 101.35584843] ; [192.35584843  85.64415157],0
p12,1,0.029644,4.729809,[ 38 288] ; [ 18 259],[ 30.27529022 295.72470978] ; [ 25.72470978 251.27529022],0
p2,1,0.033033,4.544056,[286  42] ; [224  53],[276.49586777  51.50413223] ; [233.50413223  43.49586777],0
r3,1,0.044575,4.034632,[318  11] ; [256  19],[312.6589404  16.3410596] ; [261.3410596  13.6589404],0
s4,1,0.049935,3.843624,[ 59 268] ; [ 33 237],[ 50.3919598 276.6080402] ; [ 41.6080402 228.3919598],0
p10,1,0.053847,3.717423,[285  42] ; [224  51],[276.4833887  50.5166113] ; [232.5166113  42.4833887],0
v2,1,0.06293,3.458428,[198 126] ; [139 121],[186.96575342 137.03424658] ; [150.03424658 109.96575342],0
p8,1,0.06319,3.451613,[189 134] ; [139 134],[177.75838926 145.24161074] ; [150.24161074 122.75838926],0
r4,1,0.07066,3.26761,[308  21] ; [249  29],[301.89950577  27.10049423] ; [255.10049423  22.89950577],0
a1,1,0.089656,2.880544,[ 22 307] ; [ 10 268],[ 17.34431631 311.65568369] ; [ 14.65568369 263.34431631],0
d5,1,0.092587,2.828818,[280  48] ; [223  55],[272.25082508  55.74917492] ; [230.74917492  47.25082508],0
n3,1,0.136391,2.218206,[44 17] ; [42  8],[47.26126126 13.73873874] ; [38.73873874 11.26126126],0
a8,1,0.146484,2.10849,[ 54 240] ; [ 35 219],[ 47.74817518 246.25182482] ; [ 41.25182482 212.74817518],0
b4,1,0.146949,2.103639,[182 147] ; [170 108],[190.78747941 138.21252059] ; [161.21252059 116.78747941],0
v1,1,0.157143,2.001504,[188 131] ; [144 127],[179.50508475 139.49491525] ; [152.49491525 118.50508475],0
a6,1,0.167824,1.902271,[214 114] ; [196  82],[221.91419142 106.08580858] ; [188.08580858  89.91419142],0
b2,1,0.192866,1.695588,[104 137] ; [ 59 102],[ 97.71890547 143.28109453] ; [65.28109453 95.71890547],0
b3,1,0.192866,1.695588,[104 137] ; [ 59 102],[ 97.71890547 143.28109453] ; [65.28109453 95.71890547],0
n1,1,0.224131,1.477726,[32 29] ; [20 29],[28.83636364 32.16363636] ; [23.16363636 25.83636364],0
a7,1,0.22606,1.465478,[226 103] ; [202  74],[232.74710744  96.25289256] ; [195.25289256  80.74710744],0
n5,1,0.303876,1.057108,[296  33] ; [241  35],[292.0214876  36.9785124] ; [244.9785124  31.0214876],0
u2,1,0.344359,0.894135,[30 24] ; [51 56],[27.16770186 26.83229814] ; [53.83229814 53.16770186],0
b5,1,0.395526,0.721887,[190 139] ; [170 108],[195.12355848 133.87644152] ; [164.87644152 113.12355848],0
p1,1,0.447256,0.577595,[ 37 291] ; [ 26 251],[ 34.1553719 293.8446281] ; [ 28.8446281 248.1553719],0
n2,1,0.730696,0.118474,[46 15] ; [37 14],[45.20535714 15.79464286] ; [37.79464286 13.20535714],0
b1,1,0.905102,0.014213,[127 202] ; [106 172],[126.28830313 202.71169687] ; [106.71169687 171.28830313],0
p11,1,0.936408,0.006366,[273  56] ; [230  48],[272.63097199  56.36902801] ; [230.36902801  47.63097199],0
