Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,87.966261,[290  38] ; [31 46],[259.97037037  68.02962963] ; [61.02962963 15.97037037],1
n6,1,0.0,28.612304,[304  24] ; [54 22],[290.65346535  37.34653465] ; [67.34653465  8.65346535],1
r4,1,3.5e-05,17.127844,[317  13] ; [65 13],[308.97058824  21.02941176] ; [73.02941176  4.97058824],1
a5,1,0.000517,12.055009,[277  53] ; [52 26],[266.10294118  63.89705882] ; [62.89705882 15.10294118],1
p11,1,0.000535,11.98832,[283  47] ; [54 24],[272.57352941  57.42647059] ; [64.42647059 13.57352941],1
d2,1,0.000865,11.095824,[187 142] ; [28 50],[173.7960688 155.2039312] ; [41.2039312 36.7960688],1
d5,1,0.001314,10.322938,[292  38] ; [58 20],[283.08823529  46.91176471] ; [66.91176471 11.08823529],0
d1,1,0.001545,10.024231,[235  95] ; [41 37],[223.23529412 106.76470588] ; [52.76470588 25.23529412],0
p10,1,0.002181,9.390333,[291  37] ; [58 19],[282.64691358  45.35308642] ; [66.35308642 10.64691358],0
v1,1,0.002359,9.246555,[206 117] ; [33 41],[194.45088161 128.54911839] ; [44.54911839 29.45088161],0
p6,1,0.003695,8.428147,[173 154] ; [27 51],[161.48148148 165.51851852] ; [38.51851852 39.48148148],0
p9,1,0.005307,7.771652,[294  34] ; [60 17],[286.6962963  41.3037037] ; [67.3037037  9.6962963],0
r2,1,0.005705,7.641203,[316  10] ; [70  8],[311.47524752  14.52475248] ; [74.52475248  3.47524752],0
u1,1,0.006799,7.325306,[ 96 234] ; [11 67],[ 86.54411765 243.45588235] ; [20.45588235 57.54411765],0
r1,1,0.008773,6.868556,[286  42] ; [58 19],[278.59753086  49.40246914] ; [65.40246914 11.59753086],0
p2,1,0.010878,6.485177,[308  22] ; [65 12],[302.43243243  27.56756757] ; [70.56756757  6.43243243],0
a2,1,0.012941,6.177182,[116 214] ; [16 62],[106.76470588 223.23529412] ; [25.23529412 52.76470588],0
a3,1,0.013593,6.09025,[248  81] ; [48 30],[239.27272727  89.72727273] ; [56.72727273 21.27272727],0
a6,1,0.019635,5.444099,[268  62] ; [54 24],[260.44117647  69.55882353] ; [61.55882353 16.44117647],0
a4,1,0.024192,5.08082,[169 160] ; [29 49],[160.05405405 168.94594595] ; [37.94594595 40.05405405],0
v3,1,0.032498,4.572025,[138 177] ; [22 51],[129.89690722 185.10309278] ; [30.10309278 42.89690722],0
s7,1,0.037262,4.338419,[173 136] ; [31 42],[165.01570681 143.98429319] ; [38.98429319 34.01570681],0
a8,1,0.050396,3.82822,[ 42 246] ; [ 4 65],[ 37.1092437 250.8907563] ; [ 8.8907563 60.1092437],0
p3,1,0.063106,3.453813,[230  99] ; [46 32],[223.10565111 105.89434889] ; [52.89434889 25.10565111],0
