Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
a3,1,0.0,66.14388,[60 68] ; [325  66],[94.95183044 33.04816956] ; [290.04816956 100.95183044],1
d1,1,0.0,64.350013,[38 92] ; [271 121],[76.95402299 53.04597701] ; [232.04597701 159.95402299],1
a4,1,0.0,48.650287,[ 24 106] ; [209 181],[58.25 71.75] ; [174.75 215.25],1
d2,1,0.0,48.117688,[ 29 101] ; [225 167],[63.25670498 66.74329502] ; [190.74329502 201.25670498],1
r1,1,0.0,37.654839,[84 45] ; [344  44],[106.79303675  22.20696325] ; [321.20696325  66.79303675],1
d5,1,0.0,33.757036,[84 45] ; [343  48],[105.92884615  23.07115385] ; [321.07115385  69.92884615],1
a6,1,0.0,27.858796,[64 66] ; [290 101],[88.33013436 41.66986564] ; [265.66986564 125.33013436],1
u1,1,0.0,26.660549,[  5 125] ; [ 96 296],[ 25.1532567 104.8467433] ; [ 75.8467433 316.1532567],1
d4,1,1e-06,25.116804,[88 41] ; [342  49],[106.67307692  22.32692308] ; [323.32692308  67.67307692],1
p10,1,6e-06,20.479457,[96 33] ; [351  38],[111.31853282  17.68146718] ; [335.68146718  53.31853282],1
r4,1,1.1e-05,19.244617,[107  23] ; [371  21],[119.04214559  10.95785441] ; [358.95785441  33.04214559],1
s8,1,1.5e-05,18.762555,[42 88] ; [211 178],[63.37186898 66.62813102] ; [189.62813102 199.37186898],1
p9,1,5.4e-05,16.301451,[101  28] ; [356  33],[113.80888031  15.19111969] ; [343.19111969  45.80888031],1
d3,1,0.000111,14.939151,[75 53] ; [299  93],[92.06153846 35.93846154] ; [281.93846154 110.06153846],1
p3,1,0.000445,12.334508,[62 68] ; [255 137],[78.94636015 51.05363985] ; [238.05363985 153.94636015],1
p4,1,0.000498,12.123148,[77 53] ; [294  97],[92.57197697 37.42802303] ; [278.42802303 112.57197697],1
b3,1,0.000793,11.256596,[18 62] ; [107 139],[30.67484663 49.32515337] ; [ 94.32515337 151.67484663],1
b2,1,0.000793,11.256596,[18 62] ; [107 139],[30.67484663 49.32515337] ; [ 94.32515337 151.67484663],1
n4,1,0.002149,9.417604,[91 39] ; [322  68],[103.25  26.75] ; [309.75  80.25],0
n6,1,0.003458,8.548692,[102  27] ; [346  42],[111.78336557  17.21663443] ; [336.21663443  51.78336557],0
s5,1,0.004461,8.085903,[35 91] ; [160 221],[48.46153846 77.53846154] ; [146.53846154 234.46153846],0
s7,1,0.008147,7.000896,[54 69] ; [216 159],[66.68674699 56.31325301] ; [203.31325301 171.68674699],0
v2,1,0.010224,6.595419,[61 64] ; [235 145],[73.26732673 51.73267327] ; [222.73267327 157.26732673],0
v1,1,0.032538,4.569909,[61 63] ; [232 154],[71.23921569 52.76078431] ; [221.76078431 164.23921569],0
v3,1,0.033458,4.522164,[44 84] ; [171 208],[54.2800789 73.7199211] ; [160.7199211 218.2800789],0
a7,1,0.034601,4.464767,[83 45] ; [292 100],[92.30769231 35.69230769] ; [282.69230769 109.30769231],0
s6,1,0.045868,3.986446,[80 47] ; [275 105],[88.92504931 38.07495069] ; [266.07495069 113.92504931],0
n5,1,0.074319,3.18495,[93 37] ; [307  81],[100.38610039  29.61389961] ; [299.61389961  88.38610039],0
r3,1,0.077304,3.120687,[121   8] ; [378  11],[124.26833977   4.73166023] ; [374.73166023  14.26833977],0
p12,1,0.080701,3.050721,[  6 124] ; [ 37 353],[ 10.75 119.25] ; [ 32.25 357.75],0
p8,1,0.088492,2.901586,[82 48] ; [275 112],[89.76789168 40.23210832] ; [267.23210832 119.76789168],0
p11,1,0.093983,2.804798,[103  27] ; [335  57],[109.08045977  20.91954023] ; [328.91954023  63.08045977],0
r2,1,0.096319,2.765463,[117  11] ; [367  18],[120.76413255   7.23586745] ; [363.23586745  21.76413255],0
a1,1,0.131169,2.278616,[  4 126] ; [ 26 366],[  7.47126437 122.52873563] ; [ 22.52873563 369.47126437],0
s2,1,0.186718,1.743324,[61 69] ; [208 180],[67.50965251 62.49034749] ; [201.49034749 186.50965251],0
s4,1,0.213715,1.546079,[ 27 101] ; [ 63 324],[ 22.36893204 105.63106796] ; [ 67.63106796 319.36893204],0
u4,1,0.219189,1.509672,[  1 129] ; [ 10 381],[  2.74472169 127.25527831] ; [  8.25527831 382.74472169],0
n3,1,0.24399,1.357395,[26 10] ; [55 12],[28.31067961  7.68932039] ; [52.68932039 14.31067961],0
b5,1,0.309465,1.032956,[70 60] ; [231 161],[74.96168582 55.03831418] ; [226.03831418 165.96168582],0
b1,1,0.432034,0.61735,[48 82] ; [160 232],[51.80076628 78.19923372] ; [156.19923372 235.80076628],0
u3,1,0.53446,0.385905,[35 34] ; [37 29],[36.8 32.2] ; [35.2 30.8],0
a8,1,0.54232,0.371257,[ 17 103] ; [ 58 293],[ 19.10828025 100.89171975] ; [ 55.89171975 295.10828025],0
p1,1,0.701604,0.146808,[ 13 116] ; [ 35 356],[ 11.90769231 117.09230769] ; [ 36.09230769 354.90769231],0
p5,1,0.782271,0.076375,[ 18 112] ; [ 58 333],[ 18.96353167 111.03646833] ; [ 57.03646833 333.96353167],0
b4,1,0.883256,0.021563,[72 58] ; [220 172],[72.72030651 57.27969349] ; [219.27969349 172.72030651],0
p6,1,0.924038,0.009091,[62 64] ; [190 200],[61.53488372 64.46511628] ; [190.46511628 199.53488372],0
s3,1,0.927827,0.008205,[75 54] ; [225 159],[75.43859649 53.56140351] ; [224.56140351 159.43859649],0
n2,1,0.966845,0.001728,[27  9] ; [50 17],[26.91262136  9.08737864] ; [50.08737864 16.91262136],0
u2,1,0.979192,0.00068,[39 29] ; [38 28],[39.07462687 28.92537313] ; [37.92537313 28.07462687],0
s1,1,0.987516,0.000245,[  3 127] ; [  9 377],[  3.02325581 126.97674419] ; [  8.97674419 377.02325581],0
v4,1,0.989075,0.000188,[124   4] ; [375  12],[124.02330097   3.97669903] ; [374.97669903  12.02330097],0
n1,1,1.0,0.0,[12 24] ; [22 44],[12. 24.] ; [22. 44.],0
