Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p7,1,0.0,28.427626,[189  46] ; [18 25],[174.98201439  60.01798561] ; [32.01798561 10.98201439],1
p9,1,2.3e-05,17.889037,[223  17] ; [30 12],[215.31914894  24.68085106] ; [37.68085106  4.31914894],1
p8,1,3.4e-05,17.178139,[153  86] ; [13 30],[140.68794326  98.31205674] ; [25.31205674 17.68794326],1
p4,1,0.000386,12.598217,[174  68] ; [18 23],[164.18374558  77.81625442] ; [27.81625442 13.18374558],1
p10,1,0.00052,12.041867,[219  23] ; [30 12],[212.17605634  29.82394366] ; [36.82394366  5.17605634],1
p11,1,0.001186,10.511456,[200  43] ; [26 17],[192.02097902  50.97902098] ; [33.97902098  9.02097902],0
n5,1,0.00479,7.957014,[193  48] ; [26 17],[185.8415493  55.1584507] ; [33.1584507  9.8415493],0
n4,1,0.006025,7.542904,[192  49] ; [26 17],[184.99295775  56.00704225] ; [33.00704225  9.99295775],0
s4,1,0.016804,5.716684,[ 55 184] ; [17 25],[ 61.23843416 177.76156584] ; [10.76156584 31.23843416],0
p3,1,0.024914,5.029822,[149  94] ; [18 24],[142.38947368 100.61052632] ; [24.61052632 17.38947368],0
s1,1,0.027171,4.879896,[  6 232] ; [ 4 39],[  8.46975089 229.53024911] ; [ 1.53024911 41.46975089],0
b1,1,0.055914,3.654615,[ 87 156] ; [22 21],[ 92.61188811 150.38811189] ; [16.38811189 26.61188811],0
p12,1,0.075458,3.160102,[ 27 215] ; [ 9 34],[ 30.56842105 211.43157895] ; [ 5.43157895 37.56842105],0
a3,1,0.087703,2.916037,[191  50] ; [29 14],[186.69014085  54.30985915] ; [33.30985915  9.69014085],0
d5,1,0.089532,2.882765,[209  33] ; [32 10],[205.35915493  36.64084507] ; [35.64084507  6.35915493],0
r1,1,0.091899,2.840798,[208  32] ; [33 10],[204.38162544  35.61837456] ; [36.61837456  6.38162544],0
u2,1,0.106822,2.600616,[29 23] ; [4 9],[26.4 25.6] ; [6.6 6.4],0
v1,1,0.122512,2.384907,[152  87] ; [22 21],[147.46808511  91.53191489] ; [26.53191489 16.46808511],0
