Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p2,1,0.0,29.68476,[75  4] ; [22 19],[63.85833333 15.14166667] ; [33.14166667  7.85833333],1
p8,1,6e-06,20.466433,[53 25] ; [10 31],[41.29411765 36.70588235] ; [21.70588235 19.29411765],1
p3,1,1.3e-05,19.038723,[56 23] ; [12 29],[44.76666667 34.23333333] ; [23.23333333 17.76666667],1
p6,1,0.0001,15.140348,[39 37] ; [ 6 35],[29.23076923 46.76923077] ; [15.76923077 25.23076923],1
r4,1,0.000222,13.634564,[74  5] ; [28 13],[67.15 11.85] ; [34.85  6.15],1
p4,1,0.000605,11.759185,[58 21] ; [17 24],[49.375 29.625] ; [25.625 15.375],1
p10,1,0.001604,9.95488,[69  8] ; [27 14],[62.6440678 14.3559322] ; [33.3559322  7.6440678],0
p11,1,0.002206,9.369364,[69 10] ; [26 15],[62.54166667 16.45833333] ; [32.45833333  8.54166667],0
p9,1,0.005648,7.659299,[69  9] ; [27 13],[63.45762712 14.54237288] ; [32.54237288  7.45762712],0
a8,1,0.036075,4.39356,[14 53] ; [ 2 35],[10.30769231 56.69230769] ; [ 5.69230769 31.30769231],0
a7,1,0.037914,4.308894,[59 20] ; [23 18],[53.98333333 25.01666667] ; [28.01666667 12.98333333],0
a4,1,0.041292,4.163981,[25 53] ; [21 20],[30.1512605 47.8487395] ; [15.8487395 25.1512605],0
n1,1,0.051176,3.8025,[ 6 14] ; [10  6],[ 8.88888889 11.11111111] ; [7.11111111 8.88888889],0
v2,1,0.058082,3.591334,[46 31] ; [17 24],[41.11016949 35.88983051] ; [21.88983051 19.11016949],0
v3,1,0.06093,3.511899,[39 38] ; [13 27],[34.22222222 42.77777778] ; [17.77777778 22.22222222],0
r3,1,0.080284,3.059145,[76  3] ; [36  5],[73.73333333  5.26666667] ; [38.26666667  2.73333333],0
d2,1,0.081138,3.041967,[33 46] ; [24 17],[37.525 41.475] ; [19.475 21.525],0
r1,1,0.081851,3.02775,[65 14] ; [28 13],[61.225 17.775] ; [31.775  9.225],0
a2,1,0.081851,3.02775,[14 65] ; [13 28],[17.775 61.225] ; [ 9.225 31.775],0
s4,1,0.095149,2.785026,[12 67] ; [ 2 39],[ 9.21666667 69.78333333] ; [ 4.78333333 36.21666667],0
v4,1,0.122912,2.379822,[74  5] ; [34  6],[71.69747899  7.30252101] ; [36.30252101  3.69747899],0
u2,1,0.131543,2.274204,[14  4] ; [5 5],[12.21428571  5.78571429] ; [6.78571429 3.21428571],0
v1,1,0.211784,1.559188,[43 36] ; [16 22],[39.83760684 39.16239316] ; [19.16239316 18.83760684],0
s5,1,0.228677,1.449073,[21 57] ; [ 7 34],[18.35294118 59.64705882] ; [ 9.64705882 31.35294118],0
a1,1,0.22935,1.44489,[ 1 78] ; [ 2 39],[ 1.975 77.025] ; [ 1.025 39.975],0
u3,1,0.239639,1.382716,[13  5] ; [5 5],[11.57142857  6.42857143] ; [6.42857143 3.57142857],0
s8,1,0.295679,1.093583,[44 34] ; [19 22],[41.29411765 36.70588235] ; [21.70588235 19.29411765],0
n3,1,0.312563,1.019814,[14  6] ; [8 7],[12.57142857  7.42857143] ; [9.42857143 5.57142857],0
p5,1,0.343702,0.896573,[15 64] ; [ 5 36],[13.16666667 65.83333333] ; [ 6.83333333 34.16666667],0
s6,1,0.366026,0.817113,[51 28] ; [23 18],[48.71666667 30.28333333] ; [25.28333333 15.71666667],0
u1,1,0.386403,0.750232,[14 65] ; [10 31],[15.8 63.2] ; [ 8.2 32.8],0
r2,1,0.40788,0.684972,[71  6] ; [35  5],[69.76068376  7.23931624] ; [36.23931624  3.76068376],0
p12,1,0.441342,0.592791,[ 7 71] ; [ 2 38],[ 5.94915254 72.05084746] ; [ 3.05084746 36.94915254],0
d3,1,0.475201,0.509858,[57 22] ; [27 14],[55.3 23.7] ; [28.7 12.3],0
a6,1,0.571291,0.320528,[56 23] ; [27 14],[54.64166667 24.35833333] ; [28.35833333 12.64166667],0
a5,1,0.578456,0.308737,[58 21] ; [32  9],[59.25 19.75] ; [30.75 10.25],0
b3,1,0.614007,0.254381,[26 35] ; [14 15],[27.11111111 33.88888889] ; [12.88888889 16.11111111],0
b2,1,0.614007,0.254381,[26 35] ; [14 15],[27.11111111 33.88888889] ; [12.88888889 16.11111111],0
s1,1,0.633992,0.226686,[ 1 78] ; [ 1 40],[ 1.31666667 77.68333333] ; [ 0.68333333 40.31666667],0
s3,1,0.653965,0.200938,[24 54] ; [11 30],[22.94117647 55.05882353] ; [12.05882353 28.94117647],0
b5,1,0.655616,0.198892,[39 40] ; [22 19],[40.15833333 38.84166667] ; [20.84166667 20.15833333],0
n5,1,0.65913,0.194582,[57 22] ; [28 13],[55.95833333 23.04166667] ; [29.04166667 11.95833333],0
d4,1,0.674681,0.176175,[63 16] ; [34  7],[63.85833333 15.14166667] ; [33.14166667  7.85833333],0
a3,1,0.748025,0.103198,[61 17] ; [31 10],[60.30252101 17.69747899] ; [31.69747899  9.30252101],0
d1,1,0.753097,0.098947,[40 39] ; [22 19],[40.81666667 38.18333333] ; [21.18333333 19.81666667],0
p1,1,0.771683,0.084201,[ 7 72] ; [ 3 38],[ 6.58333333 72.41666667] ; [ 3.41666667 37.58333333],0
n4,1,0.796498,0.066503,[60 19] ; [32  9],[60.56666667 18.43333333] ; [31.43333333  9.56666667],0
n2,1,0.935518,0.006545,[14  6] ; [11  5],[13.88888889  6.11111111] ; [11.11111111  4.88888889],0
n6,1,0.935555,0.006538,[67 12] ; [35  6],[67.15 11.85] ; [34.85  6.15],0
d5,1,0.95653,0.002971,[62 17] ; [32  9],[61.88333333 17.11666667] ; [32.11666667  8.88333333],0
b4,1,0.958973,0.002646,[42 37] ; [22 19],[42.13333333 36.86666667] ; [21.86666667 19.13333333],0
b1,1,0.989377,0.000177,[29 50] ; [15 26],[28.96666667 50.03333333] ; [15.03333333 25.96666667],0
