Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s2,1,0.0,30.764902,[27  9] ; [ 6 38],[14.85 21.15] ; [18.15 25.85],1
s6,1,1.8e-05,18.43627,[28  8] ; [13 31],[18.45 17.55] ; [22.55 21.45],1
s7,1,0.000441,12.349594,[22 12] ; [10 31],[14.50666667 19.49333333] ; [17.49333333 23.50666667],1
s8,1,0.00096,10.903235,[17 19] ; [ 6 38],[10.35 25.65] ; [12.65 31.35],1
a6,1,0.007927,7.049948,[23 13] ; [15 29],[17.1 18.9] ; [20.9 23.1],0
r3,1,0.032939,4.548923,[28  7] ; [24 18],[23.63636364 11.36363636] ; [28.36363636 13.63636364],0
s5,1,0.03919,4.252614,[11 22] ; [ 6 38],[ 7.28571429 25.71428571] ; [ 9.71428571 34.28571429],0
p9,1,0.049659,3.85295,[30  6] ; [28 16],[26.1  9.9] ; [31.9 12.1],0
r2,1,0.06987,3.286069,[21 10] ; [20 23],[17.17567568 13.82432432] ; [23.82432432 19.17567568],0
p11,1,0.075846,3.151745,[28  8] ; [26 18],[24.3 11.7] ; [29.7 14.3],0
p7,1,0.111027,2.539535,[21 14] ; [18 25],[17.5 17.5] ; [21.5 21.5],0
d4,1,0.115588,2.476111,[27  9] ; [25 18],[23.69620253 12.30379747] ; [28.30379747 14.69620253],0
s4,1,0.118591,2.435828,[11 25] ; [ 7 37],[ 8.1 27.9] ; [ 9.9 34.1],0
b1,1,0.120867,2.406049,[15 21] ; [26 18],[18.45 17.55] ; [22.55 21.45],0
u3,1,0.131246,2.277708,[8 7] ; [ 7 17],[5.76923077 9.23076923] ; [ 9.23076923 14.76923077],0
a3,1,0.137486,2.205877,[21 14] ; [19 25],[17.72151899 17.27848101] ; [22.27848101 21.72151899],0
d5,1,0.173571,1.85183,[25 11] ; [24 20],[22.05 13.95] ; [26.95 17.05],0
u2,1,0.178565,1.809524,[9 5] ; [10 14],[7. 7.] ; [12. 12.],0
a8,1,0.220582,1.500583,[ 3 31] ; [ 1 40],[ 1.81333333 32.18666667] ; [ 2.18666667 38.81333333],0
v2,1,0.245836,1.346812,[16 18] ; [15 29],[13.51282051 20.48717949] ; [17.48717949 26.51282051],0
v3,1,0.314669,1.010976,[ 8 28] ; [ 6 38],[ 6.3 29.7] ; [ 7.7 36.3],0
d2,1,0.327145,0.960167,[11 25] ; [ 9 34],[ 9.11392405 26.88607595] ; [10.88607595 32.11392405],0
p3,1,0.361975,0.831028,[15 21] ; [14 30],[13.05 22.95] ; [15.95 28.05],0
n6,1,0.384665,0.755739,[22 13] ; [31 12],[23.78205128 11.21794872] ; [29.21794872 13.78205128],0
d1,1,0.396168,0.719927,[13 23] ; [12 32],[11.25 24.75] ; [13.75 30.25],0
d3,1,0.399562,0.709643,[21 15] ; [21 22],[19.13924051 16.86075949] ; [22.86075949 20.13924051],0
n4,1,0.427903,0.628507,[22 14] ; [23 21],[20.25 15.75] ; [24.75 19.25],0
a1,1,0.441958,0.591193,[ 2 34] ; [ 1 43],[ 1.35 34.65] ; [ 1.65 42.35],0
n2,1,0.442695,0.589286,[9 3] ; [13  8],[8. 4.] ; [14.  7.],0
p12,1,0.45443,0.559579,[ 2 34] ; [ 1 42],[ 1.36708861 34.63291139] ; [ 1.63291139 41.36708861],0
a2,1,0.486234,0.484848,[ 3 33] ; [ 2 42],[ 2.25 33.75] ; [ 2.75 41.25],0
p6,1,0.500775,0.453294,[12 23] ; [12 32],[10.63291139 24.36708861] ; [13.36708861 30.63291139],0
b5,1,0.520725,0.412458,[23 13] ; [25 19],[21.6 14.4] ; [26.4 17.6],0
a5,1,0.54286,0.370265,[18 18] ; [19 25],[16.65 19.35] ; [20.35 23.65],0
n3,1,0.59015,0.29011,[8 4] ; [12  9],[7.27272727 4.72727273] ; [12.72727273  8.27272727],0
p10,1,0.59352,0.28488,[24 11] ; [27 16],[22.88461538 12.11538462] ; [28.11538462 14.88461538],0
r1,1,0.650566,0.205187,[ 9 27] ; [13 31],[ 9.9 26.1] ; [12.1 31.9],0
p4,1,0.685458,0.164046,[18 18] ; [20 24],[17.1 18.9] ; [20.9 23.1],0
v4,1,0.744292,0.10639,[26  8] ; [35  9],[26.58974359  7.41025641] ; [34.41025641  9.58974359],0
b2,1,0.747151,0.10394,[ 7 18] ; [ 5 16],[ 6.52173913 18.47826087] ; [ 5.47826087 15.52173913],0
b3,1,0.747151,0.10394,[ 7 18] ; [ 5 16],[ 6.52173913 18.47826087] ; [ 5.47826087 15.52173913],0
n1,1,0.774622,0.081988,[4 8] ; [ 6 15],[3.63636364 8.36363636] ; [ 6.36363636 14.63636364],0
