Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,3e-06,21.769407,[59 12] ; [17 25],[47.75221239 23.24778761] ; [28.24778761 13.75221239],1
n3,1,0.015678,5.838673,[17  6] ; [ 7 12],[13.14285714  9.85714286] ; [10.85714286  8.14285714],0
s4,1,0.019856,5.424469,[ 8 63] ; [12 30],[12.56637168 58.43362832] ; [ 7.43362832 34.56637168],0
n1,1,0.021249,5.306252,[11 11] ; [ 3 16],[ 7.51219512 14.48780488] ; [ 6.48780488 12.51219512],0
n6,1,0.02737,4.867292,[56 15] ; [25 17],[50.89380531 20.10619469] ; [30.10619469 11.89380531],0
p4,1,0.034968,4.446733,[27 44] ; [ 8 34],[21.99115044 49.00884956] ; [13.00884956 28.99115044],0
p6,1,0.035914,4.401182,[16 54] ; [ 3 38],[11.98198198 58.01801802] ; [ 7.01801802 33.98198198],0
a8,1,0.040603,4.192504,[10 57] ; [ 1 39],[ 6.88785047 60.11214953] ; [ 4.11214953 35.88785047],0
a4,1,0.05549,3.667302,[31 39] ; [11 31],[26.25 43.75] ; [15.75 26.25],0
s1,1,0.114653,2.488889,[ 1 69] ; [ 3 39],[ 2.5 67.5] ; [ 1.5 40.5],0
v3,1,0.118447,2.437735,[19 50] ; [ 6 35],[15.68181818 53.31818182] ; [ 9.31818182 31.68181818],0
d3,1,0.137539,2.205274,[32 39] ; [25 17],[35.81415929 35.18584071] ; [21.18584071 20.81415929],0
r2,1,0.192281,1.700056,[53 15] ; [28 14],[50.07272727 17.92727273] ; [30.92727273 11.07272727],0
d2,1,0.195358,1.676739,[35 34] ; [16 26],[31.7027027 37.2972973] ; [19.2972973 22.7027027],0
a5,1,0.197886,1.657912,[41 30] ; [19 23],[37.69911504 33.30088496] ; [22.30088496 19.69911504],0
u3,1,0.249663,1.325188,[ 9 18] ; [10 10],[10.91489362 16.08510638] ; [ 8.08510638 11.91489362],0
s5,1,0.26361,1.249699,[11 53] ; [11 31],[13.28301887 50.71698113] ; [ 8.71698113 33.28301887],0
s7,1,0.263774,1.248842,[21 48] ; [ 8 31],[18.52777778 50.47222222] ; [10.47222222 28.52777778],0
n2,1,0.273047,1.201373,[17  6] ; [11  8],[15.33333333  7.66666667] ; [12.66666667  6.33333333],0
u2,1,0.313843,1.014432,[12 15] ; [ 6 14],[10.34042553 16.65957447] ; [ 7.65957447 12.34042553],0
a3,1,0.317499,0.99922,[44 27] ; [22 20],[41.46902655 29.53097345] ; [24.53097345 17.46902655],0
a1,1,0.333472,0.935367,[ 7 64] ; [ 2 40],[ 5.65486726 65.34513274] ; [ 3.34513274 38.65486726],0
b5,1,0.335805,0.926383,[47 24] ; [24 18],[44.61061947 26.38938053] ; [26.38938053 15.61061947],0
v4,1,0.343148,0.898636,[50 21] ; [33  9],[52.15044248 18.84955752] ; [30.84955752 11.15044248],0
p2,1,0.343702,0.896573,[42 29] ; [21 21],[39.5840708 31.4159292] ; [23.4159292 18.5840708],0
d5,1,0.35112,0.869407,[50 21] ; [26 16],[47.75221239 23.24778761] ; [28.24778761 13.75221239],0
p11,1,0.365786,0.817929,[45 26] ; [23 19],[42.72566372 28.27433628] ; [25.27433628 16.72566372],0
a7,1,0.384828,0.755222,[38 33] ; [26 16],[40.21238938 30.78761062] ; [23.78761062 18.21238938],0
b1,1,0.39513,0.723096,[28 43] ; [20 22],[30.15929204 40.84070796] ; [17.84070796 24.15929204],0
p8,1,0.396412,0.719182,[15 56] ; [ 6 35],[13.3125 57.6875] ; [ 7.6875 33.3125],0
v2,1,0.415462,0.663115,[23 44] ; [11 30],[21.09259259 45.90740741] ; [12.90740741 28.09259259],0
s2,1,0.439502,0.597582,[22 49] ; [16 26],[23.87610619 47.12389381] ; [14.12389381 27.87610619],0
r3,1,0.498962,0.457143,[51 19] ; [33  9],[52.5 17.5] ; [31.5 10.5],0
r4,1,0.507468,0.439285,[35 36] ; [18 24],[33.30088496 37.69911504] ; [19.69911504 22.30088496],0
a6,1,0.544116,0.367964,[38 33] ; [20 22],[36.44247788 34.55752212] ; [21.55752212 20.44247788],0
s8,1,0.562835,0.334819,[15 56] ; [ 7 35],[13.82300885 57.17699115] ; [ 8.17699115 33.82300885],0
d4,1,0.676477,0.174118,[50 21] ; [28 14],[49.00884956 21.99115044] ; [28.99115044 13.00884956],0
s3,1,0.683758,0.165926,[26 44] ; [14 28],[25. 45.] ; [15. 27.],0
d1,1,0.740585,0.109613,[31 40] ; [17 25],[30.15929204 40.84070796] ; [17.84070796 24.15929204],0
b4,1,0.796481,0.066514,[44 27] ; [25 17],[43.3539823 27.6460177] ; [25.6460177 16.3539823],0
v1,1,0.799362,0.064604,[22 44] ; [15 27],[22.61111111 43.38888889] ; [14.38888889 27.61111111],0
u1,1,0.804019,0.061578,[ 6 65] ; [ 3 39],[ 5.65486726 65.34513274] ; [ 3.34513274 38.65486726],0
p3,1,0.809872,0.057884,[17 54] ; [ 9 32],[16.48214286 54.51785714] ; [ 9.51785714 31.48214286],0
