Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
p10,1,0.0,58.595548,[92  8] ; [ 4 18],[78.68852459 21.31147541] ; [17.31147541  4.68852459],1
d3,1,0.57538,0.313763,[41 58] ; [11 12],[42.19672131 56.80327869] ; [ 9.80327869 13.19672131],0
u2,1,0.606697,0.265013,[25 16] ; [8 7],[24.16071429 16.83928571] ; [8.83928571 6.16071429],0
v4,1,0.627399,0.235605,[95  6] ; [21  2],[94.48387097  6.51612903] ; [21.51612903  1.48387097],0
b4,1,0.71042,0.137858,[57 44] ; [12 11],[56.2016129 44.7983871] ; [12.7983871 10.2016129],0
a8,1,0.777409,0.079917,[16 81] ; [ 4 17],[16.44067797 80.55932203] ; [ 3.55932203 17.44067797],0
s3,1,0.783696,0.075353,[51 49] ; [11 12],[50.40650407 49.59349593] ; [11.59349593 11.40650407],0
s4,1,0.797337,0.065944,[15 84] ; [ 3 20],[14.60655738 84.39344262] ; [ 3.39344262 19.60655738],0
a7,1,0.820942,0.051227,[67 32] ; [15  8],[66.54098361 32.45901639] ; [15.45901639  7.54098361],0
b5,1,0.867667,0.027763,[64 37] ; [15  8],[64.34677419 36.65322581] ; [14.65322581  8.34677419],0
b2,1,0.911458,0.012365,[28 30] ; [7 8],[27.80821918 30.19178082] ; [7.19178082 7.80821918],0
b3,1,0.911458,0.012365,[28 30] ; [7 8],[27.80821918 30.19178082] ; [7.19178082 7.80821918],0
