Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,57.343721,[438  84] ; [32 39],[413.72681282 108.27318718] ; [56.27318718 14.72681282],1
n4,1,0.0,36.572562,[442  81] ; [40 33],[422.96308725 100.03691275] ; [59.03691275 13.96308725],1
u2,1,0.000233,13.545491,[67 55] ; [22  1],[74.88275862 47.11724138] ; [14.11724138  8.88275862],1
r2,1,0.000511,12.076178,[507  11] ; [66  7],[502.22335025  15.77664975] ; [70.77664975  2.22335025],1
u1,1,0.00513,7.832951,[117 406] ; [ 6 67],[107.93456376 415.06543624] ; [15.06543624 57.93456376],0
d2,1,0.005219,7.802087,[277 245] ; [26 47],[265.82521008 256.17478992] ; [37.17478992 35.82521008],0
s5,1,0.005598,7.675364,[202 303] ; [16 54],[191.46086957 313.53913043] ; [26.53913043 43.46086957],0
p6,1,0.012655,6.216724,[211 307] ; [18 53],[201.39558574 316.60441426] ; [27.60441426 43.39558574],0
p9,1,0.016302,5.77005,[495  27] ; [64  9],[490.41680672  31.58319328] ; [68.58319328  4.41680672],0
a5,1,0.020583,5.361748,[420 103] ; [50 23],[412.43288591 110.56711409] ; [57.56711409 15.43288591],0
p11,1,0.022878,5.17777,[448  75] ; [55 18],[441.3909396  81.6090604] ; [61.6090604 11.3909396],0
p4,1,0.023227,5.151437,[346 175] ; [38 34],[337.37605396 183.62394604] ; [46.62394604 25.37605396],0
s7,1,0.02338,5.140037,[280 222] ; [28 40],[271.25614035 230.74385965] ; [36.74385965 31.25614035],0
s2,1,0.026276,4.937783,[288 230] ; [30 42],[279.19322034 238.80677966] ; [38.80677966 33.19322034],0
p12,1,0.030853,4.661148,[ 56 465] ; [ 2 71],[ 50.87205387 470.12794613] ; [ 7.12794613 65.87205387],0
b1,1,0.031339,4.634273,[183 340] ; [35 38],[191.29865772 331.70134228] ; [26.70134228 46.29865772],0
p3,1,0.034105,4.489444,[290 231] ; [31 42],[281.55050505 239.44949495] ; [39.44949495 33.55050505],0
a2,1,0.037414,4.331469,[146 377] ; [12 61],[138.64765101 384.35234899] ; [19.35234899 53.64765101],0
p2,1,0.04008,4.214494,[458  62] ; [58 15],[452.47892074  67.52107926] ; [63.52107926  9.47892074],0
s6,1,0.046131,3.976803,[374 139] ; [45 28],[366.80375427 146.19624573] ; [52.19624573 20.80375427],0
r4,1,0.051768,3.783242,[505  18] ; [67  6],[501.93959732  21.06040268] ; [70.06040268  2.93959732],0
v1,1,0.070142,3.279696,[302 208] ; [34 37],[294.93975904 215.06024096] ; [41.06024096 29.93975904],0
d1,1,0.082848,3.008122,[341 182] ; [40 33],[334.33389262 188.66610738] ; [46.66610738 26.33389262],0
b2,1,0.083148,3.002277,[127 191] ; [10 29],[122.03361345 195.96638655] ; [14.96638655 24.03361345],0
b3,1,0.083148,3.002277,[127 191] ; [10 29],[122.03361345 195.96638655] ; [14.96638655 24.03361345],0
p5,1,0.101709,2.678538,[ 72 447] ; [ 5 67],[ 67.61928934 451.38071066] ; [ 9.38071066 62.61928934],0
a4,1,0.10505,2.627155,[253 269] ; [28 45],[246.52436975 275.47563025] ; [34.47563025 38.52436975],0
a8,1,0.106468,2.605882,[ 70 405] ; [ 5 62],[ 65.72878229 409.27121771] ; [ 9.27121771 57.72878229],0
s8,1,0.114407,2.492263,[265 255] ; [30 43],[258.6846543 261.3153457] ; [36.3153457 36.6846543],0
a3,1,0.121996,2.391509,[400 121] ; [50 23],[394.6969697 126.3030303] ; [55.3030303 17.6969697],0
n3,1,0.12886,2.306187,[71 20] ; [11  7],[68.4587156 22.5412844] ; [13.5412844  4.4587156],0
u3,1,0.136874,2.21275,[74 48] ; [17  5],[77.09722222 44.90277778] ; [13.90277778  8.09722222],0
v2,1,0.208726,1.58024,[314 188] ; [36 30],[309.33098592 192.66901408] ; [40.66901408 25.33098592],0
v3,1,0.253464,1.304109,[223 283] ; [25 43],[218.62020906 287.37979094] ; [29.37979094 38.62020906],0
r3,1,0.285336,1.141497,[505  16] ; [69  4],[503.45791246  17.54208754] ; [70.54208754  2.45791246],0
p1,1,0.311744,1.023272,[ 47 474] ; [ 4 69],[ 44.73232323 476.26767677] ; [ 6.26767677 66.73232323],0
p7,1,0.398764,0.712049,[358 152] ; [45 24],[354.97409326 155.02590674] ; [48.02590674 20.97409326],0
n1,1,0.407664,0.685602,[35 57] ; [ 5 13],[33.45454545 58.54545455] ; [ 6.54545455 11.45454545],0
