Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s3,1,0.0,317.214415,[ 78 280] ; [332  50],[198.35135135 159.64864865] ; [211.64864865 170.35135135],1
s6,1,0.0,153.241736,[165 190] ; [338  42],[242.94557823 112.05442177] ; [260.05442177 119.94557823],1
s7,1,0.0,147.131751,[ 95 251] ; [270 101],[176.13668061 169.86331939] ; [188.86331939 182.13668061],1
s8,1,0.0,121.317464,[ 89 271] ; [250 135],[163.81208054 196.18791946] ; [175.18791946 209.81208054],1
s5,1,0.0,77.790164,[ 69 286] ; [187 181],[125.69847856 229.30152144] ; [130.30152144 237.69847856],1
s4,1,1e-06,24.34227,[ 36 323] ; [ 90 290],[ 61.2097429 297.7902571] ; [ 64.7902571 315.2097429],1
u1,1,6.6e-05,15.922775,[ 47 316] ; [ 94 292],[ 68.33511348 294.66488652] ; [ 72.66488652 313.33511348],1
p6,1,7.8e-05,15.614369,[111 247] ; [172 209],[137.09607578 220.90392422] ; [145.90392422 235.09607578],1
p4,1,9.8e-05,15.166921,[194 165] ; [261 123],[219.84522207 139.15477793] ; [235.15477793 148.84522207],1
d1,1,0.000179,14.034534,[192 171] ; [256 130],[217.12149533 145.87850467] ; [230.87850467 155.12149533],1
p10,1,0.000225,13.606887,[277  79] ; [337  46],[295.7834912  60.2165088] ; [318.2165088  64.7834912],1
a3,1,0.000269,13.276506,[235 125] ; [297  87],[257.41935484 102.58064516] ; [274.58064516 109.41935484],1
d2,1,0.000313,12.992431,[153 208] ; [214 171],[177.59651475 183.40348525] ; [189.40348525 195.59651475],1
p9,1,0.000582,11.832621,[290  66] ; [343  37],[306.17934783  49.82065217] ; [326.82065217  53.17934783],1
r4,1,0.000644,11.643209,[323  40] ; [369  17],[335.37516689  27.62483311] ; [356.62483311  29.37516689],1
d4,1,0.000832,11.168866,[280  82] ; [333  51],[297.46112601  64.53887399] ; [315.53887399  68.46112601],1
p12,1,0.001447,10.145455,[ 18 342] ; [ 44 340],[ 30. 330.] ; [ 32. 352.],0
a2,1,0.003357,8.602746,[ 71 292] ; [111 275],[ 88.20560748 274.79439252] ; [ 93.79439252 292.20560748],0
a4,1,0.003535,8.508246,[144 216] ; [195 190],[163.81208054 196.18791946] ; [175.18791946 209.81208054],0
u4,1,0.003892,8.333306,[  3 360] ; [ 16 370],[  9.2082777 353.7917223] ; [  9.7917223 376.2082777],0
s1,1,0.005925,7.573033,[  5 354] ; [ 19 363],[ 11.62753036 347.37246964] ; [ 12.37246964 369.62753036],0
r2,1,0.007889,7.058441,[337  21] ; [376   8],[344.00808625  13.99191375] ; [368.99191375  15.00808625],0
a5,1,0.010546,6.540262,[252 111] ; [299  86],[267.39705882  95.60294118] ; [283.60294118 101.39705882],0
v1,1,0.011101,6.44915,[175 180] ; [220 155],[192.0890411 162.9109589] ; [202.9109589 172.0890411],0
n5,1,0.013035,6.16432,[273  87] ; [321  65],[286.64879357  73.35120643] ; [307.35120643  78.64879357],0
n4,1,0.014453,5.981958,[278  84] ; [323  62],[291.2476573  70.7523427] ; [309.7523427  75.2476573],0
p7,1,0.017577,5.637841,[216 141] ; [257 116],[231.31643836 125.68356164] ; [241.68356164 131.31643836],0
d5,1,0.019926,5.418367,[281  82] ; [323  61],[293.51004016  69.48995984] ; [310.48995984  73.51004016],0
r1,1,0.022591,5.199656,[278  83] ; [322  63],[290.34852547  70.65147453] ; [309.65147453  75.34852547],0
u3,1,0.031802,4.60913,[62 65] ; [56 32],[69.70232558 57.29767442] ; [48.29767442 39.70232558],0
v3,1,0.03472,4.458913,[132 223] ; [167 205],[146.00412655 208.99587345] ; [152.99587345 219.00412655],0
p3,1,0.041913,4.138713,[171 191] ; [210 174],[184.88203753 177.11796247] ; [196.11796247 187.88203753],0
p5,1,0.065273,3.398074,[ 37 325] ; [ 56 325],[ 45.31090175 316.68909825] ; [ 47.68909825 333.31090175],0
a8,1,0.067689,3.338186,[ 36 287] ; [ 57 300],[ 44.175 278.825] ; [ 48.825 308.175],0
p2,1,0.095267,2.783041,[295  66] ; [331  53],[303.33691275  57.66308725] ; [322.66308725  61.33691275],0
a1,1,0.096115,2.768853,[ 13 350] ; [ 24 362],[ 17.93190921 345.06809079] ; [ 19.06809079 366.93190921],0
r3,1,0.112097,2.524406,[341  21] ; [372  13],[345.52342704  16.47657296] ; [367.47657296  17.52342704],0
d3,1,0.142887,2.146588,[241 122] ; [274 110],[250.26104418 112.73895582] ; [264.73895582 119.26104418],0
v2,1,0.159316,1.980708,[188 163] ; [218 153],[197.3767313 153.6232687] ; [208.6232687 162.3767313],0
p1,1,0.190917,1.710524,[ 27 335] ; [ 39 344],[ 32.06979866 329.93020134] ; [ 33.93020134 349.06979866],0
b1,1,0.234261,1.414803,[124 239] ; [148 238],[131.82376502 231.17623498] ; [140.17623498 245.82376502],0
a6,1,0.240066,1.380205,[251 112] ; [250 134],[243.45783133 119.54216867] ; [257.54216867 126.45783133],0
n2,1,0.273998,1.19662,[63 26] ; [61 17],[66.08383234 22.91616766] ; [57.91616766 20.08383234],0
a7,1,0.29497,1.096799,[257 105] ; [285  98],[263.36107383  98.63892617] ; [278.63892617 104.36107383],0
p8,1,0.3394,0.912696,[186 169] ; [213 168],[192.45244565 162.54755435] ; [206.54755435 174.45244565],0
u2,1,0.350883,0.87026,[62 64] ; [49 39],[65.35514019 60.64485981] ; [45.64485981 42.35514019],0
n1,1,0.450884,0.568428,[30 58] ; [31 47],[32.3373494 55.6626506] ; [28.6626506 49.3373494],0
b2,1,0.542168,0.371537,[ 81 132] ; [ 98 142],[ 84.16556291 128.83443709] ; [ 94.83443709 145.16556291],0
b3,1,0.542168,0.371537,[ 81 132] ; [ 98 142],[ 84.16556291 128.83443709] ; [ 94.83443709 145.16556291],0
b5,1,0.644492,0.212915,[215 148] ; [235 151],[218.09078772 144.90921228] ; [231.90921228 154.09078772],0
b4,1,0.689604,0.159514,[214 149] ; [222 164],[211.30574099 151.69425901] ; [224.69425901 161.30574099],0
p11,1,0.746362,0.104613,[290  73] ; [312  74],[291.75700935  71.24299065] ; [310.24299065  75.75700935],0
n3,1,0.93585,0.006478,[63 25] ; [57 22],[63.23353293 24.76646707] ; [56.76646707 22.23353293],0
