Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,29.295547,[245  24] ; [49 25],[230.57142857  38.42857143] ; [63.42857143 10.57142857],1
r3,1,0.0,28.546786,[259   9] ; [58 16],[248.40935673  19.59064327] ; [68.59064327  5.40935673],1
p11,1,0.0,25.662795,[219  50] ; [39 35],[202.33819242  66.66180758] ; [55.66180758 18.33819242],1
v4,1,1e-06,24.470616,[257  11] ; [58 16],[246.84210526  21.15789474] ; [68.15789474  5.84210526],1
n5,1,2e-06,22.224747,[193  73] ; [32 42],[176.02941176  89.97058824] ; [48.97058824 25.02941176],1
p10,1,7e-06,20.22309,[210  54] ; [39 34],[195.06231454  68.93768546] ; [53.93768546 19.06231454],1
n4,1,8.4e-05,15.459753,[204  64] ; [39 35],[190.42105263  77.57894737] ; [52.57894737 21.42105263],1
r2,1,0.000182,14.009412,[248  16] ; [59 15],[239.78698225  24.21301775] ; [67.21301775  6.78698225],1
p9,1,0.000856,11.116047,[215  49] ; [46 27],[204.46290801  59.53709199] ; [56.53709199 16.46290801],1
p4,1,0.001348,10.275046,[150 117] ; [26 48],[137.80645161 129.19354839] ; [38.19354839 35.80645161],0
p6,1,0.002354,9.250634,[ 85 180] ; [10 62],[ 74.70326409 190.29673591] ; [20.29673591 51.70326409],0
p2,1,0.005165,7.820832,[221  47] ; [50 24],[212.3625731  55.6374269] ; [58.6374269 15.3625731],0
p3,1,0.012131,6.291567,[129 140] ; [23 50],[119.55555556 149.44444444] ; [32.44444444 40.55555556],0
n2,1,0.01311,6.154151,[45 16] ; [12 14],[39.96551724 21.03448276] ; [17.03448276  8.96551724],0
s1,1,0.020559,5.363799,[  3 263] ; [ 4 69],[  5.49262537 260.50737463] ; [ 1.50737463 71.49262537],0
b1,1,0.021663,5.272682,[ 85 184] ; [34 40],[ 93.32653061 175.67346939] ; [25.67346939 48.32653061],0
p7,1,0.022524,5.204868,[163 102] ; [33 38],[154.58333333 110.41666667] ; [41.41666667 29.58333333],0
v2,1,0.039462,4.240889,[151 109] ; [31 39],[143.39393939 116.60606061] ; [38.60606061 31.39393939],0
v1,1,0.043426,4.078725,[136 127] ; [28 45],[128.36904762 134.63095238] ; [35.63095238 37.36904762],0
p8,1,0.051421,3.79452,[140 123] ; [29 43],[132.67761194 130.32238806] ; [36.32238806 35.67761194],0
s6,1,0.067152,3.351301,[128 136] ; [27 47],[121.06508876 142.93491124] ; [33.93491124 40.06508876],0
d1,1,0.068695,3.313938,[152 117] ; [33 41],[145.08746356 123.91253644] ; [39.91253644 34.08746356],0
s7,1,0.079674,3.071534,[ 72 184] ; [12 56],[ 66.37037037 189.62962963] ; [17.62962963 50.37037037],0
v3,1,0.088709,2.897637,[ 99 164] ; [19 52],[ 92.91616766 170.08383234] ; [25.08383234 45.91616766],0
n3,1,0.096932,2.755312,[46 16] ; [14 11],[42.75862069 19.24137931] ; [17.24137931  7.75862069],0
s4,1,0.100423,2.698818,[ 27 238] ; [ 3 71],[ 23.45132743 241.54867257] ; [ 6.54867257 67.45132743],0
u1,1,0.1073,2.59355,[ 46 223] ; [ 7 67],[ 41.56559767 227.43440233] ; [11.43440233 62.56559767],0
d4,1,0.110652,2.544884,[219  50] ; [54 20],[214.10204082  54.89795918] ; [58.89795918 15.10204082],0
d3,1,0.120079,2.416296,[208  61] ; [50 23],[202.92982456  66.07017544] ; [55.07017544 17.92982456],0
p12,1,0.1581,1.992306,[ 14 253] ; [ 1 71],[ 11.81415929 255.18584071] ; [ 3.18584071 68.81415929],0
r1,1,0.177646,1.817211,[211  56] ; [53 21],[206.70967742  60.29032258] ; [57.29032258 16.70967742],0
s5,1,0.247957,1.334778,[ 44 220] ; [ 8 64],[ 40.85714286 223.14285714] ; [11.14285714 60.85714286],0
b3,1,0.249516,1.32601,[ 57 103] ; [11 31],[ 53.86138614 106.13861386] ; [14.13861386 27.86138614],0
b2,1,0.249516,1.32601,[ 57 103] ; [11 31],[ 53.86138614 106.13861386] ; [14.13861386 27.86138614],0
s8,1,0.324902,0.969111,[ 69 198] ; [15 59],[ 65.771261 201.228739] ; [18.228739 55.771261],0
a1,1,0.335225,0.928606,[ 11 258] ; [ 5 69],[ 12.54810496 256.45189504] ; [ 3.45189504 70.54810496],0
p1,1,0.403843,0.696855,[ 18 250] ; [ 7 66],[ 19.64809384 248.35190616] ; [ 5.35190616 67.64809384],0
a4,1,0.448368,0.574775,[106 161] ; [33 41],[108.83577713 158.16422287] ; [30.16422287 43.83577713],0
p5,1,0.475648,0.508824,[ 26 243] ; [ 5 67],[ 24.45454545 244.54545455] ; [ 6.54545455 65.45454545],0
n1,1,0.48791,0.481132,[24 36] ; [ 8 17],[22.58823529 37.41176471] ; [ 9.41176471 15.58823529],0
a8,1,0.508173,0.437826,[ 31 205] ; [ 7 62],[ 29.40327869 206.59672131] ; [ 8.59672131 60.40327869],0
a3,1,0.534743,0.385371,[180  87] ; [52 21],[182.18823529  84.81176471] ; [49.81176471 23.18823529],0
b5,1,0.55667,0.345504,[170  99] ; [44 30],[167.83090379 101.16909621] ; [46.16909621 27.83090379],0
u3,1,0.564945,0.331214,[50 38] ; [11 11],[48.8 39.2] ; [12.2  9.8],0
u2,1,0.632142,0.229167,[47 41] ; [13  9],[48. 40.] ; [12. 10.],0
a2,1,0.695838,0.152838,[ 64 205] ; [16 58],[ 62.74052478 206.25947522] ; [17.25947522 56.74052478],0
d2,1,0.704844,0.143482,[112 157] ; [29 45],[110.58017493 158.41982507] ; [30.41982507 43.58017493],0
b4,1,0.716135,0.132226,[159 110] ; [42 32],[157.63556851 111.36443149] ; [43.36443149 30.63556851],0
a5,1,0.727506,0.121414,[191  78] ; [51 23],[189.79008746  79.20991254] ; [52.20991254 21.79008746],0
a6,1,0.795403,0.067237,[207  62] ; [58 16],[207.82798834  61.17201166] ; [57.17201166 16.82798834],0
