Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n5,1,0.0,58.512894,[279  64] ; [37 53],[250.3187067  92.6812933] ; [65.6812933 24.3187067],1
p10,1,0.0,36.101657,[284  57] ; [48 42],[262.67285383  78.32714617] ; [69.32714617 20.67285383],1
p9,1,1e-06,24.0939,[285  52] ; [55 35],[268.33723653  68.66276347] ; [71.66276347 18.33723653],1
p11,1,2.5e-05,17.794321,[279  65] ; [54 36],[263.94470046  80.05529954] ; [69.05529954 20.94470046],1
n4,1,3.7e-05,16.997369,[274  69] ; [53 37],[259.03233256  83.96766744] ; [67.96766744 22.03233256],1
r4,1,6.9e-05,15.84821,[313  31] ; [68 22],[301.99078341  42.00921659] ; [79.00921659 10.99078341],1
v4,1,7.2e-05,15.762057,[327  16] ; [74 15],[318.38657407  24.61342593] ; [82.61342593  6.38657407],1
p2,1,9.3e-05,15.265126,[276  66] ; [55 35],[262.04166667  79.95833333] ; [68.95833333 21.04166667],1
r3,1,0.000279,13.203698,[325  18] ; [75 15],[316.8591224  26.1408776] ; [83.1408776  6.8591224],1
u1,1,0.002479,9.156129,[ 75 269] ; [ 7 83],[ 64.99539171 279.00460829] ; [17.00460829 72.99539171],0
s6,1,0.002941,8.843414,[223 115] ; [44 46],[210.85514019 127.14485981] ; [56.14485981 33.85514019],0
d1,1,0.003116,8.738495,[223 121] ; [43 47],[210.83870968 133.16129032] ; [55.16129032 34.83870968],0
r2,1,0.004065,8.254605,[323  17] ; [76 12],[316.96261682  23.03738318] ; [82.03738318  5.96261682],0
s1,1,0.0052,7.808599,[  5 334] ; [ 6 83],[  8.71261682 330.28738318] ; [ 2.28738318 86.71261682],0
s5,1,0.005222,7.800971,[108 227] ; [15 73],[ 97.41134752 237.58865248] ; [25.58865248 62.41134752],0
b1,1,0.005666,7.653487,[121 223] ; [46 44],[132.36866359 211.63133641] ; [34.63133641 55.36866359],0
s4,1,0.009953,6.643312,[ 55 286] ; [ 5 85],[ 47.47099768 293.52900232] ; [12.52900232 77.47099768],0
s7,1,0.016864,5.710508,[154 175] ; [26 55],[144.43902439 184.56097561] ; [35.56097561 45.43902439],0
p8,1,0.041718,4.146599,[155 184] ; [30 59],[146.53037383 192.46962617] ; [38.46962617 50.53037383],0
s8,1,0.044146,4.05098,[138 203] ; [26 64],[129.75406032 211.24593968] ; [34.24593968 55.75406032],0
a1,1,0.044299,4.045129,[ 13 331] ; [ 8 82],[ 16.64516129 327.35483871] ; [ 4.35483871 85.64516129],0
d4,1,0.048989,3.875724,[296  48] ; [69 20],[289.97690531  54.02309469] ; [75.02309469 13.97690531],0
v1,1,0.061107,3.507078,[171 161] ; [35 52],[163.22673031 168.77326969] ; [42.77326969 44.22673031],0
v2,1,0.069881,3.285807,[192 139] ; [40 45],[184.59615385 146.40384615] ; [47.40384615 37.59615385],0
u3,1,0.071109,3.257228,[33 37] ; [14  6],[36.55555556 33.44444444] ; [10.44444444  9.55555556],0
p3,1,0.071505,3.24812,[150 192] ; [30 60],[142.5 199.5] ; [37.5 52.5],0
d2,1,0.096942,2.755141,[195 147] ; [42 47],[188.06032483 153.93967517] ; [48.93967517 40.06032483],0
p7,1,0.097329,2.748774,[180 159] ; [38 50],[173.07259953 165.92740047] ; [44.92740047 43.07259953],0
u2,1,0.103386,2.652518,[32 37] ; [14  7],[35.26666667 33.73333333] ; [10.73333333 10.26666667],0
b2,1,0.117048,2.456379,[ 82 130] ; [15 40],[ 77.01872659 134.98127341] ; [19.98127341 35.01872659],0
b3,1,0.117048,2.456379,[ 82 130] ; [15 40],[ 77.01872659 134.98127341] ; [19.98127341 35.01872659],0
s2,1,0.123989,2.366188,[157 183] ; [33 56],[150.58275058 189.41724942] ; [39.41724942 49.58275058],0
p4,1,0.130881,2.282019,[175 167] ; [38 52],[168.625 173.375] ; [44.375 45.625],0
n2,1,0.140513,2.172327,[67 18] ; [21 11],[63.93162393 21.06837607] ; [24.06837607  7.93162393],0
d5,1,0.164368,1.933572,[295  49] ; [71 18],[290.77136259  53.22863741] ; [75.22863741 13.77136259],0
n3,1,0.22219,1.490168,[63 21] ; [19 11],[60.42105263 23.57894737] ; [21.57894737  8.42105263],0
r1,1,0.228845,1.448024,[284  58] ; [69 20],[280.10672854  61.89327146] ; [72.89327146 16.10672854],0
a2,1,0.238104,1.391782,[106 238] ; [22 68],[101.4562212 242.5437788] ; [26.5437788 63.4562212],0
v3,1,0.242491,1.366053,[133 200] ; [27 55],[128.38554217 204.61445783] ; [31.61445783 50.38554217],0
p12,1,0.273258,1.200319,[ 22 321] ; [ 3 86],[ 19.84953704 323.15046296] ; [ 5.15046296 83.84953704],0
p5,1,0.275999,1.186688,[ 27 314] ; [ 4 84],[ 24.64102564 316.35897436] ; [ 6.35897436 81.64102564],0
a6,1,0.385695,0.75247,[259  85] ; [63 26],[255.81524249  88.18475751] ; [66.18475751 22.81524249],0
d3,1,0.435103,0.609163,[239 105] ; [58 31],[235.95381062 108.04618938] ; [61.04618938 27.95381062],0
b4,1,0.502757,0.449113,[197 147] ; [48 42],[194.19354839 149.80645161] ; [50.80645161 39.19354839],0
b5,1,0.643269,0.214493,[208 136] ; [52 38],[206.08294931 137.91705069] ; [53.91705069 36.08294931],0
a3,1,0.659965,0.193566,[274  70] ; [69 20],[272.49884527  71.50115473] ; [70.50115473 18.49884527],0
a4,1,0.663952,0.188759,[176 166] ; [44 46],[174.16666667 167.83333333] ; [45.83333333 44.16666667],0
a8,1,0.777965,0.079508,[ 45 266] ; [11 72],[ 44.20304569 266.79695431] ; [11.79695431 71.20304569],0
n1,1,0.833075,0.04442,[33 50] ; [13 18],[33.49122807 49.50877193] ; [12.50877193 18.49122807],0
p1,1,0.858481,0.031794,[ 21 322] ; [ 5 84],[ 20.64351852 322.35648148] ; [ 5.35648148 83.64351852],0
