Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r4,1,0.0,116.595961,[56 49] ; [363  20],[90.15368852 14.84631148] ; [328.84631148  54.15368852],1
r2,1,0.0,36.524775,[80 21] ; [366  13],[93.84583333  7.15416667] ; [352.15416667  26.84583333],1
v4,1,0.0,30.010243,[85 20] ; [368  14],[97.66940452  7.33059548] ; [355.33059548  26.66940452],1
r3,1,0.0,27.149607,[86 19] ; [368  14],[97.88501027  7.11498973] ; [356.11498973  25.88501027],1
p2,1,0.000278,13.212383,[70 33] ; [319  61],[82.95445135 20.04554865] ; [306.04554865  73.95445135],1
u1,1,0.000507,12.089424,[ 6 99] ; [ 77 306],[17.85860656 87.14139344] ; [ 65.14139344 317.85860656],1
s8,1,0.000607,11.752944,[23 82] ; [153 229],[37.94661191 67.05338809] ; [138.05338809 243.94661191],1
d1,1,0.000938,10.945839,[56 49] ; [270 113],[70.14344262 34.85655738] ; [255.85655738 127.14344262],1
v2,1,0.001516,10.059502,[43 60] ; [216 148],[57.124197 45.875803] ; [201.875803 162.124197],0
s6,1,0.001531,10.041039,[45 59] ; [231 150],[59.18350515 44.81649485] ; [216.81649485 164.18350515],0
d4,1,0.002158,9.410433,[81 24] ; [340  43],[90.58401639 14.41598361] ; [330.41598361  52.58401639],0
d3,1,0.003302,8.632415,[64 40] ; [291  92],[75.8110883 28.1889117] ; [279.1889117 103.8110883],0
a7,1,0.003647,8.451687,[69 36] ; [303  79],[80.20533881 24.79466119] ; [291.79466119  90.20533881],0
u3,1,0.006963,7.282464,[13 22] ; [67 39],[19.85815603 15.14184397] ; [60.14184397 45.85815603],0
a5,1,0.007365,7.181738,[67 38] ; [294  89],[77.67418033 27.32581967] ; [283.32581967  99.67418033],0
s7,1,0.008121,7.006569,[28 71] ; [156 207],[39.42857143 59.57142857] ; [144.57142857 218.42857143],0
p10,1,0.009696,6.689884,[67 35] ; [296  83],[76.97713098 25.02286902] ; [286.02286902  92.97713098],0
p8,1,0.009778,6.674974,[37 66] ; [189 187],[48.59707724 54.40292276] ; [177.40292276 198.59707724],0
