Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
r3,1,0.0,42.893003,[226  10] ; [60 26],[209.61490683  26.38509317] ; [76.38509317  9.61490683],1
p10,1,0.0,41.752008,[198  39] ; [40 44],[175.71962617  61.28037383] ; [62.28037383 21.71962617],1
p2,1,0.0,30.080901,[198  39] ; [47 40],[179.21296296  57.78703704] ; [65.78703704 21.21296296],1
r4,1,2e-06,22.930642,[213  26] ; [58 29],[198.67791411  40.32208589] ; [72.32208589 14.67791411],1
p9,1,3e-06,21.831352,[196  39] ; [49 35],[180.48589342  54.51410658] ; [64.51410658 19.48589342],1
v4,1,9e-06,19.76875,[223  14] ; [67 20],[212.12962963  24.87037037] ; [77.87037037  9.12962963],1
n6,1,6.7e-05,15.906179,[210  27] ; [61 26],[198.23148148  38.76851852] ; [72.76851852 14.23148148],1
p8,1,0.000107,15.015341,[118 117] ; [22 63],[102.8125 132.1875] ; [37.1875 47.8125],1
p7,1,0.001079,10.686374,[145  90] ; [35 50],[132.1875 102.8125] ; [47.8125 37.1875],0
p4,1,0.005048,7.862118,[133 105] ; [32 52],[121.95652174 116.04347826] ; [43.04347826 40.95652174],0
b1,1,0.006558,7.390244,[ 89 150] ; [47 40],[ 99.70552147 139.29447853] ; [36.29447853 50.70552147],0
r2,1,0.006765,7.334244,[220  16] ; [69 14],[213.80564263  22.19435737] ; [75.19435737  7.80564263],0
u2,1,0.015434,5.866188,[42 29] ; [ 9 19],[36.57575758 34.42424242] ; [14.42424242 13.57575758],0
p12,1,0.019065,5.495558,[ 20 217] ; [ 1 85],[ 15.40866873 221.59133127] ; [ 5.59133127 80.40866873],0
d4,1,0.024483,5.060121,[193  44] ; [60 26],[185.6377709  51.3622291] ; [67.3622291 18.6377709],0
r1,1,0.026011,4.955281,[188  51] ; [58 29],[180.34969325  58.65030675] ; [65.65030675 21.34969325],0
s6,1,0.037969,4.306417,[147  85] ; [44 43],[138.90909091  93.09090909] ; [52.09090909 34.90909091],0
p3,1,0.039988,4.218414,[112 125] ; [30 57],[103.87037037 133.12962963] ; [38.12962963 48.87037037],0
n3,1,0.043201,4.087503,[42 13] ; [19 15],[37.69662921 17.30337079] ; [23.30337079 10.69662921],0
a6,1,0.046268,3.971799,[169  69] ; [51 35],[161.60493827  76.39506173] ; [58.39506173 27.60493827],0
a1,1,0.079724,3.070525,[ 10 229] ; [ 8 79],[ 13.19631902 225.80368098] ; [ 4.80368098 82.19631902],0
v2,1,0.091643,2.845266,[101 129] ; [28 56],[ 94.49044586 135.50955414] ; [34.50955414 49.49044586],0
n1,1,0.105047,2.627191,[17 37] ; [17 18],[20.62921348 33.37078652] ; [13.37078652 21.62921348],0
u3,1,0.107039,2.597403,[36 36] ; [ 9 19],[32.4 39.6] ; [12.6 15.4],0
s8,1,0.107931,2.584251,[ 91 146] ; [25 62],[ 84.85185185 152.14814815] ; [31.14814815 55.85185185],0
s7,1,0.131392,2.275981,[114 115] ; [32 48],[108.20064725 120.79935275] ; [37.79935275 42.20064725],0
d5,1,0.134096,2.24443,[191  48] ; [62 24],[186.05230769  52.94769231] ; [66.94769231 19.05230769],0
s2,1,0.172956,1.85713,[110 127] ; [33 54],[104.60185185 132.39814815] ; [38.39814815 48.60185185],0
s3,1,0.195084,1.678796,[132 102] ; [41 44],[126.90282132 107.09717868] ; [46.09717868 38.90282132],0
a7,1,0.198061,1.656614,[165  72] ; [54 33],[160.19444444  76.80555556] ; [58.80555556 28.19444444],0
d1,1,0.204703,1.608501,[137 102] ; [43 44],[131.96319018 107.03680982] ; [48.03680982 38.96319018],0
