Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n6,1,0.113919,2.498993,[75 35] ; [50 13],[79.47976879 30.52023121] ; [45.52023121 17.47976879],0
r4,1,0.11847,2.437432,[86 27] ; [55  9],[90.01694915 22.98305085] ; [50.98305085 13.01694915],0
r3,1,0.145322,2.120684,[96 15] ; [59  4],[98.87931034 12.12068966] ; [56.12068966  6.87931034],0
p2,1,0.188857,1.72651,[74 39] ; [48 16],[77.88700565 35.11299435] ; [44.11299435 19.88700565],0
n1,1,0.295517,1.094314,[13 30] ; [ 4 18],[11.24615385 31.75384615] ; [ 5.75384615 16.24615385],0
b4,1,0.298088,1.082729,[67 46] ; [43 21],[70.2259887 42.7740113] ; [39.7740113 24.2259887],0
n4,1,0.309673,1.03207,[66 45] ; [43 21],[69.13714286 41.86285714] ; [39.86285714 24.13714286],0
p9,1,0.32674,0.961776,[43 67] ; [29 33],[46.04651163 63.95348837] ; [25.95348837 36.04651163],0
p3,1,0.341209,0.905882,[28 84] ; [12 52],[25.45454545 86.54545455] ; [14.54545455 49.45454545],0
n2,1,0.343658,0.896739,[29 15] ; [17  5],[30.66666667 13.33333333] ; [15.33333333  6.66666667],0
n3,1,0.361068,0.834176,[27 16] ; [17  6],[28.66666667 14.33333333] ; [15.33333333  7.66666667],0
s1,1,0.374917,0.787302,[  7 103] ; [ 2 60],[  5.75581395 104.24418605] ; [ 3.24418605 58.75581395],0
u3,1,0.407151,0.687104,[15 28] ; [10 12],[16.53846154 26.46153846] ; [ 8.46153846 13.53846154],0
v4,1,0.429203,0.624978,[93 19] ; [56  8],[94.81818182 17.18181818] ; [54.18181818  9.81818182],0
p5,1,0.445548,0.581954,[  4 109] ; [ 1 63],[  3.1920904 109.8079096] ; [ 1.8079096 62.1920904],0
a1,1,0.501429,0.45191,[  6 107] ; [ 2 62],[  5.10734463 107.89265537] ; [ 2.89265537 61.10734463],0
r1,1,0.502121,0.45045,[78 33] ; [48 16],[79.92 31.08] ; [46.08 17.92],0
s8,1,0.504826,0.444777,[25 88] ; [17 47],[26.81355932 86.18644068] ; [15.18644068 48.81355932],0
