Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
n4,1,0.0,48.038201,[109  10] ; [24 31],[90.95977011 28.04022989] ; [42.04022989 12.95977011],1
n6,1,2.8e-05,17.531227,[105  13] ; [34 21],[94.80924855 23.19075145] ; [44.19075145 10.80924855],1
a5,1,0.000697,11.497931,[101  18] ; [34 21],[92.32758621 26.67241379] ; [42.67241379 12.32758621],1
s8,1,0.002227,9.351982,[36 83] ; [ 5 50],[28.04022989 90.95977011] ; [12.95977011 42.04022989],0
p10,1,0.002645,9.037439,[93 24] ; [31 23],[84.84210526 32.15789474] ; [39.15789474 14.84210526],0
a2,1,0.006635,7.369234,[41 78] ; [ 8 47],[33.51149425 85.48850575] ; [15.48850575 39.51149425],0
p6,1,0.01789,5.606866,[37 80] ; [ 7 43],[30.82634731 86.17365269] ; [13.17365269 36.82634731],0
p4,1,0.021304,5.301743,[62 55] ; [18 35],[55.05882353 61.94117647] ; [24.94117647 28.05882353],0
d2,1,0.021829,5.259379,[90 27] ; [33 22],[83.66860465 33.33139535] ; [39.33139535 15.66860465],0
a4,1,0.024039,5.091784,[71 47] ; [23 32],[64.11560694 53.88439306] ; [29.88439306 25.11560694],0
v1,1,0.035558,4.418197,[61 58] ; [18 35],[54.65697674 64.34302326] ; [24.34302326 28.65697674],0
p11,1,0.056121,3.648472,[94 25] ; [36 19],[88.90804598 30.09195402] ; [41.09195402 13.90804598],0
p3,1,0.063107,3.45379,[53 64] ; [16 37],[47.48823529 69.51176471] ; [21.51176471 31.48823529],0
s2,1,0.07158,3.246406,[26 90] ; [ 6 49],[21.70760234 94.29239766] ; [10.29239766 44.70760234],0
v3,1,0.079225,3.080734,[50 64] ; [15 36],[44.90909091 69.09090909] ; [20.09090909 30.90909091],0
b5,1,0.087424,2.92117,[57 62] ; [34 21],[62.23563218 56.76436782] ; [28.76436782 26.23563218],0
a6,1,0.09566,2.776455,[94 25] ; [37 18],[89.59195402 29.40804598] ; [41.40804598 13.59195402],0
p8,1,0.123688,2.369993,[64 54] ; [22 31],[59.34502924 58.65497076] ; [26.65497076 26.34502924],0
u1,1,0.132757,2.259962,[24 95] ; [ 6 49],[20.51724138 98.48275862] ; [ 9.48275862 45.51724138],0
p7,1,0.140079,2.177094,[71 47] ; [26 28],[66.54651163 51.45348837] ; [30.45348837 23.54651163],0
s3,1,0.142722,2.148367,[34 83] ; [10 44],[30.10526316 86.89473684] ; [13.89473684 40.10526316],0
v4,1,0.154589,2.026378,[109   9] ; [47  8],[106.40462428  11.59537572] ; [49.59537572  5.40462428],0
d3,1,0.177301,1.820103,[99 20] ; [50  5],[101.90229885  17.09770115] ; [47.09770115  7.90229885],0
p9,1,0.180909,1.790139,[90 26] ; [36 17],[86.4852071 29.5147929] ; [39.5147929 13.4852071],0
n2,1,0.187132,1.740057,[21 12] ; [7 9],[18.85714286 14.14285714] ; [9.14285714 6.85714286],0
n1,1,0.193502,1.69075,[11 20] ; [ 3 14],[ 9.04166667 21.95833333] ; [ 4.95833333 12.04166667],0
r2,1,0.195391,1.676493,[110   5] ; [48  5],[108.1547619   6.8452381] ; [49.8452381  3.1547619],0
s1,1,0.196787,1.666063,[  1 115] ; [ 2 53],[  2.03508772 113.96491228] ; [ 0.96491228 54.03508772],0
p1,1,0.248587,1.331228,[ 10 109] ; [ 2 53],[  8.20689655 110.79310345] ; [ 3.79310345 51.20689655],0
p5,1,0.254347,1.299268,[ 10 108] ; [ 2 52],[  8.23255814 109.76744186] ; [ 3.76744186 50.23255814],0
p2,1,0.297337,1.086101,[89 28] ; [37 17],[86.21052632 30.78947368] ; [39.78947368 14.21052632],0
s4,1,0.395071,0.723278,[  5 114] ; [ 4 51],[  6.15517241 112.84482759] ; [ 2.84482759 52.15517241],0
s5,1,0.463764,0.536795,[20 95] ; [ 7 47],[18.37278107 96.62721893] ; [ 8.62721893 45.37278107],0
a7,1,0.52798,0.398277,[87 31] ; [43 12],[88.67052023 29.32947977] ; [41.32947977 13.67052023],0
r1,1,0.531578,0.391374,[93 25] ; [41 14],[91.39884393 26.60115607] ; [42.60115607 12.39884393],0
