Feature,DoF,P Value,Chi Square,Observed,Expected,Is Significant
s8,1,0.0,154.122801,[ 67 241] ; [235  97],[145.3375 162.6625] ; [156.6625 175.3375],1
s2,1,0.0,122.092,[ 92 213] ; [246  87],[161.5830721 143.4169279] ; [176.4169279 156.5830721],1
s3,1,0.0,76.762964,[122 181] ; [247  84],[176.35173502 126.64826498] ; [192.64826498 138.35173502],1
s6,1,0.0,67.982965,[165 135] ; [278  49],[211.96172249  88.03827751] ; [231.03827751  95.96172249],1
a3,1,0.0,40.066481,[190 117] ; [279  53],[225.32550861  81.67449139] ; [243.67449139  88.32550861],1
s5,1,0.0,39.980287,[ 70 228] ; [153 166],[107.70502431 190.29497569] ; [115.29497569 203.70502431],1
p3,1,3e-06,21.907374,[135 173] ; [208 126],[164.55451713 143.44548287] ; [178.44548287 155.55451713],1
p4,1,3e-06,21.613847,[170 137] ; [243  90],[198.1109375 108.8890625] ; [214.8890625 118.1109375],1
n4,1,6e-06,20.440745,[217  91] ; [283  49],[240.625  67.375] ; [259.375  72.625],1
p6,1,1.3e-05,18.955581,[ 97 208] ; [161 169],[123.92125984 181.07874016] ; [134.07874016 195.92125984],1
n5,1,5.9e-05,16.137109,[215  91] ; [276  54],[236.23584906  69.76415094] ; [254.76415094  75.23584906],1
v3,1,0.000199,13.842889,[ 95 202] ; [151 173],[117.65217391 179.34782609] ; [128.34782609 195.65217391],1
p5,1,0.000222,13.637326,[ 25 283] ; [ 60 273],[ 40.8424337 267.1575663] ; [ 44.1575663 288.8424337],1
u1,1,0.000328,12.901569,[ 39 269] ; [ 79 255],[ 56.6105919 251.3894081] ; [ 61.3894081 272.6105919],1
p7,1,0.000379,12.631488,[190 113] ; [247  79],[210.51033386  92.48966614] ; [226.48966614  99.51033386],1
d2,1,0.000783,11.280712,[127 181] ; [182 152],[148.24299065 159.75700935] ; [160.75700935 173.24299065],1
a5,1,0.001641,9.913092,[214  94] ; [268  66],[231.23987539  76.76012461] ; [250.76012461  83.23987539],0
s4,1,0.005886,7.584981,[ 38 265] ; [ 69 264],[ 50.97641509 252.02358491] ; [ 56.02358491 276.97641509],0
a2,1,0.008024,7.028118,[ 60 248] ; [ 95 239],[ 74.36137072 233.63862928] ; [ 80.63862928 253.36137072],0
s1,1,0.011241,6.426877,[  3 301] ; [ 14 316],[  8.15141956 295.84858044] ; [  8.84858044 321.15141956],0
u3,1,0.011636,6.365512,[58 57] ; [39 16],[65.61764706 49.38235294] ; [31.38235294 23.61764706],0
a8,1,0.014444,5.983103,[ 32 250] ; [ 56 245],[ 42.56603774 239.43396226] ; [ 45.43396226 255.56603774],0
u4,1,0.017763,5.619377,[  2 305] ; [ 11 323],[  6.22620905 300.77379095] ; [  6.77379095 327.22620905],0
r1,1,0.020142,5.39952,[233  72] ; [278  54],[244.67032967  60.32967033] ; [266.32967033  65.67032967],0
p12,1,0.024466,5.061318,[ 18 289] ; [ 36 297],[ 25.903125 281.096875] ; [ 28.096875 304.903125],0
n6,1,0.02574,4.973394,[258  49] ; [296  33],[267.41823899  39.58176101] ; [286.58176101  42.41823899],0
p8,1,0.034302,4.479572,[164 139] ; [206 124],[177.10900474 125.89099526] ; [192.89099526 137.10900474],0
n1,1,0.040694,4.188727,[17 45] ; [30 37],[22.58914729 39.41085271] ; [24.41085271 42.58914729],0
v2,1,0.057863,3.597598,[156 135] ; [200 127],[167.63106796 123.36893204] ; [188.36893204 138.63106796],0
b4,1,0.057876,3.597241,[187 121] ; [178 156],[175.10903427 132.89096573] ; [189.89096573 144.10903427],0
d1,1,0.058596,3.576696,[172 136] ; [211 123],[183.74454829 124.25545171] ; [199.25545171 134.74454829],0
a4,1,0.061423,3.498526,[129 179] ; [164 169],[140.78627145 167.21372855] ; [152.21372855 180.78627145],0
b5,1,0.067216,3.349738,[197 111] ; [190 144],[185.6635514 122.3364486] ; [201.3364486 132.6635514],0
u2,1,0.090387,2.867469,[61 56] ; [35 18],[66.07058824 50.92941176] ; [29.92941176 23.07058824],0
b3,1,0.102549,2.66544,[ 57 106] ; [ 98 129],[64.78205128 98.21794872] ; [ 90.21794872 136.78205128],0
b2,1,0.102549,2.66544,[ 57 106] ; [ 98 129],[64.78205128 98.21794872] ; [ 90.21794872 136.78205128],0
a6,1,0.104913,2.629226,[220  88] ; [218 115],[210.45865835  97.54134165] ; [227.54134165 105.45865835],0
p1,1,0.105804,2.615797,[ 22 286] ; [ 36 297],[ 27.86895476 280.13104524] ; [ 30.13104524 302.86895476],0
v1,1,0.106934,2.598959,[159 137] ; [196 130],[168.93890675 127.06109325] ; [186.06109325 139.93890675],0
r2,1,0.137101,2.210201,[283  20] ; [315  13],[287.15372425  15.84627575] ; [310.84627575  17.15372425],0
a7,1,0.137877,2.201492,[233  73] ; [237  97],[224.71875  81.28125] ; [245.28125  88.71875],0
p11,1,0.161367,1.961366,[266  42] ; [275  59],[259.54517134  48.45482866] ; [281.45482866  52.54517134],0
a1,1,0.184209,1.763334,[ 10 298] ; [ 18 316],[ 13.43302181 294.56697819] ; [ 14.56697819 319.43302181],0
r4,1,0.199207,1.648177,[275  33] ; [308  26],[279.69470405  28.30529595] ; [303.30529595  30.69470405],0
v4,1,0.209625,1.574017,[292  14] ; [322   9],[294.95133438  11.04866562] ; [319.04866562  11.95133438],0
d4,1,0.280927,1.162602,[254  54] ; [285  48],[258.98907956  49.01092044] ; [280.01092044  52.98907956],0
d3,1,0.290205,1.118669,[211  95] ; [243  91],[217.06875  88.93125] ; [236.93125  97.06875],0
